Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Mag(1),Mag(2),Mag(3)
2020-05-15 10:33:12.920908,0.001727,-1.027189,-0.077074,-0.068493,-0.190275,-0.01356,3.296009,-37.289333,-28.047546
2020-05-15 10:33:12.973818,-0.07046,-1.031751,-0.066113,0.033979,-0.03374,0.004155,3.330042,-36.914871,-28.262514
2020-05-15 10:33:13.026575,-0.025312,-1.010052,-0.060481,0.011293,-0.153521,-0.022408,3.464859,-36.428848,-28.093063
2020-05-15 10:33:13.079406,-0.024568,-1.038286,-0.054848,0.042509,-0.116517,-0.007194,3.472157,-35.94104,-27.761736
2020-05-15 10:33:13.132170,-0.029901,-1.011717,-0.054788,-0.105779,-0.259306,-0.029796,3.864438,-35.704967,-27.585894
2020-05-15 10:33:13.184987,-0.064073,-1.02571,-0.062237,-0.001572,-0.158102,-0.01404,4.042076,-35.426907,-27.281691
2020-05-15 10:33:13.238088,0.036228,-1.018128,-0.078285,-0.026923,-0.041121,0.000773,4.209933,-35.181553,-26.858381
2020-05-15 10:33:13.290958,0.00879,-1.03656,-0.010215,0.005148,0.017369,-0.000601,4.242814,-35.054653,-26.538683
2020-05-15 10:33:13.343776,-0.054956,-1.016402,-0.139512,-0.088162,0.199865,0.022154,4.232504,-34.887497,-26.236401
2020-05-15 10:33:13.396521,-0.000753,-1.026203,-0.006521,-0.182388,-0.121602,-0.007015,4.25025,-34.813156,-26.052811
2020-05-15 10:33:13.449253,-0.021033,-1.012456,-0.087067,-0.209419,-0.395728,-0.032824,4.178635,-34.765728,-25.834654
2020-05-15 10:33:13.501980,-0.043359,-1.012888,-0.099542,0.269041,0.363883,0.012685,4.142892,-34.646847,-25.443565
2020-05-15 10:33:13.554801,0.002534,-1.033108,-0.084644,0.403584,0.222315,0.01406,4.088336,-34.661015,-25.320282
2020-05-15 10:33:13.607626,0.026775,-1.01745,-0.079073,-0.078285,-0.042112,-0.003238,4.012784,-34.598347,-25.575174
2020-05-15 10:33:13.660348,-0.002862,-1.010915,-0.068838,0.104723,-0.02196,-0.012135,3.940258,-34.360065,-25.314285
2020-05-15 10:33:13.713120,0.020943,-1.03656,-0.081858,0.233769,-0.023182,-0.003278,3.939534,-33.905945,-25.634447
2020-05-15 10:33:13.765943,0.046847,-1.015415,-0.073622,-0.064994,-0.000856,-0.007302,3.951285,-33.565022,-25.707602
2020-05-15 10:33:13.818843,0.032115,-1.034402,-0.083372,-0.139593,-0.089255,-0.004254,3.935901,-33.438736,-25.516932
2020-05-15 10:33:13.871887,0.01769,-1.016956,-0.099663,-0.126525,-0.060593,-0.006622,4.063144,-33.45211,-25.804873
2020-05-15 10:33:13.924843,0.01769,-1.020655,-0.049095,-0.228234,0.187724,0.021784,4.132031,-33.367172,-25.790094
2020-05-15 10:33:13.977577,0.017506,-1.023552,-0.071381,-0.136332,0.057165,0.008214,4.180502,-33.360832,-25.595093
2020-05-15 10:33:14.030450,0.016647,-1.019052,-0.066476,-0.024612,0.033264,0.000854,4.260085,-33.468098,-25.546207
2020-05-15 10:33:14.083240,0.009342,-1.02682,-0.034863,-0.094061,0.070242,0.002154,4.317363,-33.408722,-25.370556
2020-05-15 10:33:14.136007,0.024872,-1.023429,-0.075318,-0.069077,0.023761,-0.008694,4.398133,-33.424881,-25.014858
2020-05-15 10:33:14.190867,0.086193,-1.018498,-0.048187,-0.18789,0.027884,-0.005182,4.264067,-33.657253,-24.753849
2020-05-15 10:33:14.243910,0.111483,-0.996059,-0.110988,-0.073658,0.036589,1.1E-05,4.127938,-33.859371,-24.619604
