Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Mag(1),Mag(2),Mag(3)
2020-05-15 11:01:00.291189,-0.00156,-0.025886,1.002915,-0.00131,0.002373,0.003537,-10.140061,-15.849336,48.234505
2020-05-15 11:01:00.343949,-0.003358,-0.025393,1.002184,-0.0054,-0.002725,0.001648,-10.404369,-15.862798,48.199512
2020-05-15 11:01:00.396768,-0.137004,0.229966,1.017338,0.013689,-0.044569,-2.824367,-10.49711,-15.721864,48.56654
2020-05-15 11:01:00.449495,0.041077,0.003362,0.954897,0.005901,-0.014484,-1.304688,-11.196146,-15.376832,48.393677
2020-05-15 11:01:00.502265,-0.042181,-0.082538,1.004314,0.024227,-0.00471,-0.938626,-11.852911,-14.845484,48.608585
2020-05-15 11:01:00.554994,-0.160943,0.019906,1.00687,-0.01945,-0.00639,-1.508411,-12.673586,-14.179393,48.837944
2020-05-15 11:01:00.607807,-0.28938,-0.073784,1.08909,-0.105735,-0.031741,-2.155164,-13.440381,-13.497678,48.874962
2020-05-15 11:01:00.660524,0.086439,0.012764,1.007114,-0.01273,-0.022273,-2.38882,-14.324477,-12.525112,48.634914
2020-05-15 11:01:00.713286,0.027266,-0.021016,1.016303,0.060421,-0.023494,-2.148292,-15.139627,-11.411905,48.616474
2020-05-15 11:01:00.766110,-0.207393,-0.199171,0.995855,-0.024031,-0.017386,-2.049485,-16.075283,-9.805173,48.409653
2020-05-15 11:01:00.819130,-0.003296,-0.061455,1.010278,-0.031209,-0.013873,-0.97986,-16.922092,-8.507976,48.337025
2020-05-15 11:01:00.872471,-0.004909,-0.023112,0.988978,-0.003744,-0.003077,-0.014351,-17.58069,-7.545716,48.326015
2020-05-15 11:01:00.925231,0.013455,0.10415,0.927633,0.08529,0.000283,-0.015878,-18.024225,-6.602949,48.199024
2020-05-15 11:01:00.977934,-0.030459,-0.214397,0.990926,0.011986,-0.009338,-0.474179,-18.376234,-5.84255,48.178604
2020-05-15 11:01:01.030671,0.000487,-0.006588,1.032735,-0.083767,0.001199,-0.002133,-18.675972,-5.412621,48.023106
2020-05-15 11:01:01.083429,5.3E-05,-0.031865,0.978389,0.021149,-0.002924,0.002906,-18.959232,-4.92147,48.033211
2020-05-15 11:01:01.136256,-0.001994,-0.01373,1.015695,-0.051745,0.002783,0.00399,-19.293806,-4.400249,48.255505
2020-05-15 11:01:01.189083,-0.00342,-0.02379,0.989647,0.039884,-0.005724,0.013453,-19.43458,-3.940543,48.141685
2020-05-15 11:01:01.241933,-0.003234,-0.022064,1.000176,0.034864,-0.003172,-0.006039,-19.337013,-3.553983,48.264912
2020-05-15 11:01:01.294781,-0.000567,-0.023173,0.992812,-0.026234,0.000477,0.011582,-19.39608,-3.35365,48.176758
2020-05-15 11:01:01.347571,-0.001746,0.005011,1.041499,-0.076478,-0.005937,-0.050268,-19.471029,-3.064003,48.282307
2020-05-15 11:01:01.400464,-0.000629,-0.019043,1.006018,0.004018,0.000609,0.011491,-19.625622,-2.977542,48.250839
2020-05-15 11:01:01.453228,-0.00311,-0.017882,1.000115,-0.005564,0.00487,0.017456,-19.615433,-2.99682,48.149414
2020-05-15 11:01:01.505967,-0.0028,-0.021016,1.006566,0.02577,-0.005479,0.005655,-19.713223,-2.92427,48.291168
2020-05-15 11:01:01.558830,0.025363,-0.161136,1.026345,-0.010882,-0.017391,-0.543208,-19.598625,-2.486203,48.309135
2020-05-15 11:01:01.611581,-0.069716,0.02247,1.034865,0.09434,0.009335,0.012527,-19.514481,-2.174402,48.491837
2020-05-15 11:01:01.664345,-0.191889,-0.031126,0.975893,0.075556,-0.002425,-0.003356,-19.491241,-1.651448,48.72831
2020-05-15 11:01:01.717065,0.054642,0.007697,1.055314,-0.153519,-0.019529,0.009778,-19.743015,-1.437968,48.772583
2020-05-15 11:01:01.769789,-0.192447,0.017342,0.987883,0.004084,0.002157,0.15379,-19.810511,-1.280543,48.771389
2020-05-15 11:01:01.822672,0.069374,-0.029523,1.013504,0.0134,-0.001814,-0.134233,-20.105396,-1.152147,48.875874
2020-05-15 11:01:01.875476,-0.106802,0.035473,1.016182,0.054023,0.00796,0.018636,-20.46121,-1.100098,49.00127
2020-05-15 11:01:01.928170,0.030212,-0.135738,1.007418,-0.012103,-0.002425,-0.018474,-20.846628,-0.969374,48.719868
2020-05-15 11:01:01.981113,-0.059669,0.055557,1.046854,-0.017601,-0.003646,0.046277,-21.44335,-0.780464,48.421555
2020-05-15 11:01:02.033937,-0.029281,0.028513,0.968225,-0.012409,-0.00273,0.021384,-21.837782,-0.986223,47.997761
2020-05-15 11:01:02.086720,-0.103205,-0.058681,0.969443,0.029283,-0.004104,-0.01374,-22.32918,-0.830654,47.632465
2020-05-15 11:01:02.139522,0.031378,-0.068544,0.967252,-0.010576,-0.002119,-0.023361,-22.894848,-0.715858,47.082943
2020-05-15 11:01:02.192292,-0.008133,0.051162,1.096454,-0.025848,0.000477,-0.00305,-23.304108,-0.703161,46.370979
2020-05-15 11:01:02.245028,-0.077282,-0.017943,0.963539,-0.008744,0.000935,0.00932,-23.849829,-0.652484,45.771214
2020-05-15 11:01:02.297886,-0.057933,-0.001277,0.975711,0.012215,0.002823,-0.000291,-24.410143,-0.465814,45.464043
2020-05-15 11:01:02.350633,0.063727,-0.044934,1.004984,0.041231,-0.000995,-0.036638,-24.782906,-0.323817,44.774231
2020-05-15 11:01:02.403393,0.03942,-0.002864,0.979849,-0.034669,-0.007867,0.004596,-25.076721,-0.147877,44.123474
2020-05-15 11:01:02.456163,0.154144,-0.038461,0.970477,0.002289,-0.003896,0.006428,-25.186863,0.20346,43.432766
2020-05-15 11:01:02.509141,0.056361,-0.013547,0.983622,0.007939,0.001143,0.027503,-25.165398,0.439348,43.033447
2020-05-15 11:01:02.561946,0.110255,0.010322,0.973033,0.013437,-0.005882,-0.018923,-25.076073,0.524031,42.40163
2020-05-15 11:01:02.614801,-0.012599,-0.03353,0.983744,-0.016953,0.00206,0.007192,-24.873245,0.455937,41.612137
2020-05-15 11:01:02.667557,0.011184,-0.008725,1.024398,-0.02352,0.000838,0.009941,-24.622818,0.391508,41.068432
2020-05-15 11:01:02.720309,0.263221,0.052138,1.025189,0.001067,0.003587,-0.001513,-24.466816,0.393912,40.595898
2020-05-15 11:01:02.772994,-0.022955,-0.063489,0.986239,0.007634,0.005114,0.018646,-24.00503,0.274608,40.331654
2020-05-15 11:01:02.826357,-0.073995,-0.020399,0.973946,-0.048718,-0.013212,-0.042746,-23.775459,0.09381,39.9879
2020-05-15 11:01:02.879239,0.033036,-0.047092,1.018373,-0.008554,0.000991,-0.079856,-23.617323,-0.204145,39.80267
2020-05-15 11:01:02.931978,-0.021715,0.0102,0.993847,-0.001376,-0.001606,-0.171792,-23.417749,-0.338515,39.469906
2020-05-15 11:01:02.984697,-0.007761,-0.013364,1.002854,0.003689,-0.001995,-0.040436,-23.376568,-0.397934,39.384521
2020-05-15 11:01:03.037635,0.012288,-0.021509,1.057261,0.00827,0.001059,0.017902,-23.325424,-0.238767,39.392418
2020-05-15 11:01:03.090418,0.002596,-0.023112,1.015391,-0.016807,-0.002519,0.009038,-23.272383,-0.313724,39.366894
2020-05-15 11:01:03.143444,-0.022831,-0.003475,0.961714,-0.021235,0.01993,0.013467,-23.204634,-0.51786,39.495155
2020-05-15 11:01:03.196261,-0.008692,0.000249,1.006444,-0.023832,0.024359,0.499868,-23.392897,-0.841182,39.50359
2020-05-15 11:01:03.249021,-0.00342,-0.023297,1.054888,0.09208,-0.02283,0.008275,-23.287458,-0.717493,39.419308
2020-05-15 11:01:03.301868,-0.00956,-0.030386,0.936944,-0.006575,-0.001603,0.002319,-23.332163,-0.720107,39.447689
2020-05-15 11:01:03.354714,-0.004164,-0.023852,0.996829,-0.001535,0.001604,0.004609,-23.141344,-0.788076,39.238552
2020-05-15 11:01:03.407434,0.000673,-0.02305,1.015269,-0.001041,-0.000811,0.005932,-23.091034,-0.956865,39.184319
2020-05-15 11:01:03.460192,0.008667,-0.012448,1.038212,-0.089582,-0.035771,-0.012276,-22.966072,-0.865509,39.260685
2020-05-15 11:01:03.512990,-0.00125,-0.021509,1.012408,0.023681,-0.000773,0.011606,-23.147575,-1.009333,39.020683
2020-05-15 11:01:03.565835,-0.001374,-0.026441,1.02951,0.005767,-0.000156,0.007085,-23.089956,-0.937424,39.167667
2020-05-15 11:01:03.618578,-0.003358,-0.038955,0.972059,0.02226,-0.001684,0.000977,-22.914812,-0.766996,39.16547
2020-05-15 11:01:03.671558,-0.001498,-0.032913,0.984048,-0.118136,0.010921,0.009949,-23.070343,-0.947827,39.214123
2020-05-15 11:01:03.724277,-0.00218,0.004095,0.909314,-0.010929,-0.004045,0.005368,-23.075399,-1.051547,39.454777
2020-05-15 11:01:03.777131,-0.003296,-0.004207,0.988735,0.021752,-0.000838,0.009491,-23.023302,-0.896119,39.620514
2020-05-15 11:01:03.829870,0.009465,-0.016661,1.026162,0.004936,-0.000663,0.005484,-22.89616,-1.003373,39.406399
2020-05-15 11:01:03.882543,-0.00404,-0.055352,0.887649,0.029371,-0.001885,0.004415,-22.842302,-0.827202,39.292355
2020-05-15 11:01:03.935303,-0.006335,-0.00494,1.03949,0.0254,0.006362,0.00075,-22.814226,-0.718254,39.438858
2020-05-15 11:01:03.988049,-0.013901,0.009589,1.013687,-0.058855,0.001574,-1.3E-05,-22.652763,-0.962097,39.396732
2020-05-15 11:01:04.040752,0.031194,-0.051469,1.036934,0.008645,0.006308,-0.098821,-22.669575,-1.148427,39.466084
2020-05-15 11:01:04.093569,-0.044599,0.029673,0.971877,0.0876,-0.006826,-0.801774,-22.944555,-1.268596,39.146545
2020-05-15 11:01:04.146433,0.126767,-0.10134,1.014052,0.070801,-0.0166,-1.16478,-23.052206,-0.872296,39.408852
2020-05-15 11:01:04.199159,0.068208,-0.084264,1.010278,-0.000365,-0.025152,-1.699288,-22.99474,-0.132455,39.494755
2020-05-15 11:01:04.251975,-0.063514,0.031871,0.979667,-0.05015,-0.012782,-1.657443,-22.910017,0.709074,39.368801
2020-05-15 11:01:04.304731,-0.037467,0.038769,1.017521,0.004064,-0.008506,-1.025045,-22.92787,1.554407,39.343655
2020-05-15 11:01:04.357550,-0.034491,0.00904,0.989526,0.068968,0.001421,-1.035124,-23.031487,2.143233,39.286102
2020-05-15 11:01:04.410522,-0.042429,-0.078284,1.026771,-0.043583,-0.014614,-0.74084,-23.179571,2.738725,39.24263
2020-05-15 11:01:04.463375,-0.025312,-0.046414,1.033952,0.020405,-0.001175,-0.629357,-23.251688,3.632385,39.17358
2020-05-15 11:01:04.516230,-0.099422,0.114833,0.974981,-0.018538,0.006155,-1.191506,-23.141592,4.573867,39.094616
2020-05-15 11:01:04.568915,-0.003234,-0.038338,0.99336,0.016434,-0.00484,-0.76894,-22.909674,5.197125,38.864418
2020-05-15 11:01:04.621705,0.071216,-0.164773,0.929033,0.053391,-0.008047,-0.947313,-22.727989,5.997411,38.992294
2020-05-15 11:01:04.674572,0.018856,-0.057325,0.977476,0.228557,0.021121,-0.817656,-22.48407,6.729176,38.972431
2020-05-15 11:01:04.727357,-0.235177,-0.493958,0.98058,0.078284,0.00753,-0.728776,-22.175154,7.429586,39.011589
2020-05-15 11:01:04.780104,0.017997,-0.040866,0.988309,0.398683,0.013027,-0.974801,-21.761789,8.055427,39.01807
2020-05-15 11:01:04.832946,-0.003792,-0.030817,1.035048,-0.297398,0.000199,-0.085534,-21.11861,8.61565,39.283321
2020-05-15 11:01:04.885852,-0.09167,0.017159,1.043811,0.152352,0.0115,-1.018631,-20.524824,9.260791,39.48288
2020-05-15 11:01:04.938744,-0.208262,-0.021386,1.001637,-0.368564,0.03456,-0.967013,-19.943478,9.993464,39.361671
2020-05-15 11:01:04.991557,0.057773,-0.000789,0.975346,0.005286,0.002032,-1.544281,-19.12578,10.81892,39.224297
2020-05-15 11:01:05.044331,0.066489,0.063737,0.986483,-0.010139,0.003864,-1.451887,-18.258101,11.783213,38.996826
2020-05-15 11:01:05.097033,0.236028,-0.010678,0.99123,-0.015484,-0.003924,-1.560316,-17.28089,12.457843,38.713661
2020-05-15 11:01:05.149792,0.047583,0.002142,0.983318,-0.017164,4.6E-05,-1.777631,-16.135281,13.151079,38.605209
2020-05-15 11:01:05.202573,-0.098926,0.048842,1.014234,-0.087108,-0.028664,-1.583834,-14.754691,13.938854,38.475136
2020-05-15 11:01:05.255400,0.022294,-0.031557,0.972425,0.245967,0.040822,-1.113926,-13.23141,14.609967,38.447842
2020-05-15 11:01:05.308065,0.013455,-0.069346,1.018129,0.118907,0.024634,-0.351872,-11.886266,15.345586,38.219688
2020-05-15 11:01:05.360733,-0.002862,0.061845,1.021902,-0.000823,-0.004993,-0.300406,-10.595255,16.097322,38.369656
2020-05-15 11:01:05.413419,-0.020041,-0.063489,0.996768,0.013532,-0.00087,-0.648599,-9.639814,16.632917,38.352802
2020-05-15 11:01:05.466164,0.13401,0.165196,1.022328,0.001926,-0.008506,-0.903941,-8.686161,16.953695,38.408871
2020-05-15 11:01:05.518828,-0.00894,-0.054921,1.107652,0.013838,-0.009727,0.008844,-7.824903,17.361473,38.617695
