Time, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, Mag(1), Mag(2), Mag(3)
2020-05-15 10:47:27.123439, 0.012350, -1.020532, 0.018044, -0.043371, -0.006966, 0.000412, 11.344278, -45.332767, -11.803988
2020-05-15 10:47:27.176237, 0.013455, -1.024292, 0.021392, 0.067761, -0.000681, 0.005565, 11.464662, -45.286789, -11.674173
2020-05-15 10:47:27.228945, 0.013516, -1.024724, 0.013723, 0.076574, -0.002430, 0.003460, 11.441229, -45.347500, -11.637120
2020-05-15 10:47:27.281821, 0.007495, -1.031258, -0.014031, -0.011011, -0.004121, -0.001231, 11.337601, -45.346077, -11.704184
2020-05-15 10:47:27.334571, -0.003358, -1.027991, 0.006197, -0.119001, -0.004426, 0.009439, 11.283078, -45.524109, -11.651587
2020-05-15 10:47:27.387440, 0.029782, -1.023491, 0.013967, -0.055541, -0.006493, 0.003219, 11.215052, -45.431911, -11.177137
2020-05-15 10:47:27.440205, -0.039576, -1.025525, 0.020114, -0.041339, 0.004655, -0.001210, 11.066933, -45.452713, -11.057497
2020-05-15 10:47:27.492954, 0.031747, -1.025155, 0.020661, 0.005240, -0.009700, 0.003525, 11.098623, -45.359028, -11.277613
2020-05-15 10:47:27.545674, -0.003978, -1.025833, 0.011046, 0.013923, 0.004353, 0.004588, 10.699326, -45.050980, -11.083249
2020-05-15 10:47:27.598528, -0.009808, -1.024292, 0.017801, 0.003125, -0.008341, 0.004140, 10.327784, -44.912483, -11.131701
2020-05-15 10:47:27.651288, 0.002906, -1.023922, 0.013541, 0.003021, 0.003747, 0.004740, 9.777810, -44.582901, -11.478178
2020-05-15 10:47:27.704122, 0.000735, -1.022628, 0.037580, -0.070302, -0.027527, 0.000153, 9.022058, -44.153831, -11.965604
2020-05-15 10:47:27.756826, -0.008009, -1.026203, 0.026747, 0.059442, 0.009855, 0.009744, 8.409749, -43.596954, -12.314712
2020-05-15 10:47:27.809534, -0.011420, -1.026142, 0.016158, 0.004463, -0.000808, 0.002628, 7.698978, -42.983974, -12.593138
2020-05-15 10:47:27.862298, 0.030028, -1.023676, 0.015488, 0.018339, 0.008520, 0.003574, 7.128373, -42.368271, -13.007398
2020-05-15 10:47:27.915090, -0.029901, -1.032614, 0.045005, -0.041526, -0.002171, 0.000062, 6.720690, -41.615116, -13.536668
2020-05-15 10:47:27.967979, -0.009002, -1.030703, 0.010376, -0.055200, 0.024032, -0.005107, 6.043658, -40.895378, -13.938207
2020-05-15 10:47:28.020821, -0.010862, -1.017758, 0.050056, 0.005543, -0.016186, 0.004216, 5.677855, -40.058777, -14.259063
2020-05-15 10:47:28.073593, -0.222402, -1.010114, -0.020087, -0.009118, -0.001983, 0.003147, 5.205019, -39.116116, -14.680575
2020-05-15 10:47:28.126309, -0.029653, -1.035881, 0.013967, 0.007834, -0.008550, 0.005132, 4.767537, -38.065186, -15.005105
2020-05-15 10:47:28.179121, -0.000443, -1.031628, 0.012750, -0.003204, 0.003545, 0.003337, 4.737664, -37.148937, -15.128044
2020-05-15 10:47:28.231916, -0.009870, -0.998278, 0.088518, 0.005348, -0.030969, 0.004406, 4.963298, -36.286560, -15.337125
2020-05-15 10:47:28.284621, -0.054088, -1.024046, 0.020418, 0.022300, -0.003632, 0.006697, 5.185709, -35.658352, -15.761539
2020-05-15 10:47:28.337389, 0.023644, -1.021950, -0.034500, 0.087815, -0.001494, 0.011736, 5.787382, -35.431053, -15.942504
2020-05-15 10:47:28.390131, 0.010570, -1.019854, 0.027721, -0.002288, -0.005007, 0.003948, 6.557407, -35.446980, -15.783340
2020-05-15 10:47:28.442902, 0.009956, -1.018066, 0.053525, 0.055510, -0.010745, 0.003816, 7.265156, -35.645153, -15.936379
2020-05-15 10:47:28.495664, 0.036289, -1.030950, 0.041779, -0.082156, -0.005958, 0.002213, 7.819664, -36.122978, -15.739020
2020-05-15 10:47:28.548460, 0.044453, -1.031073, 0.031494, 0.031302, 0.006936, 0.004796, 7.952909, -36.732620, -15.159787
2020-05-15 10:47:28.601178, 0.059185, -1.018004, 0.053221, -0.032630, -0.012339, 0.001979, 8.078195, -37.519661, -14.569719
2020-05-15 10:47:28.653882, 0.021005, -1.026881, -0.039829, -0.052483, 0.016067, -0.006573, 8.256214, -38.199844, -14.133106
2020-05-15 10:47:28.706612, 0.049302, -1.030395, 0.012263, 0.069843, -0.006077, 0.002285, 8.028526, -38.807610, -13.449979
2020-05-15 10:47:28.759389, -0.013033, -1.022628, 0.039284, 0.034871, -0.014324, 0.008699, 8.087757, -39.507553, -12.778886
2020-05-15 10:47:28.812381, 0.016585, -1.033847, 0.038797, -0.035381, -0.002774, -0.000301, 8.217114, -40.212967, -12.639131
2020-05-15 10:47:28.865224, -0.023328, -1.037299, 0.011959, 0.004624, -0.021430, 0.001776, 8.180265, -41.062275, -12.417513
2020-05-15 10:47:28.918016, 0.017322, -1.021395, 0.029364, 0.019233, -0.008020, 0.004817, 8.024135, -41.802963, -12.120122
2020-05-15 10:47:28.970819, 0.000053, -1.031751, 0.025287, 0.073656, -0.001848, 0.008494, 7.652202, -42.371265, -11.992984
2020-05-15 10:47:29.023527, 0.037210, -1.026511, -0.077619, 0.088164, 0.018616, 0.004676, 7.005095, -42.794128, -11.737720
2020-05-15 10:47:29.076455, 0.045251, -1.022135, 0.028816, 0.015929, -0.007651, 0.000400, 6.574965, -43.234280, -11.428223
2020-05-15 10:47:29.129379, 0.031072, -1.031073, 0.000504, 0.121394, 0.004562, 0.004225, 6.380771, -43.708405, -11.798859
2020-05-15 10:47:29.182332, 0.059676, -1.026758, -0.025900, 0.126352, -0.000019, 0.002903, 5.990703, -43.986614, -11.829981
