Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Mag(1),Mag(2),Mag(3)
2020-05-15 09:36:35.653783,-0.009188,-0.048571,0.997742,0.003549,-0.001351,0.001155,-1.591664,-16.239779,38.979527
2020-05-15 09:36:35.706587,-0.00894,-0.046106,1.005288,-0.019304,-0.00042,0.000526,-1.56353,-16.27286,39.272835
2020-05-15 09:36:35.759308,-0.008816,-0.047832,1.000176,0.009684,-0.000258,0.002428,-1.638992,-16.158712,39.111027
2020-05-15 09:36:35.812067,-0.00987,-0.046845,1.002063,0.003751,-0.000545,0.001313,-1.525244,-15.990242,39.034809
2020-05-15 09:36:35.864803,-0.00956,-0.046845,1.001576,-0.002722,-0.000379,0.002303,-1.741979,-16.0497,39.22393
2020-05-15 09:36:35.917561,-0.008443,-0.04777,1.00188,0.011246,0.000224,0.002079,-1.606933,-16.122911,38.961128
2020-05-15 09:36:35.970268,-0.009374,-0.047338,1.002915,-0.011125,0.000955,0.002747,-1.655488,-16.14805,39.004761
2020-05-15 09:36:36.023046,-0.01018,-0.049064,0.999993,0.012866,3.7E-05,0.001475,-1.697171,-16.034027,39.266262
2020-05-15 09:36:36.075812,-0.026242,-0.043393,1.002732,-0.012512,0.000184,0.00305,-1.751617,-15.89068,39.362095
2020-05-15 09:36:36.128586,0.015542,-0.047153,1.002671,-0.001171,0.000768,0.006048,-1.834854,-15.899249,39.601292
2020-05-15 09:36:36.181404,-0.016816,-0.046784,1.002306,0.000197,-0.00162,-0.005373,-1.902758,-15.878777,39.582363
2020-05-15 09:36:36.234158,-0.027297,-0.05375,1.00048,4.3E-05,-0.000828,-0.00608,-1.949802,-15.989441,39.560104
2020-05-15 09:36:36.286913,-0.023514,-0.051345,0.999446,-0.006602,0.000529,0.001504,-1.967156,-16.131269,39.487259
2020-05-15 09:36:36.339663,0.020759,-0.060592,0.998046,0.0041,-0.001556,-0.002975,-2.012894,-16.272749,39.29126
2020-05-15 09:36:36.392375,0.023399,-0.077483,0.992812,-0.013457,0.006616,-0.0107,-2.0779,-16.327194,39.084488
2020-05-15 09:36:36.445166,-0.072011,-0.034146,0.998472,-0.004141,-0.000562,0.007168,-2.064058,-16.299845,38.878792
2020-05-15 09:36:36.497870,-0.037467,-0.034146,0.999811,-0.009465,-0.001724,-0.003552,-2.211725,-16.413919,38.60305
2020-05-15 09:36:36.550626,-0.089375,-0.019413,0.998289,0.015733,-0.00035,-0.011035,-2.191114,-16.578215,38.086651
2020-05-15 09:36:36.603369,-0.096569,-0.020584,0.981066,-0.006345,0.000548,0.01251,-2.32111,-16.690844,37.57217
2020-05-15 09:36:36.656190,-0.07598,-0.057325,0.99476,0.008777,0.000677,-0.007837,-2.511894,-16.870651,36.828346
2020-05-15 09:36:36.708913,0.101784,-0.087038,1.008696,-0.00344,0.002968,-0.000354,-2.744055,-17.044151,36.304283
2020-05-15 09:36:36.761693,0.006379,-0.054797,1.00687,0.003585,0.000524,-0.009058,-2.7798,-17.181664,35.607521
2020-05-15 09:36:36.814441,0.056177,-0.073723,1.036204,-0.006037,0.00083,0.046225,-2.873517,-17.256578,34.634007
2020-05-15 09:36:36.867380,-0.006583,-0.03692,0.996768,-0.001761,-0.00085,-0.008448,-2.941545,-17.450548,33.673607
2020-05-15 09:36:36.920125,0.014375,-0.051715,1.011009,-0.004064,0.00095,0.005711,-2.72871,-17.581247,32.745232
2020-05-15 09:36:36.972909,0.019102,-0.067496,0.995429,-0.005405,0.000327,0.021907,-2.3523,-17.774881,31.590601
2020-05-15 09:36:37.025764,-0.101345,-0.007199,0.983379,0.003606,-0.000436,0.006024,-1.915604,-17.799137,30.66436
2020-05-15 09:36:37.078808,0.02745,-0.04888,0.984231,-0.013804,-0.0012,-0.011843,-1.297912,-17.968733,29.48835
2020-05-15 09:36:37.131611,-0.079949,-0.031865,0.993968,-0.004947,0.001396,0.009842,-0.663924,-17.938274,28.710556
2020-05-15 09:36:37.184436,-0.000877,-0.023112,0.986605,0.007271,0.000327,-0.001459,0.014682,-18.093836,27.580393
2020-05-15 09:36:37.237261,0.002347,-0.046106,1.017764,-0.003748,0.000317,0.025605,0.874593,-18.097876,26.632906
2020-05-15 09:36:37.290085,0.017445,-0.073476,0.987152,0.013501,-0.002499,-0.015107,1.870837,-18.140844,25.899799
2020-05-15 09:36:37.342870,-0.022707,-0.072983,0.920878,-0.000701,-0.000514,0.006426,3.063106,-18.213184,25.447252
2020-05-15 09:36:37.395693,-0.164788,0.116298,1.012713,0.034576,0.003152,0.012993,4.518589,-18.275263,25.123438
2020-05-15 09:36:37.448514,0.14242,-0.089257,1.014112,0.005865,0.002083,-0.020452,5.639034,-18.12369,25.306042
2020-05-15 09:36:37.501337,-0.042243,0.003485,0.99622,-0.032924,-0.000972,-0.014954,6.876092,-17.922218,25.600346
2020-05-15 09:36:37.554107,0.029414,-0.098011,0.988187,0.003727,0.000708,0.00948,8.17592,-17.699305,26.381634
2020-05-15 09:36:37.606972,0.121059,-0.187027,0.980275,0.015334,-0.000361,0.032693,9.200259,-17.490458,27.130585
2020-05-15 09:36:37.659758,0.061886,-0.099305,1.012226,-0.003298,-5.5E-05,-0.013885,10.035823,-17.193893,28.253551
2020-05-15 09:36:37.712586,0.066244,-0.086668,0.992995,-0.004811,9.4E-05,0.010345,10.81606,-16.91036,30.03657
2020-05-15 09:36:37.765454,-0.009498,-0.100723,0.987335,0.012904,0.00269,0.007902,11.289728,-16.500429,31.771914
2020-05-15 09:36:37.818267,-0.080631,0.007636,0.994942,-0.000535,0.001163,-0.003705,11.383444,-16.291761,33.602718
2020-05-15 09:36:37.871056,-0.052537,-0.024776,1.016973,0.01085,0.002896,-0.014948,11.162947,-16.24651,35.098125
2020-05-15 09:36:37.923965,0.006689,-0.012021,1.016851,0.01818,0.005187,0.002309,10.845602,-15.992011,36.768795
2020-05-15 09:36:37.976815,-0.00125,-0.076188,0.983805,-0.009309,0.004117,-0.03526,10.352059,-15.790585,38.376114
2020-05-15 09:36:38.029628,0.023767,-0.07736,1.016851,-0.044724,-0.005173,0.022752,9.896559,-15.57449,39.639862
2020-05-15 09:36:38.082428,-0.0268,-0.038955,1.003523,0.00781,0.003227,0.02153,9.337889,-15.486413,40.980034
2020-05-15 09:36:38.135284,-0.024134,-0.19615,0.981797,0.010712,0.000478,-0.002447,8.687056,-15.433922,42.000134
2020-05-15 09:36:38.188090,0.041322,-0.115765,1.013626,-0.007767,0.002005,-0.012831,7.78837,-15.339631,43.205223
2020-05-15 09:36:38.240919,-0.12764,0.085469,1.010644,0.006436,0.002005,-0.045971,7.107698,-15.479155,44.175785
2020-05-15 09:36:38.293711,-0.184137,0.088705,1.004862,-0.003796,0.004907,0.022294,6.229063,-15.593724,45.195362
2020-05-15 09:36:38.346593,-0.012847,-0.06799,0.969869,0.002923,0.002616,0.024126,5.588089,-15.747849,45.79847
2020-05-15 09:36:38.399386,-0.018242,-0.040003,0.997255,0.001645,0.0012,0.011512,4.913083,-16.156181,46.2169
2020-05-15 09:36:38.452232,0.017506,-0.068051,1.037604,-0.000951,0.001047,0.037932,4.297503,-16.535021,46.721622
2020-05-15 09:36:38.505070,0.231486,-0.254405,1.027075,0.012793,0.000742,-0.055531,3.682365,-16.996967,47.30183
2020-05-15 09:36:38.557902,-0.06339,0.007697,1.01959,-0.006449,-0.000174,-0.001164,3.141884,-17.601793,47.488865
2020-05-15 09:36:38.610669,-0.071453,0.018746,1.000358,-0.002839,-0.002235,-0.015445,2.648096,-18.190571,47.783669
2020-05-15 09:36:38.663485,0.09448,-0.1186,1.067364,0.011669,0.001735,-0.026287,2.357987,-18.641562,47.60495
2020-05-15 09:36:38.716297,0.182625,-0.239733,0.944734,0.002659,0.003721,0.02808,1.94158,-19.071955,47.580482
2020-05-15 09:36:38.769128,0.098715,-0.112312,0.991777,-0.002991,-0.00025,0.003492,1.725237,-19.405689,47.5219
2020-05-15 09:36:38.821896,-0.140725,0.050368,1.015025,-0.000395,-9.7E-05,-0.011168,1.395457,-19.836195,47.54705
2020-05-15 09:36:38.874727,-0.018924,-0.059606,1.013687,0.007241,0.000208,-0.004602,1.063957,-20.161673,47.283337
2020-05-15 09:36:38.927570,-0.055762,0.007575,1.000054,0.017167,0.003873,0.002881,0.740367,-20.394741,47.22443
2020-05-15 09:36:38.980394,0.035307,-0.066202,0.996829,0.005866,0.00311,0.000438,0.546679,-20.500177,46.938633
2020-05-15 09:36:39.033163,-0.044041,-0.029461,0.990134,0.02068,0.002194,-0.009641,0.292678,-20.87002,47.062347
2020-05-15 09:36:39.086014,0.054213,-0.109169,1.040708,-0.007573,-0.003152,0.033425,0.263211,-21.034819,46.709702
2020-05-15 09:36:39.138787,0.23075,-0.072058,0.994516,0.022207,0.005248,-0.043697,0.084162,-21.05138,46.868477
2020-05-15 09:36:39.191612,0.004146,-0.039879,1.009366,-0.007573,-0.042247,0.010517,-0.040891,-21.165451,46.717625
2020-05-15 09:36:39.244383,-0.006769,-0.069654,0.985387,0.076383,0.014816,0.005886,-0.115905,-21.274675,46.6894
2020-05-15 09:36:39.297248,-0.027359,-0.050606,1.005166,-0.010309,-0.003836,0.007756,-0.054547,-21.351532,46.654762
2020-05-15 09:36:39.350020,0.021803,-0.05788,0.991291,0.00313,-0.000934,-0.004156,0.001371,-21.449244,46.443165
2020-05-15 09:36:39.402847,0.062561,-0.056585,0.996159,-0.051153,-0.005479,-0.008889,-0.043965,-21.362396,46.130024
2020-05-15 09:36:39.455654,0.065446,-0.04216,1.005957,-0.025533,-0.005444,-0.001064,-0.123078,-21.270588,46.256695
2020-05-15 09:36:39.508479,-0.028909,-0.04364,1.005045,-0.000946,0.001581,-0.001369,-0.244969,-21.179733,45.93261
2020-05-15 09:36:39.561254,-0.008071,-0.051654,1.003888,0.03363,0.002561,0.003843,-0.344667,-21.255114,45.870819
2020-05-15 09:36:39.614085,-0.003668,-0.04888,1.010765,-0.02595,-0.004167,-0.000123,-0.21152,-21.321613,45.782799
2020-05-15 09:36:39.666994,-0.005095,-0.046784,1.00115,-0.003532,-0.006095,-0.004548,-0.235115,-21.253586,45.575249
2020-05-15 09:36:39.719836,-0.005715,-0.046475,1.005166,-0.016553,-0.001906,-0.005429,-0.07398,-21.16783,45.537136
2020-05-15 09:36:39.772589,0.004394,-0.060284,0.998168,0.012158,-0.003891,-0.201059,-0.159931,-21.035725,45.497581
2020-05-15 09:36:39.825428,-0.003916,-0.043147,0.998898,0.014296,0.001607,-0.204877,-0.127831,-21.153803,45.524895
2020-05-15 09:36:39.878209,-0.003668,-0.054859,1.008331,-0.013041,0.001759,-0.167309,-0.188796,-21.162266,45.642815
2020-05-15 09:36:39.931043,-0.009622,-0.035194,1.002245,-0.003419,-0.000684,-0.187467,-0.066568,-21.214182,45.564026
2020-05-15 09:36:39.983849,-0.144818,-0.098566,0.949907,0.038425,-0.001601,0.399574,-0.196721,-21.241835,45.693401
2020-05-15 09:36:40.036718,-0.002304,-0.051037,1.006444,-0.024952,0.002676,0.252967,-0.162649,-21.324041,45.696686
2020-05-15 09:36:40.089492,0.040586,-0.026132,1.008818,0.02371,-0.001252,0.111376,-0.103609,-21.184652,45.663887
2020-05-15 09:36:40.142318,0.017874,-0.046537,0.998533,-0.013396,0.00189,-0.097389,-0.215387,-21.311016,45.754295
2020-05-15 09:36:40.195133,-0.007575,-0.043516,1.006627,-0.029779,0.00286,-0.003648,-0.165485,-21.224571,45.761242
2020-05-15 09:36:40.247977,0.003278,-0.05714,0.996585,-0.000885,-0.001811,-0.083687,-0.182135,-21.077692,45.741745
2020-05-15 09:36:40.300732,-0.025622,-0.018309,1.001211,-0.004092,0.001854,-0.161878,-0.120929,-21.049347,45.898022
2020-05-15 09:36:40.353561,0.006006,-0.056955,1.002915,-0.003218,-0.002637,-0.031,-0.159198,-20.96035,45.779152
2020-05-15 09:36:40.406348,-0.174587,-0.155218,0.983379,0.014345,0.006373,0.147831,-0.339057,-21.030994,45.626717
2020-05-15 09:36:40.459182,-0.108539,-0.313214,0.990195,-0.005814,0.006221,0.175014,-0.412527,-21.206539,45.49308
2020-05-15 09:36:40.511956,0.133703,-0.065031,1.004984,0.029922,0.000418,0.213346,-0.439317,-21.226892,45.524559
2020-05-15 09:36:40.564843,-0.204727,0.014717,0.999324,0.00564,0.004388,0.492359,-0.36498,-21.385942,45.630463
2020-05-15 09:36:40.617655,-0.057933,-0.070949,0.979484,0.026257,-0.004622,-0.385913,-0.265173,-21.577162,45.927212
2020-05-15 09:36:40.670468,0.058817,-0.079949,0.989526,0.029006,0.001334,-0.170888,-0.181936,-21.588131,45.933979
2020-05-15 09:36:40.723281,0.132353,0.036144,0.944795,0.017552,0.004846,-0.044592,-0.201634,-21.620131,46.052715
2020-05-15 09:36:40.776163,-0.158834,-0.065154,0.989647,0.015719,0.002097,-0.162031,-0.475018,-21.554258,46.500824
2020-05-15 09:36:40.829022,-0.020041,-0.065524,0.988552,0.053287,0.002861,0.024741,-0.553252,-21.329966,46.986259
2020-05-15 09:36:40.881851,-0.001808,-0.063613,0.979606,-0.014478,-0.001516,0.075881,-0.544704,-21.299564,47.197281
2020-05-15 09:36:40.934632,-0.046522,-0.130683,0.997316,0.014386,-0.001363,-0.125857,-0.453011,-21.009232,47.395908
2020-05-15 09:36:40.987517,-0.03108,-0.092401,0.983501,0.01553,-0.002498,0.001901,-0.298431,-20.92354,47.795269
2020-05-15 09:36:41.040285,0.0288,-0.034146,1.010461,-0.024329,-0.008302,0.000526,-0.195287,-20.613167,47.978687
2020-05-15 09:36:41.093106,-0.000567,-0.03803,0.987761,-0.033409,-0.008468,0.003461,0.036804,-20.28124,48.092113
2020-05-15 09:36:41.145959,-0.010242,0.014717,1.034744,-0.052346,-0.005261,0.040724,0.172876,-19.828264,48.263668
2020-05-15 09:36:41.198777,0.039788,-0.010373,1.022267,-0.044252,-0.009537,-0.010894,0.56042,-19.494694,48.119881
2020-05-15 09:36:41.251547,-0.004536,-0.078408,0.980519,-0.025773,-0.005719,-0.008145,0.828776,-18.979208,47.854336
2020-05-15 09:36:41.304358,-0.142276,-0.090059,0.990743,-0.002713,-0.002206,0.025452,1.020336,-18.438927,47.64642
2020-05-15 09:36:41.357137,-0.050429,-0.127292,1.024215,0.028136,0.001459,0.029881,1.298269,-17.983053,47.717651
2020-05-15 09:36:41.410024,0.00971,-0.091291,0.971207,0.063261,0.003291,0.011555,1.786006,-17.547935,47.587891
2020-05-15 09:36:41.462793,0.026468,-0.064476,1.026345,-0.000269,0.003902,-0.070148,2.385759,-17.097275,47.341103
2020-05-15 09:36:41.515628,0.077477,-0.073538,0.981918,0.020195,-0.001443,0.15236,3.220694,-16.849674,46.950294
2020-05-15 09:36:41.568421,0.00458,-0.035749,1.000967,-0.049597,-0.008926,0.010028,4.015287,-16.579016,46.493572
2020-05-15 09:36:41.621250,0.013271,-0.060962,0.979545,-0.016499,-0.007743,0.046748,4.863807,-16.21422,45.964413
2020-05-15 09:36:41.674060,-0.065437,-0.041975,0.985753,0.01832,-0.001481,0.011776,5.779592,-16.01144,45.365948
2020-05-15 09:36:41.726926,-0.000505,-0.050236,0.998959,0.019542,-0.000565,-0.058016,6.84934,-15.766477,44.560337
2020-05-15 09:36:41.779703,0.008237,-0.008053,1.036326,-0.007642,-0.040424,-0.137581,7.892953,-15.876214,42.847218
2020-05-15 09:36:41.832541,0.023767,0.015938,0.997437,-0.059646,-0.015309,-0.025376,8.866705,-15.916634,41.121635
2020-05-15 09:36:41.885392,-0.116539,0.0254,1.055922,-0.066977,-0.010574,0.123217,9.673789,-15.826258,39.416534
2020-05-15 09:36:41.938211,-0.000505,-0.027735,0.997498,0.030304,0.003017,-0.014838,10.340242,-16.029942,37.44244
2020-05-15 09:36:41.990968,-0.005963,0.017281,1.002306,-0.016913,-0.004022,-0.034125,10.410891,-16.23958,35.447647
2020-05-15 09:36:42.043804,-0.01632,-0.077853,1.000298,0.000343,-0.000662,0.002068,10.266891,-16.413591,33.847889
2020-05-15 09:36:42.096613,-0.028289,-0.02342,1.037056,0.06815,0.009417,-0.021755,9.989503,-16.570063,32.133041
2020-05-15 09:36:42.149416,-0.064755,-0.042222,1.017581,-0.072743,-0.010236,0.001852,9.38448,-16.733467,30.527121
2020-05-15 09:36:42.202148,-0.091918,-0.108306,0.994212,0.069131,0.008701,-0.012503,8.600911,-16.842871,29.123915
2020-05-15 09:36:42.254997,0.231854,-0.072243,0.987396,-0.013947,-0.000767,0.094856,7.604824,-17.236616,28.213121
2020-05-15 09:36:42.307800,0.140333,-0.021016,0.959705,0.01232,0.004731,0.121887,6.629807,-17.587784,27.49782
2020-05-15 09:36:42.360632,-0.005219,-0.057017,1.009,0.009266,0.00244,0.04843,5.676418,-17.950344,27.055748
2020-05-15 09:36:42.413452,-0.011792,-0.054428,0.984961,-0.023521,-0.006942,0.063202,4.577478,-18.116539,26.958218
2020-05-15 09:36:42.466331,0.115411,-0.05227,1.037665,0.100638,0.022685,-0.050113,3.450769,-18.251972,27.048927
2020-05-15 09:36:42.519105,-0.024072,-0.064044,1.00967,0.001525,0.001763,-0.091041,2.277355,-18.234459,27.345915
2020-05-15 09:36:42.571914,0.007433,-0.012876,1.006323,-0.020161,-0.004346,0.005934,1.155589,-18.22526,27.91898
2020-05-15 09:36:42.624715,-0.046522,-0.05375,0.969443,0.023516,0.00497,-0.043699,0.223498,-18.03381,28.905941
2020-05-15 09:36:42.677647,-0.022087,-0.027612,0.990378,-0.037056,-0.004201,0.004112,-0.591868,-17.991405,29.765671
2020-05-15 09:36:42.730473,0.052801,-0.054859,0.960435,0.015936,0.001908,-0.022308,-1.182722,-17.814268,30.831841
2020-05-15 09:36:42.783316,-0.051111,0.016915,1.027075,-0.016592,-0.004659,-0.005967,-1.66855,-17.851135,31.557516
2020-05-15 09:36:42.836094,-0.058367,-0.05714,0.996464,0.065111,0.011224,0.012053,-2.225966,-17.771006,32.492035
2020-05-15 09:36:42.888915,0.04967,-0.027859,0.998594,0.006773,0.000381,0.023507,-2.477882,-17.752359,33.198254
2020-05-15 09:36:42.941716,-0.053778,-0.059051,0.982162,0.026626,0.003893,0.005487,-2.736124,-17.669573,33.966671
2020-05-15 09:36:42.994534,-0.016878,-0.057325,0.993847,0.015848,0.002139,-0.003406,-2.862211,-17.561235,34.648811
2020-05-15 09:36:43.047337,0.038744,-0.038461,0.98417,0.00638,0.000154,-0.009515,-2.978573,-17.347723,35.111626
2020-05-15 09:36:43.100152,-0.035855,-0.051284,0.997011,0.023026,0.00443,0.007742,-2.87737,-17.290464,35.575317
2020-05-15 09:36:43.152926,-0.024258,-0.048325,1.012348,-0.020701,-0.00428,0.00276,-2.964241,-17.279881,36.169865
2020-05-15 09:36:43.205835,-0.016568,-0.053996,1.005349,0.055278,0.010035,0.002373,-2.785731,-17.13587,36.579967
2020-05-15 09:36:43.258606,-0.006707,-0.047277,1.010461,-0.015801,-0.001667,0.005394,-2.778411,-17.009588,37.413841
2020-05-15 09:36:43.311423,-0.012971,-0.054119,0.998289,0.037133,0.003851,0.007133,-2.693138,-16.881744,37.615955
2020-05-15 09:36:43.364215,0.001541,-0.053565,0.996524,0.012718,0.000918,0.003795,-2.693151,-16.700821,37.791996
2020-05-15 09:36:43.417083,-0.00894,-0.048448,1.009974,-0.02476,-0.006937,-0.012422,-2.814424,-16.546766,38.30291
2020-05-15 09:36:43.469871,-0.006583,-0.049743,1.002793,0.017548,0.003628,-0.002856,-2.673637,-16.545418,38.776836
2020-05-15 09:36:43.522683,-0.009808,-0.049928,1.004132,0.011206,0.00144,0.003587,-2.579751,-16.555317,39.087208
2020-05-15 09:36:43.575502,-0.007079,-0.050482,1.001819,0.031352,0.002721,0.001254,-2.50565,-16.472237,39.179802
2020-05-15 09:36:43.628311,-0.009126,-0.050297,1.007175,-0.002761,0.001302,0.000769,-2.416204,-16.436745,39.177696
2020-05-15 09:36:43.681172,-0.005219,-0.050297,1.002671,0.033647,0.011149,0.008272,-2.540633,-16.501131,39.18338
2020-05-15 09:36:43.733993,0.060535,-0.082661,1.025432,0.023262,0.005346,0.062028,-2.408897,-16.380524,39.279469
2020-05-15 09:36:43.786784,-0.068848,-0.013975,0.999446,0.063427,0.010386,0.104942,-2.439684,-16.32382,39.188126
2020-05-15 09:36:43.839620,-0.263271,0.015389,0.964635,0.025095,0.002139,0.1335,-2.427479,-16.339935,38.849014
2020-05-15 09:36:43.892421,0.019777,-0.087963,0.953011,0.04785,0.011455,-0.124438,-2.433458,-16.397346,38.66803
2020-05-15 09:36:43.945302,-0.027421,-0.071503,1.031518,-0.005907,-0.001526,-0.033572,-2.286872,-16.487776,38.290474
2020-05-15 09:36:43.998074,-0.09905,-0.010251,0.980397,0.004784,0.001986,0.003232,-2.42576,-16.591003,38.142143
2020-05-15 09:36:44.050894,0.023644,-0.026687,1.002489,0.00234,0.003666,-0.003945,-2.64052,-16.777676,37.962231
2020-05-15 09:36:44.103661,0.077477,-0.059421,1.031275,0.01135,0.000459,-0.001654,-2.842143,-16.764378,37.802197
2020-05-15 09:36:44.156476,-0.020971,-0.1006,1.003219,0.008143,0.00107,-0.002723,-3.1043,-16.830402,37.447639
2020-05-15 09:36:44.209247,-0.019234,-0.012998,1.004436,0.010281,0.000154,-0.00196,-3.341251,-16.873077,36.767792
2020-05-15 09:36:44.262073,-0.050243,-0.071318,1.002063,0.018986,0.00275,0.012243,-3.538205,-17.047998,35.79604
2020-05-15 09:36:44.314855,0.117498,-0.192575,1.054644,0.003562,-0.001832,0.025682,-3.424678,-17.253942,35.107445
2020-05-15 09:36:44.367702,-0.041933,-0.124087,1.0132,0.011198,0.001223,-0.010359,-3.120826,-17.49868,33.861832
2020-05-15 09:36:44.420470,-0.057127,0.007147,0.983196,-0.03477,0.00107,0.008883,-3.031238,-17.640816,32.755386
2020-05-15 09:36:44.473294,-0.117841,0.022531,0.944247,0.001729,0.001528,-0.002571,-2.49748,-17.869314,31.433504
2020-05-15 09:36:44.526162,-0.059359,-0.042345,0.999628,0.005242,0.00107,0.004454,-1.769395,-17.926588,30.12257
2020-05-15 09:36:44.578995,0.004332,-0.033961,1.006262,0.002798,0.000917,0.003232,-0.930756,-18.005301,28.853487
2020-05-15 09:36:44.631759,0.070479,-0.160642,0.994577,0.006616,0.000306,0.025376,0.083675,-18.011642,27.929058
2020-05-15 09:36:44.684571,0.019961,-0.130868,0.988735,0.028302,0.001528,0.002163,1.341477,-18.088121,27.063269
2020-05-15 09:36:44.737506,0.081712,-0.145478,1.017947,0.003409,0.001833,0.006898,2.496129,-18.103531,26.66489
2020-05-15 09:36:44.790337,0.072443,-0.097703,1.032309,0.033036,0.00275,-0.023798,4.126892,-17.905592,26.567144
2020-05-15 09:36:44.843127,-0.123671,0.069048,0.95222,-0.021331,0.001681,0.043702,5.500764,-17.697243,26.767218
2020-05-15 09:36:44.895957,0.062561,-0.082969,1.038578,-0.000256,0.001986,-0.013108,6.879713,-17.656017,27.616907
2020-05-15 09:36:44.948828,-0.0477,-0.044996,0.983744,0.022804,0.006568,-0.010207,8.185189,-17.355131,28.684357
2020-05-15 09:36:45.001656,0.046908,-0.070579,1.008879,0.014099,0.000612,-0.07618,8.939384,-17.043634,29.967308
2020-05-15 09:36:45.054432,-0.029343,-0.063983,1.01819,-0.01736,0.003361,0.006287,9.639455,-16.731991,31.61116
2020-05-15 09:36:45.107295,-0.06798,-0.034639,1.016425,0.009791,0.00192,-0.029058,9.67052,-16.339235,33.635555
2020-05-15 09:36:45.160073,0.137816,-0.07699,1.069128,0.01254,0.001004,0.001486,9.499,-16.004269,35.843693
2020-05-15 09:36:45.212891,0.001789,-0.024283,0.97918,-0.005481,0.003905,-0.030585,9.179359,-15.90852,37.875286
2020-05-15 09:36:45.265685,0.086377,-0.0961,0.959705,-0.007466,0.002225,0.007747,8.708918,-15.670688,39.480167
2020-05-15 09:36:45.318508,0.072443,-0.134073,1.054218,0.019107,0.005127,-0.01852,8.209409,-15.639141,40.958561
2020-05-15 09:36:45.371309,-0.067608,-0.024776,0.986179,-0.003953,0.001615,-0.005387,7.482079,-15.662828,42.441051
2020-05-15 09:36:45.424133,0.11891,-0.164896,1.013017,-0.040147,0.004211,0.04333,6.895556,-15.734137,43.512505
2020-05-15 09:36:45.476980,0.211782,-0.226541,1.02884,-0.00151,0.002378,-0.005845,6.079414,-15.931709,44.588074
2020-05-15 09:36:45.529811,-0.038894,0.017769,1.02245,0.012082,0.00528,0.013397,5.412774,-16.193048,45.384983
2020-05-15 09:36:45.582595,-0.02432,-0.015684,1.010218,-0.015779,0.002299,0.022399,4.668795,-16.314444,46.205986
