Time, AccX(g), AccY(g), AccZ(g), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X, Y, Z, Vx, Vy, Vz, AccX, AccY, AccZ, RollAcc, PitchAcc
0.000000, 0.023261, 0.018717, 5.872427, -0.007051, 0.002756, 0.004128, 0.182560, 0.226956, 0.226956, 95.141303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.031196, 9.787378, 0.182620, 0.226954
0.050000, 0.030412, 0.026923, 8.220680, -0.005829, -0.001367, 0.005960, 0.177172, 0.217286, 0.217286, 93.332447, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.032393, 9.786181, 0.187641, 0.211959
0.100000, 0.034708, 0.030205, 9.164289, -0.005066, 0.000160, 0.008862, 0.173746, 0.217180, 0.217180, 98.170508, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.032393, 9.793362, 0.188839, 0.216995
0.150000, 0.033554, 0.033672, 9.537424, -0.009189, 0.004588, 0.004128, 0.169961, 0.219087, 0.219087, 96.174214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032785, 0.035983, 9.786181, 0.202280, 0.201574
0.200000, 0.035247, 0.031468, 9.685960, -0.004608, 0.002603, 0.006877, 0.172404, 0.217864, 0.217864, 98.642803, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.029999, 9.784985, 0.186143, 0.208496
0.250000, 0.038078, 0.030587, 9.745375, -0.007204, -0.002131, 0.007335, 0.168087, 0.213654, 0.213654, 100.189923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.029999, 9.784985, 0.179825, 0.223871
0.300000, 0.037775, 0.032388, 9.770577, -0.008273, 0.003367, 0.005808, 0.167928, 0.220800, 0.220800, 97.064042, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.033589, 9.787378, 0.189927, 0.221513
0.350000, 0.039089, 0.035263, 9.779221, -0.006593, -0.000146, 0.005044, 0.177938, 0.221580, 0.221580, 99.191014, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.037180, 9.784985, 0.206602, 0.229020
0.400000, 0.037461, 0.034977, 9.784834, -0.005219, 0.002145, 0.004586, 0.187743, 0.223546, 0.223546, 98.130102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.034786, 9.788575, 0.204808, 0.219353
0.450000, 0.037528, 0.035581, 9.788515, -0.006440, 0.000618, 0.007793, 0.193643, 0.221870, 0.221870, 98.615648, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.035983, 9.790969, 0.208264, 0.219662
0.500000, 0.036836, 0.032232, 9.791423, -0.007662, 0.000160, 0.003670, 0.189847, 0.218501, 0.218501, 93.930176, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.029999, 9.793362, 0.188606, 0.215551
0.550000, 0.032969, 0.033046, 9.794741, -0.000179, 0.002603, 0.005808, 0.203865, 0.214753, 0.214753, 99.436148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030391, 0.033589, 9.796953, 0.193308, 0.192857
0.600000, 0.033577, 0.034090, 9.797504, -0.004150, -0.004269, 0.005960, 0.207252, 0.198075, 0.198075, 96.065887, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.034786, 9.799346, 0.199358, 0.196355
0.650000, 0.035256, 0.035226, 9.797173, -0.009953, -0.001367, 0.006724, 0.198849, 0.194197, 0.194197, 97.729750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.035983, 9.796953, 0.206006, 0.206182
0.700000, 0.035210, 0.035680, 9.797041, -0.007509, -0.000298, 0.005502, 0.198471, 0.193631, 0.193631, 97.893344, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.035983, 9.796953, 0.208666, 0.205913
0.750000, 0.038781, 0.036580, 9.799860, -0.003539, -0.001062, 0.006418, 0.208267, 0.196227, 0.196227, 99.688787, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.037180, 9.801740, 0.213866, 0.226737
0.800000, 0.035902, 0.036222, 9.803861, -0.002622, 0.000160, 0.002295, 0.217642, 0.197686, 0.197686, 95.610551, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.035983, 9.806527, 0.211686, 0.209815
0.850000, 0.036904, 0.036797, 9.803306, -0.004608, -0.002895, 0.006266, 0.221226, 0.193127, 0.193127, 94.775646, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.037180, 9.802937, 0.215057, 0.215685
0.900000, 0.035151, 0.034872, 9.803803, -0.007204, 0.000618, 0.008098, 0.215913, 0.195734, 0.195734, 96.889233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.033589, 9.804134, 0.203800, 0.205427
0.950000, 0.035167, 0.031230, 9.804001, -0.007509, 0.000312, 0.003670, 0.206884, 0.197217, 0.197217, 98.300245, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.028802, 9.804134, 0.182511, 0.205521
1.000000, 0.033020, 0.035518, 9.806235, -0.006746, -0.000451, 0.005044, 0.205534, 0.194459, 0.194459, 98.294156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031588, 0.038377, 9.807724, 0.207523, 0.192926
1.050000, 0.036469, 0.037233, 9.804974, -0.008426, 0.001229, 0.004739, 0.202119, 0.199571, 0.199571, 96.374460, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.038377, 9.804134, 0.217572, 0.213108
1.100000, 0.037131, 0.034329, 9.808778, -0.008426, -0.000909, 0.008556, 0.196554, 0.199392, 0.199392, 93.090089, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.032393, 9.811315, 0.200522, 0.216891
1.150000, 0.034523, 0.033885, 9.807428, -0.007662, 0.002450, 0.005349, 0.193318, 0.205049, 0.205049, 101.309932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032785, 0.033589, 9.806527, 0.197958, 0.201687
1.200000, 0.035635, 0.031553, 9.809760, -0.001095, 0.001229, 0.005044, 0.204500, 0.207841, 0.207841, 102.343821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.029999, 9.811315, 0.184292, 0.208129
1.250000, 0.035361, 0.032775, 9.809256, -0.008731, 0.001992, 0.005044, 0.196338, 0.211865, 0.211865, 92.208255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.033589, 9.808921, 0.191437, 0.206542
1.300000, 0.038124, 0.031828, 9.809773, -0.005371, 0.001840, 0.007182, 0.196798, 0.217200, 0.217200, 96.889233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.031196, 9.810118, 0.185892, 0.222668
1.350000, 0.036357, 0.034321, 9.814288, -0.011022, 0.004130, 0.004128, 0.185155, 0.226071, 0.226071, 97.541778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.035983, 9.817299, 0.200363, 0.212249
1.400000, 0.034932, 0.033164, 9.815376, -0.008273, 0.000007, 0.005808, 0.181034, 0.222376, 0.222376, 97.545898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.032393, 9.816102, 0.193587, 0.203907
1.450000, 0.035798, 0.033419, 9.817248, -0.004913, 0.001687, 0.007487, 0.186053, 0.223943, 0.223943, 96.142052, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.033589, 9.818495, 0.195040, 0.208924
1.500000, 0.036144, 0.030649, 9.818715, -0.004913, 0.000312, 0.007946, 0.188451, 0.222076, 0.222076, 99.132894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.028802, 9.819692, 0.178846, 0.210914
1.550000, 0.037001, 0.032413, 9.815711, -0.009647, 0.000923, 0.005044, 0.179871, 0.222559, 0.222559, 97.785729, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.033589, 9.813708, 0.189199, 0.215979
1.600000, 0.040934, 0.033837, 9.815945, -0.001401, 0.000618, 0.007029, 0.194144, 0.224908, 0.224908, 102.128388, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043556, 0.034786, 9.816102, 0.197505, 0.238931
1.650000, 0.038199, 0.035125, 9.816039, -0.003844, 0.000923, 0.004128, 0.201452, 0.225956, 0.225956, 98.130102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.035983, 9.816102, 0.205019, 0.222963
1.700000, 0.038541, 0.035640, 9.811050, -0.012549, -0.000298, 0.008709, 0.186162, 0.224010, 0.224010, 98.037615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.035983, 9.807724, 0.208131, 0.225074
1.750000, 0.036524, 0.033691, 9.808336, -0.003539, 0.001534, 0.005960, 0.194338, 0.225667, 0.225667, 99.132894, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.032393, 9.806527, 0.196808, 0.213352
1.800000, 0.038589, 0.034348, 9.805815, -0.003844, 0.005199, 0.003059, 0.201279, 0.237792, 0.237792, 95.969023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.034786, 9.804134, 0.200696, 0.225475
1.850000, 0.040133, 0.031021, 9.805524, -0.010564, 0.000007, 0.006571, 0.188220, 0.236251, 0.236251, 95.432540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.028802, 9.805330, 0.181258, 0.234505
1.900000, 0.037879, 0.033998, 9.805408, -0.008273, 0.001992, 0.008098, 0.184165, 0.238613, 0.238613, 94.908096, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.035983, 9.805330, 0.198658, 0.221333
1.950000, 0.037695, 0.034471, 9.804643, -0.003081, 0.001840, 0.009473, 0.194207, 0.240198, 0.240198, 96.952957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.034786, 9.804134, 0.201437, 0.220276
2.000000, 0.039776, 0.033942, 9.802901, -0.006593, 0.001381, 0.007487, 0.193902, 0.241606, 0.241606, 96.132222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.033589, 9.801740, 0.198381, 0.232477
2.050000, 0.038454, 0.035167, 9.804359, -0.003691, -0.000604, 0.007487, 0.201835, 0.236969, 0.236969, 95.844566, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.035983, 9.805330, 0.205508, 0.224717
2.100000, 0.037207, 0.034938, 9.805660, -0.004913, 0.000007, 0.005808, 0.205722, 0.233632, 0.233632, 96.378186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.034786, 9.806527, 0.204148, 0.217401
2.150000, 0.037426, 0.035565, 9.806180, -0.009342, 0.002756, 0.005808, 0.198087, 0.237827, 0.237827, 97.104575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.035983, 9.806527, 0.207799, 0.218671
2.200000, 0.037514, 0.035816, 9.806388, -0.007051, 0.002909, 0.006571, 0.197270, 0.242036, 0.242036, 99.872939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.035983, 9.806527, 0.209259, 0.219179
2.250000, 0.038267, 0.035916, 9.806472, -0.004455, -0.002284, 0.004128, 0.203368, 0.232691, 0.232691, 98.684114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.035983, 9.806527, 0.209843, 0.223578
2.300000, 0.038568, 0.035956, 9.805069, -0.005524, 0.002298, 0.008098, 0.206169, 0.236272, 0.236272, 99.287868, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.035983, 9.804134, 0.210108, 0.225370
2.350000, 0.036535, 0.034536, 9.807380, -0.003386, 0.001687, 0.007946, 0.213575, 0.236860, 0.236860, 95.138119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.033589, 9.808921, 0.201762, 0.213436
2.400000, 0.036439, 0.033968, 9.809023, -0.006135, 0.002603, 0.007793, 0.212826, 0.239687, 0.239687, 98.990191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.033589, 9.810118, 0.198410, 0.212843
2.450000, 0.038555, 0.034459, 9.809680, -0.004455, -0.000146, 0.005960, 0.216753, 0.236080, 0.236080, 96.611252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.034786, 9.810118, 0.201264, 0.225188
2.500000, 0.037965, 0.031783, 9.808506, -0.007051, 0.000465, 0.007182, 0.212174, 0.234065, 0.234065, 97.444471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.029999, 9.807724, 0.185656, 0.221771
2.550000, 0.037011, 0.032867, 9.806601, -0.011480, 0.001381, 0.007029, 0.196843, 0.234128, 0.234128, 94.277316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.033589, 9.805330, 0.192025, 0.216240
2.600000, 0.035194, 0.032582, 9.807993, -0.008273, 0.003214, 0.007182, 0.191060, 0.238064, 0.238064, 94.307651, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.032393, 9.808921, 0.190336, 0.205591
2.650000, 0.037339, 0.033905, 9.808550, -0.013923, 0.000771, 0.005502, 0.171547, 0.236215, 0.236215, 99.182087, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.034786, 9.808921, 0.198049, 0.218110
2.700000, 0.036761, 0.032997, 9.807336, -0.004455, -0.001062, 0.008404, 0.178164, 0.229380, 0.229380, 92.475222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.032393, 9.806527, 0.192773, 0.214760
2.750000, 0.035812, 0.032635, 9.805415, -0.006440, 0.001992, 0.003822, 0.178883, 0.230656, 0.230656, 90.161396, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.032393, 9.804134, 0.190691, 0.209255
2.800000, 0.035432, 0.035362, 9.809673, -0.005829, 0.003672, 0.004891, 0.182462, 0.236015, 0.236015, 95.605242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.037180, 9.812511, 0.206537, 0.206946
2.850000, 0.036716, 0.036453, 9.809222, -0.001248, -0.002131, 0.004891, 0.198396, 0.226183, 0.226183, 95.844566, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.037180, 9.808921, 0.212918, 0.214457
2.900000, 0.036512, 0.034735, 9.810477, -0.003997, 0.002145, 0.007487, 0.205048, 0.228282, 0.228282, 97.187047, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.033589, 9.811315, 0.202858, 0.213236
2.950000, 0.035712, 0.034048, 9.809543, -0.008273, 0.003061, 0.006113, 0.199572, 0.232227, 0.232227, 96.682661, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.033589, 9.808921, 0.198864, 0.208585
3.000000, 0.036110, 0.035927, 9.809888, -0.004150, -0.001673, 0.009320, 0.206271, 0.223489, 0.223489, 93.586054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.037180, 9.810118, 0.209833, 0.210902
3.050000, 0.039142, 0.035243, 9.810026, -0.008120, -0.000146, 0.007182, 0.201657, 0.220821, 0.220821, 95.194429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.034786, 9.810118, 0.205833, 0.228606
3.100000, 0.040354, 0.034251, 9.808645, -0.003233, -0.001215, 0.003517, 0.209873, 0.216112, 0.216112, 97.869076, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.033589, 9.807724, 0.200068, 0.235721
3.150000, 0.040121, 0.035290, 9.810965, -0.005219, -0.001215, 0.006266, 0.212648, 0.211708, 0.211708, 96.952957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.035983, 9.812511, 0.206091, 0.234304
3.200000, 0.039310, 0.037860, 9.812611, -0.004608, 0.001381, 0.007946, 0.217962, 0.214198, 0.214198, 95.055900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.039574, 9.813708, 0.221062, 0.229528
3.250000, 0.041140, 0.035298, 9.812551, -0.007815, 0.001687, 0.007946, 0.213244, 0.218166, 0.218166, 94.253836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042360, 0.033589, 9.812511, 0.206102, 0.240213
3.300000, 0.040435, 0.033555, 9.811091, -0.006746, -0.000909, 0.003975, 0.210918, 0.214708, 0.214708, 90.776318, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.032393, 9.810118, 0.195953, 0.236136
3.350000, 0.039436, 0.033576, 9.809071, -0.003233, 0.002603, 0.006724, 0.218037, 0.220422, 0.220422, 95.819966, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.033589, 9.807724, 0.196116, 0.230345
3.400000, 0.039754, 0.038611, 9.807545, -0.006593, 0.006268, 0.007487, 0.217906, 0.235572, 0.235572, 97.105481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.041967, 9.806527, 0.225560, 0.232239
3.450000, 0.038445, 0.037034, 9.804780, -0.008731, -0.001215, 0.005960, 0.211451, 0.229177, 0.229177, 94.990634, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.035983, 9.802937, 0.216412, 0.224656
3.500000, 0.037921, 0.035685, 9.806546, -0.007051, 0.001534, 0.004586, 0.209346, 0.230297, 0.230297, 91.689198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.034786, 9.807724, 0.208493, 0.221557
3.550000, 0.037712, 0.033710, 9.805099, -0.001095, 0.002909, 0.006113, 0.222298, 0.234858, 0.234858, 96.906407, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.032393, 9.804134, 0.196979, 0.220366
3.600000, 0.039782, 0.033638, 9.804520, -0.000484, 0.001992, 0.003822, 0.235790, 0.237523, 0.237523, 98.220976, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041163, 0.033589, 9.804134, 0.196569, 0.232478
3.650000, 0.039893, 0.035045, 9.804288, -0.008120, 0.001534, 0.008098, 0.228550, 0.238809, 0.238809, 92.568274, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.035983, 9.804134, 0.204798, 0.233127
3.700000, 0.039218, 0.033454, 9.803477, -0.006440, -0.001978, 0.006724, 0.225541, 0.230382, 0.230382, 94.313412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.032393, 9.802937, 0.195515, 0.229207
3.750000, 0.036795, 0.033535, 9.806025, -0.002622, 0.002298, 0.004433, 0.232822, 0.232844, 0.232844, 94.962815, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.033589, 9.807724, 0.195940, 0.214985
3.800000, 0.035107, 0.034286, 9.808481, -0.010105, 0.003061, 0.007793, 0.219951, 0.236351, 0.236351, 96.646766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.034786, 9.810118, 0.200277, 0.205073
3.850000, 0.034432, 0.033868, 9.808027, -0.005066, 0.000465, 0.006266, 0.221163, 0.232332, 0.232332, 96.576114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.033589, 9.807724, 0.197845, 0.201139
3.900000, 0.035598, 0.037291, 9.806409, -0.007967, 0.005047, 0.006418, 0.216030, 0.241181, 0.241181, 94.567648, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.039574, 9.805330, 0.217879, 0.207986
3.950000, 0.033910, 0.035070, 9.808634, -0.003233, 0.000465, 0.005502, 0.222859, 0.236389, 0.236389, 95.281241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032785, 0.033589, 9.810118, 0.204856, 0.198080
4.000000, 0.033953, 0.035618, 9.807370, -0.003844, -0.002131, 0.006418, 0.227747, 0.224988, 0.224988, 97.523820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.035983, 9.806527, 0.208082, 0.198356
4.050000, 0.037561, 0.037273, 9.807582, -0.009342, -0.000146, 0.006571, 0.218366, 0.221202, 0.221202, 95.055900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.038377, 9.807724, 0.217747, 0.219427
4.100000, 0.039004, 0.035063, 9.809104, -0.004455, -0.000146, 0.004280, 0.221669, 0.218322, 0.218322, 98.130102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039966, 0.033589, 9.810118, 0.204803, 0.227822
4.150000, 0.038145, 0.034179, 9.808276, -0.004302, 0.000465, 0.005960, 0.224698, 0.216931, 0.216931, 94.096417, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.033589, 9.807724, 0.199656, 0.222824
4.200000, 0.036365, 0.033107, 9.809381, -0.001553, 0.001840, 0.007640, 0.234245, 0.218524, 0.218524, 97.394009, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.032393, 9.810118, 0.193374, 0.212404
4.250000, 0.035653, 0.034115, 9.808387, -0.007204, -0.001826, 0.008556, 0.228425, 0.209957, 0.209957, 94.220284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.034786, 9.807724, 0.199279, 0.208267
4.300000, 0.036087, 0.036672, 9.810143, -0.002011, 0.001381, 0.003517, 0.237834, 0.210712, 0.210712, 97.377419, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.038377, 9.811315, 0.214178, 0.210760
4.350000, 0.036978, 0.032668, 9.808692, -0.004302, 0.003978, 0.005960, 0.238655, 0.218684, 0.218684, 98.130102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.029999, 9.807724, 0.190823, 0.215998
4.400000, 0.036616, 0.033939, 9.810265, -0.004302, 0.005505, 0.006113, 0.239829, 0.229941, 0.229941, 96.269325, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.034786, 9.811315, 0.198215, 0.213852
4.450000, 0.037190, 0.033729, 9.813767, -0.004608, 0.003367, 0.004891, 0.239890, 0.234888, 0.234888, 93.814075, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.033589, 9.816102, 0.196920, 0.217124
4.500000, 0.036701, 0.032927, 9.808705, -0.007967, 0.000160, 0.003822, 0.230573, 0.230709, 0.230709, 97.143820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.032393, 9.805330, 0.192337, 0.214382
4.550000, 0.037224, 0.031888, 9.810989, -0.000026, -0.000757, 0.003670, 0.242438, 0.224589, 0.224589, 95.138119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.031196, 9.812511, 0.186225, 0.217384
4.600000, 0.034561, 0.033627, 9.813339, -0.003997, 0.001687, 0.005349, 0.243483, 0.224218, 0.224218, 93.012788, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032785, 0.034786, 9.814905, 0.196332, 0.201782
4.650000, 0.034931, 0.035041, 9.812842, -0.002928, 0.000618, 0.007640, 0.247765, 0.221139, 0.221139, 93.814075, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035179, 0.035983, 9.812511, 0.204595, 0.203957
4.700000, 0.035798, 0.033452, 9.814798, -0.006288, 0.003672, 0.006877, 0.242001, 0.226711, 0.226711, 93.961527, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.032393, 9.816102, 0.195280, 0.208975
4.750000, 0.034708, 0.035689, 9.811272, -0.008884, 0.001534, 0.003670, 0.230629, 0.225679, 0.225679, 94.935304, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033982, 0.037180, 9.808921, 0.208412, 0.202687
4.800000, 0.037145, 0.035147, 9.813452, -0.003233, 0.001840, 0.004433, 0.234783, 0.226525, 0.226525, 95.664963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038769, 0.034786, 9.814905, 0.205205, 0.216867
4.850000, 0.040274, 0.034931, 9.810733, -0.009495, 0.002145, 0.005502, 0.221851, 0.229459, 0.229459, 92.931724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042360, 0.034786, 9.808921, 0.203996, 0.235200
4.900000, 0.037935, 0.033408, 9.807492, -0.007662, 0.002145, 0.003211, 0.214033, 0.231176, 0.231176, 93.625465, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036375, 0.032393, 9.805330, 0.195168, 0.221614
4.950000, 0.037717, 0.033517, 9.808349, -0.005219, -0.002436, 0.006113, 0.213267, 0.220495, 0.220495, 95.310824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.033589, 9.808921, 0.195787, 0.220324
5.000000, 0.037630, 0.032842, 9.807974, -0.007967, 0.002756, 0.005960, 0.204927, 0.224339, 0.224339, 97.507347, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037572, 0.032393, 9.807724, 0.191854, 0.219825
5.050000, 0.037595, 0.034009, 9.809260, -0.006746, 0.001840, 0.005808, 0.200917, 0.225437, 0.225437, 97.604869, 0.000024, -0.000340, -0.000004, -0.000288, 0.004152, 0.000049, 0.037572, 0.034786, 9.810118, 0.198642, 0.219592
5.100000, 0.036145, 0.033039, 9.806184, -0.004913, 0.002756, 0.005349, 0.201640, 0.228237, 0.228237, 96.515301, 0.000059, -0.000917, -0.000025, -0.000525, 0.008319, 0.000270, 0.035179, 0.032393, 9.804134, 0.193039, 0.211189
5.150000, 0.037002, 0.031215, 9.807108, -0.006593, -0.000146, 0.006418, 0.197034, 0.223459, 0.223459, 95.370995, 0.000104, -0.001726, -0.000054, -0.000708, 0.012492, 0.000440, 0.037572, 0.029999, 9.807724, 0.182365, 0.216171
5.200000, 0.038780, 0.031203, 9.808196, -0.001095, 0.003367, 0.005044, 0.207297, 0.229102, 0.229102, 95.884360, 0.000151, -0.002778, -0.000088, -0.000808, 0.016819, 0.000550, 0.039966, 0.031196, 9.808921, 0.182277, 0.226537
