Time, AccX(g), AccY(g), AccZ(g), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X, Y, Z, Vx, Vy, Vz, AccX, AccY, AccZ, RollAcc, PitchAcc
0.000000, 0.001648, -0.002507, 5.889014, 0.004555, 0.000923, 0.007335, -0.024293, 0.016015, 0.016015, 239.483783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.004179, 9.815023, -0.024396, 0.016035
0.050000, 0.000153, -0.001356, 8.246773, 0.000432, 0.006726, 0.008556, -0.015981, 0.017517, 0.017517, 238.953619, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.000589, 9.818613, -0.009422, 0.001063
0.100000, -0.001881, -0.001614, 9.189877, 0.003334, 0.004588, 0.007029, -0.007580, 0.012741, 0.012741, 238.092765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.001785, 9.818613, -0.010061, -0.011728
0.150000, -0.000541, 0.000438, 9.567119, 0.007151, 0.005199, 0.006571, 0.009136, 0.013245, 0.013245, 236.738076, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, 0.001805, 9.818613, 0.002620, -0.003237
0.200000, -0.002877, 0.000540, 9.715143, 0.002723, 0.006879, 0.007029, 0.011283, 0.009894, 0.009894, 238.153087, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.000608, 9.813826, 0.003184, -0.016966
0.250000, -0.001657, 0.001299, 9.778661, 0.003944, 0.008101, 0.008862, 0.015777, 0.010426, 0.010426, 238.562735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.001805, 9.821007, 0.007611, -0.009708
0.300000, -0.000451, -0.001270, 9.801196, 0.007457, 0.008559, 0.004891, 0.018917, 0.012800, 0.012800, 240.227111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.002982, 9.816220, -0.007423, -0.002636
0.350000, -0.004277, -0.000143, 9.811646, 0.008679, 0.008406, 0.008404, 0.024178, 0.005417, 0.005417, 237.919197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.006828, 0.000608, 9.818613, -0.000835, -0.024976
0.400000, -0.005089, 0.000308, 9.815826, 0.008068, 0.003825, 0.008251, 0.026441, -0.011002, -0.011002, 237.844973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, 0.000608, 9.818613, 0.001796, -0.029707
0.450000, -0.001824, -0.001666, 9.817498, 0.004250, -0.000757, 0.008251, 0.016166, -0.025826, -0.025826, 238.385290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.002982, 9.818613, -0.009724, -0.010644
0.500000, -0.001236, -0.000302, 9.818167, 0.000585, 0.005505, 0.006113, 0.003312, -0.022282, -0.022282, 238.233834, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.000608, 9.818613, -0.001760, -0.007211
0.550000, -0.004591, -0.000474, 9.819871, 0.003792, 0.006116, 0.008404, 0.000299, -0.023647, -0.023647, 237.207766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.006828, -0.000589, 9.821007, -0.002764, -0.026787
0.600000, -0.002343, -0.003415, 9.819116, 0.004097, 0.005199, 0.005197, -0.005827, -0.023191, -0.023191, 239.352898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.005376, 9.818613, -0.019927, -0.013669
0.650000, -0.001443, -0.001001, 9.819533, 0.007304, 0.007643, 0.003059, -0.000198, -0.016171, -0.016171, 237.321200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.000608, 9.819810, -0.005841, -0.008421
0.700000, -0.002520, -0.000754, 9.819699, 0.003486, 0.005963, 0.011305, -0.003980, -0.015877, -0.015877, 238.751972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.000589, 9.819810, -0.004397, -0.014702
0.750000, -0.003668, -0.000655, 9.820484, 0.003334, 0.002603, 0.005960, -0.007135, -0.024612, -0.024612, 238.156030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, -0.000589, 9.821007, -0.003819, -0.021402
0.800000, -0.004128, 0.002975, 9.820798, 0.003486, 0.000618, 0.007946, -0.004776, -0.036528, -0.036528, 237.988785, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.005396, 9.821007, 0.017359, -0.024082
0.850000, -0.004312, 0.004427, 9.822359, 0.008526, 0.002298, 0.008098, 0.010491, -0.042333, -0.042333, 239.163633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.005396, 9.823400, 0.025826, -0.025150
0.900000, -0.003667, 0.004290, 9.823702, -0.000484, 0.004130, 0.010542, 0.001909, -0.041956, -0.041956, 236.655557, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, 0.004199, 9.824597, 0.025022, -0.021388
0.950000, -0.001255, -0.002228, 9.822803, 0.006388, 0.003367, 0.007029, 0.004109, -0.040737, -0.040737, 237.644678, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.006573, 9.822204, -0.012993, -0.007320
1.000000, -0.003162, -0.002680, 9.824598, 0.009290, 0.005657, 0.010542, 0.012223, -0.036123, -0.036123, 237.679416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, -0.002982, 9.825794, -0.015632, -0.018443
1.050000, -0.006080, -0.004298, 9.823879, 0.009442, 0.006726, 0.008556, 0.017610, -0.032540, -0.032540, 237.976922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008025, -0.005376, 9.823400, -0.025065, -0.035459
1.100000, -0.000784, -0.002790, 9.825028, 0.003639, 0.006726, 0.008251, 0.009451, -0.024533, -0.024533, 238.630433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.001785, 9.825794, -0.016272, -0.004571
1.150000, 0.001335, -0.000751, 9.826924, 0.003486, 0.005810, 0.007335, 0.003961, -0.017984, -0.017984, 238.950827, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, 0.000608, 9.828188, -0.004380, 0.007781
1.200000, -0.001409, -0.002090, 9.826964, 0.004861, 0.003061, 0.005349, 0.001436, -0.021431, -0.021431, 237.675666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.002982, 9.826991, -0.012185, -0.008213
1.250000, 0.001085, -0.000471, 9.826262, 0.005166, 0.000007, 0.007029, 0.001355, -0.029689, -0.029689, 237.809561, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, 0.000608, 9.825794, -0.002746, 0.006325
1.300000, -0.005099, -0.002696, 9.828854, 0.000585, 0.003672, 0.006571, -0.011831, -0.032727, -0.032727, 236.874250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.009221, -0.004179, 9.830581, -0.015715, -0.029724
1.350000, -0.003264, -0.001431, 9.825582, 0.012802, 0.006421, 0.007029, 0.008002, -0.027081, -0.027081, 236.769883, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, -0.000589, 9.823400, -0.008347, -0.019033
1.400000, -0.001812, -0.000926, 9.827863, 0.002723, 0.004894, 0.008709, 0.000498, -0.024836, -0.024836, 237.816180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.000589, 9.829385, -0.005397, -0.010562
1.450000, -0.001949, -0.002878, 9.828776, 0.005930, 0.004130, 0.005808, 0.000489, -0.024849, -0.024849, 236.092963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, -0.004179, 9.829385, -0.016775, -0.011361
1.500000, -0.006312, 0.001368, 9.826269, 0.007610, 0.009170, 0.007182, 0.007734, -0.015360, -0.015360, 237.869465, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.009221, 0.004199, 9.824597, 0.007977, -0.036807
1.550000, -0.001595, -0.002678, 9.823830, 0.011580, 0.005657, 0.004433, 0.021234, -0.012583, -0.012583, 239.007495, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001550, -0.005376, 9.822204, -0.015621, -0.009302
1.600000, -0.001862, -0.002143, 9.823572, 0.002265, 0.004741, 0.010236, 0.009882, -0.012624, -0.012624, 238.646612, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, -0.001785, 9.823400, -0.012496, -0.010862
1.650000, -0.001251, -0.003364, 9.824187, 0.008984, 0.004588, 0.007487, 0.015995, -0.012634, -0.012634, 239.392233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.004179, 9.824597, -0.019622, -0.007297
1.700000, 0.001148, -0.002417, 9.822997, 0.006693, -0.000146, 0.008709, 0.016133, -0.023096, -0.023096, 236.903003, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.001785, 9.822204, -0.014098, 0.006694
1.750000, 0.002107, -0.001320, 9.822521, 0.005013, 0.008865, 0.007946, 0.012602, -0.008747, -0.008747, 237.654143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.000589, 9.822204, -0.007700, 0.012291
1.800000, -0.001818, -0.003035, 9.822331, 0.002875, 0.003519, 0.006266, 0.002862, -0.012015, -0.012015, 238.429299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, -0.004179, 9.822204, -0.017706, -0.010603
1.850000, -0.001233, -0.001567, 9.820818, 0.009595, 0.005352, 0.005960, 0.012226, -0.009880, -0.009880, 238.525118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.000589, 9.819810, -0.009144, -0.007195
1.900000, -0.000281, 0.000456, 9.819495, 0.005319, 0.007185, 0.010542, 0.010803, -0.002677, -0.002677, 238.242832, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, 0.001805, 9.818613, 0.002661, -0.001642
1.950000, 0.000099, -0.002325, 9.818248, 0.004861, 0.004588, 0.009015, 0.006689, -0.002662, -0.002662, 238.215443, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.004179, 9.817416, -0.013568, 0.000580
2.000000, 0.001688, -0.002001, 9.819185, 0.002570, 0.003061, 0.004891, -0.002789, -0.005667, -0.005667, 236.983070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.001785, 9.819810, -0.011677, 0.009849
2.050000, 0.001605, -0.004026, 9.822432, 0.006999, 0.007185, 0.009015, -0.001058, 0.002273, 0.002273, 238.302851, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001550, -0.005376, 9.824597, -0.023484, 0.009363
2.100000, 0.000136, -0.002682, 9.820859, 0.006082, 0.002145, 0.005349, -0.001168, -0.004407, -0.004407, 237.679416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.001785, 9.819810, -0.015645, 0.000793
2.150000, -0.000452, 0.002165, 9.819511, 0.001196, 0.006268, 0.007946, -0.011330, -0.000068, -0.000068, 237.159163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.005396, 9.818613, 0.012630, -0.002637
2.200000, -0.002841, 0.002667, 9.820409, 0.004708, 0.005963, 0.007946, -0.011096, 0.001783, 0.001783, 238.535127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.003002, 9.821007, 0.015560, -0.016577
2.250000, -0.003797, 0.002150, 9.818613, 0.006999, 0.002756, 0.006571, -0.005134, -0.005435, -0.005435, 237.694734, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.001805, 9.817416, 0.012545, -0.022157
2.300000, -0.004897, 0.001943, 9.818613, 0.005624, 0.003978, 0.008251, -0.003360, -0.009433, -0.009433, 239.396345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, 0.001805, 9.818613, 0.011338, -0.028578
2.350000, -0.003183, -0.001012, 9.820049, 0.006693, 0.004588, 0.007946, -0.000447, -0.010639, -0.010639, 237.091972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, -0.002982, 9.821007, -0.005906, -0.018573
2.400000, -0.004652, 0.000678, 9.819188, 0.006541, 0.005505, 0.007946, 0.002663, -0.010111, -0.010111, 238.082189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, 0.001805, 9.818613, 0.003957, -0.027144
2.450000, -0.001649, -0.000800, 9.819561, 0.006235, 0.004283, 0.007640, 0.003963, -0.011351, -0.011351, 239.045744, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.001785, 9.819810, -0.004668, -0.009621
2.500000, 0.000270, 0.000763, 9.818274, 0.004708, 0.008712, 0.009778, 0.001910, 0.000079, 0.000079, 238.283273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001550, 0.001805, 9.817416, 0.004453, 0.001578
2.550000, -0.000398, -0.000766, 9.817760, 0.009137, 0.005352, 0.006266, 0.010897, 0.001405, 0.001405, 238.588852, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.001785, 9.817416, -0.004471, -0.002323
2.600000, -0.000665, -0.000660, 9.817554, 0.008373, 0.003367, 0.006877, 0.017145, -0.002731, -0.002731, 238.546548, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.000589, 9.817416, -0.003849, -0.003883
2.650000, 0.002100, 0.001537, 9.814599, 0.003792, 0.005505, 0.006113, 0.011850, 0.000428, 0.000428, 238.341610, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003944, 0.003002, 9.812629, 0.008974, 0.012259
2.700000, -0.003257, 0.001698, 9.814853, 0.003639, 0.005810, 0.005197, 0.006658, 0.001592, 0.001592, 240.633026, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.006828, 0.001805, 9.815023, 0.009912, -0.019011
2.750000, -0.001091, 0.001044, 9.814955, 0.005777, 0.004130, 0.004280, 0.007213, -0.000780, -0.000780, 239.454028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, 0.000608, 9.815023, 0.006095, -0.006367
2.800000, -0.003097, 0.000783, 9.814278, 0.006541, 0.002756, 0.005349, 0.009607, -0.007539, -0.007539, 239.877488, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.000608, 9.813826, 0.004569, -0.018079
2.850000, -0.003899, 0.002114, 9.811134, 0.007304, 0.004436, 0.009015, 0.014433, -0.009732, -0.009732, 236.706437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.003002, 9.809039, 0.012346, -0.022771
2.900000, -0.002066, 0.001211, 9.812031, 0.008221, 0.004588, 0.008556, 0.020865, -0.010527, -0.010527, 239.454028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.000608, 9.812629, 0.007069, -0.012063
2.950000, -0.002051, 0.002285, 9.811672, 0.009748, 0.007032, 0.009320, 0.031279, -0.004810, -0.004810, 237.414293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, 0.003002, 9.811432, 0.013345, -0.011975
3.000000, -0.003481, 0.004151, 9.812964, 0.003944, 0.005810, 0.008251, 0.026368, -0.003442, -0.003442, 238.950827, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.005396, 9.813826, 0.024239, -0.020323
3.050000, -0.000462, -0.000847, 9.814199, 0.006693, 0.003978, 0.008709, 0.026811, -0.005683, -0.005683, 238.713647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001550, -0.004179, 9.815023, -0.004944, -0.002699
3.100000, 0.002899, -0.002128, 9.812539, 0.008373, 0.008101, 0.010389, 0.030994, 0.004679, 0.004679, 238.893646, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005140, -0.002982, 9.811432, -0.012426, 0.016929
3.150000, 0.002808, -0.002641, 9.809721, 0.007151, 0.005810, 0.006877, 0.031278, 0.008174, 0.008174, 237.162531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.002982, 9.807842, -0.015423, 0.016400
3.200000, 0.002771, -0.003564, 9.810030, 0.004097, 0.000771, 0.006266, 0.022929, -0.001918, -0.001918, 238.153087, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.004179, 9.810235, -0.020814, 0.016185
3.250000, 0.002757, -0.001779, 9.811589, 0.003792, 0.001229, 0.003975, 0.015101, -0.009982, -0.009982, 238.488021, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.000589, 9.812629, -0.010386, 0.016097
3.300000, -0.000840, 0.000372, 9.813649, 0.005624, 0.002756, 0.006113, 0.013617, -0.014929, -0.014929, 237.654143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, 0.001805, 9.815023, 0.002169, -0.004903
3.350000, -0.002996, -0.000205, 9.813755, 0.009137, 0.000160, 0.009320, 0.021251, -0.027303, -0.027303, 237.778341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, -0.000589, 9.813826, -0.001194, -0.017494
3.400000, -0.003141, 0.001719, 9.813798, 0.000890, 0.006116, 0.010084, 0.007275, -0.023009, -0.023009, 238.036605, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, 0.003002, 9.813826, 0.010038, -0.018338
3.450000, -0.003917, 0.001771, 9.811660, 0.013260, 0.005810, 0.005349, 0.027136, -0.020182, -0.020182, 239.396345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.001805, 9.810235, 0.010340, -0.022873
3.500000, -0.004227, 0.001791, 9.812242, 0.007457, 0.005810, 0.007640, 0.030090, -0.017714, -0.017714, 238.341610, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.001805, 9.812629, 0.010460, -0.024684
3.550000, -0.002915, -0.001073, 9.813192, 0.004097, 0.006574, 0.005960, 0.022604, -0.012850, -0.012850, 237.714342, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, -0.002982, 9.813826, -0.006264, -0.017021
3.600000, 0.001918, -0.000782, 9.811418, 0.008526, 0.008559, 0.007335, 0.027462, -0.000976, -0.000976, 238.452924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005140, -0.000589, 9.810235, -0.004568, 0.011202
3.650000, -0.000457, 0.000052, 9.812145, 0.001654, 0.006574, 0.007335, 0.014030, 0.003733, 0.003733, 237.456005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.002040, 0.000608, 9.812629, 0.000304, -0.002669
3.700000, 0.001465, -0.001769, 9.809563, 0.011886, 0.002909, 0.007029, 0.027875, -0.000795, -0.000795, 238.156030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.002982, 9.807842, -0.010330, 0.008558
3.750000, 0.002234, -0.001061, 9.810685, 0.006846, 0.006421, 0.009167, 0.027533, 0.004687, 0.004687, 237.247842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, -0.000589, 9.811432, -0.006194, 0.013048
3.800000, 0.002542, 0.000659, 9.811133, 0.003792, 0.003825, 0.009473, 0.019783, 0.003036, 0.003036, 237.315846, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, 0.001805, 9.811432, 0.003847, 0.014844
3.850000, 0.000511, -0.000090, 9.809158, -0.000332, 0.001992, 0.007335, 0.001316, -0.004203, -0.004203, 238.140333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, -0.000589, 9.807842, -0.000524, 0.002982
3.900000, -0.003892, 0.001047, 9.809087, 0.008984, 0.004741, 0.007793, 0.009413, -0.005524, -0.005524, 238.519200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.006828, 0.001805, 9.809039, 0.006117, -0.022736
3.950000, -0.003499, 0.002938, 9.811212, 0.007762, 0.004283, 0.005960, 0.014483, -0.007835, -0.007835, 239.918542, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, 0.004199, 9.812629, 0.017158, -0.020436
4.000000, -0.003342, 0.000822, 9.812062, 0.004250, 0.007948, 0.006877, 0.008947, -0.000227, -0.000227, 238.813755, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.000589, 9.812629, 0.004800, -0.019516
4.050000, -0.003997, 0.002130, 9.809530, 0.008526, 0.005047, 0.009015, 0.015719, -0.001219, -0.001219, 238.497305, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.003002, 9.807842, 0.012441, -0.023348
4.100000, -0.004977, 0.002653, 9.808517, 0.008831, 0.006726, 0.007335, 0.023013, 0.001823, 0.001823, 238.466299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, 0.003002, 9.807842, 0.015498, -0.029076
4.150000, -0.001779, 0.003580, 9.809548, 0.008526, 0.007643, 0.009778, 0.029335, 0.008376, 0.008376, 238.024396, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, 0.004199, 9.810235, 0.020913, -0.010391
4.200000, -0.000500, -0.000357, 9.810679, 0.004250, 0.004283, 0.007487, 0.022108, 0.006038, 0.006038, 239.335008, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.002982, 9.811432, -0.002086, -0.002919
4.250000, 0.001448, 0.002376, 9.808977, 0.006541, 0.007643, 0.008098, 0.022616, 0.013605, 0.013605, 239.506106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002747, 0.004199, 9.807842, 0.013881, 0.008459
4.300000, 0.001509, -0.000121, 9.810450, 0.007304, 0.003519, 0.008709, 0.023996, 0.009688, 0.009688, 240.449836, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001550, -0.001785, 9.811432, -0.000705, 0.008815
4.350000, 0.000816, -0.002556, 9.810321, 0.005777, 0.004894, 0.006418, 0.020092, 0.009402, 0.009402, 239.026481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.004179, 9.810235, -0.014926, 0.004763
4.400000, -0.000180, 0.000061, 9.813142, 0.006846, 0.004436, 0.006266, 0.020354, 0.007476, 0.007476, 238.156030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.001805, 9.815023, 0.000355, -0.001051
4.450000, -0.002014, -0.000329, 9.815707, 0.008068, 0.004894, 0.006877, 0.023607, 0.006084, 0.006084, 238.930194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.000589, 9.817416, -0.001920, -0.011758
4.500000, -0.005620, -0.000485, 9.815296, 0.002417, 0.004894, 0.006571, 0.011497, 0.003173, 0.003173, 238.892019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008025, -0.000589, 9.815023, -0.002829, -0.032809
4.550000, -0.002036, 0.000889, 9.816568, 0.006541, 0.003825, 0.007487, 0.011779, -0.000896, -0.000896, 237.193034, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, 0.001805, 9.817416, 0.005190, -0.011885
4.600000, -0.005629, 0.000721, 9.819231, 0.003639, 0.004436, 0.005808, 0.004255, -0.004638, -0.004638, 238.519200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008025, 0.000608, 9.821007, 0.004205, -0.032847
4.650000, -0.004912, 0.003526, 9.821015, 0.008373, 0.004588, 0.008709, 0.011064, -0.007465, -0.007465, 238.542085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, 0.005396, 9.822204, 0.020568, -0.028658
4.700000, -0.004625, -0.000379, 9.819574, 0.009137, 0.006574, 0.007182, 0.017717, -0.004755, -0.004755, 236.808822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004434, -0.002982, 9.818613, -0.002212, -0.026988
4.750000, -0.005229, 0.001649, 9.819716, 0.004403, 0.004741, 0.007946, 0.012148, -0.007432, -0.007432, 237.380757, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, 0.003002, 9.819810, 0.009624, -0.030508
4.800000, -0.005470, -0.001848, 9.817618, 0.011580, 0.005047, 0.007946, 0.024493, -0.009271, -0.009271, 238.744640, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.005631, -0.004179, 9.816220, -0.010783, -0.031923
4.850000, -0.001976, -0.003965, 9.819651, 0.002570, 0.004436, 0.008098, 0.011007, -0.011137, -0.011137, 237.823462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.005376, 9.821007, -0.023133, -0.011530
4.900000, -0.000579, -0.003375, 9.817592, 0.009137, 0.006116, 0.005960, 0.016094, -0.007802, -0.007802, 238.242724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000353, -0.002982, 9.816220, -0.019698, -0.003376
4.950000, -0.002174, -0.001703, 9.816769, 0.005624, 0.005963, 0.006571, 0.012114, -0.005804, -0.005804, 238.552065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.003237, -0.000589, 9.816220, -0.009941, -0.012687
5.000000, -0.001376, -0.000316, 9.817875, 0.003486, 0.005505, 0.005502, 0.003303, -0.004841, -0.004841, 238.132722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000844, 0.000608, 9.818613, -0.001846, -0.008028
5.050000, -0.003211, 0.000956, 9.816164, 0.003334, 0.002603, 0.010084, -0.004715, -0.012451, -0.012451, 238.494208, 0.000016, -0.000019, 0.000028, -0.000198, 0.000235, -0.000337, -0.004434, 0.001805, 9.815023, 0.005583, -0.018741
5.100000, -0.004663, 0.001466, 9.815479, -0.000026, 0.003978, 0.005197, -0.020791, -0.016500, -0.016500, 236.826781, 0.000045, -0.000071, 0.000072, -0.000406, 0.000693, -0.000642, -0.005631, 0.001805, 9.815023, 0.008555, -0.027218
5.150000, -0.003089, 0.003105, 9.818078, -0.000942, 0.001534, 0.010084, -0.037297, -0.026070, -0.026070, 237.784765, 0.000074, -0.000165, 0.000145, -0.000486, 0.001362, -0.001090, -0.002040, 0.004199, 9.819810, 0.018123, -0.018029
5.200000, -0.002460, -0.000547, 9.818399, 0.007610, 0.000618, 0.007182, -0.031330, -0.037057, -0.037057, 238.162928, 0.000124, -0.000281, 0.000244, -0.000760, 0.001846, -0.001556, -0.002040, -0.002982, 9.818613, -0.003193, -0.014356
