Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
28.2000, -0.323684, 0.160656, 9.855995, 0.001182, -0.005718, 0.001006, 0.779569, -0.857402, 177.415738, 66.990859, 13.224108, 30.701225, -33.026262, 0.704411, 1.779916, -1.587233, -0.164818, 0.089742, 9.914465, 0.933354, -1.880744, 29.702197, -95.838176, 0.029000, 20.900000, -0.337120, 0.138675, -0.274555
28.3000, -0.209694, 0.147190, 9.853736, 0.010650, -0.016255, 0.000090, 0.827452, -0.973268, 177.135726, 66.074355, 13.300194, 30.878861, -33.184387, 0.742045, 1.777545, -1.583248, -0.133700, 0.138213, 9.852230, 0.855598, -1.218971, 29.702197, -95.838176, 0.029000, 20.900000, -0.328090, 0.139965, -0.276275
28.4000, -0.103060, 0.181658, 9.772047, 0.007596, -0.011368, -0.000826, 0.876569, -0.989591, 176.783130, 66.712530, 13.378443, 31.055905, -33.343305, 0.769006, 1.772811, -1.587203, -0.031971, 0.204637, 9.717588, 1.064921, -0.604138, 29.702197, -95.838176, 0.029000, 20.900000, -0.335400, 0.138245, -0.272405
28.5000, -0.104928, 0.177134, 9.779226, 0.006069, -0.008008, -0.003881, 0.910985, -0.985869, 176.272914, 65.549664, 13.459412, 31.232596, -33.502512, 0.796128, 1.768876, -1.590448, -0.106174, 0.174118, 9.784011, 1.037641, -0.614642, 29.702197, -95.838176, 0.029000, 20.900000, -0.330240, 0.143835, -0.275845
28.6000, -0.104598, 0.173170, 9.782456, 0.003167, -0.009841, -0.002659, 0.925203, -0.989613, 175.683325, 65.586029, 13.543099, 31.408948, -33.661996, 0.823292, 1.765302, -1.593377, -0.104378, 0.170527, 9.784610, 1.014091, -0.612512, 29.702197, -95.838176, 0.029000, 20.900000, -0.327230, 0.142115, -0.286165
28.7000, -0.104466, 0.173380, 9.784107, 0.002251, -0.008161, -0.003728, 0.933855, -0.982110, 175.064965, 66.195014, 13.629478, 31.584919, -33.821748, 0.850289, 1.761577, -1.596136, -0.104378, 0.173519, 9.785208, 1.015147, -0.611636, 29.702197, -95.838176, 0.029000, 20.900000, -0.336260, 0.142115, -0.275415
28.8000, -0.104414, 0.173463, 9.777228, 0.006679, -0.009841, -0.004797, 0.964937, -0.981920, 174.427494, 66.504034, 13.718555, 31.760549, -33.981879, 0.877273, 1.758061, -1.599583, -0.104378, 0.173519, 9.772642, 1.016353, -0.611757, 29.702197, -95.838176, 0.029000, 20.900000, -0.329380, 0.136955, -0.276275
28.9000, -0.108701, 0.178883, 9.775553, 0.001334, -0.007856, -0.003881, 0.968952, -0.972071, 173.769525, 66.489174, 13.810354, 31.935706, -34.142378, 0.904420, 1.753735, -1.603190, -0.111559, 0.182495, 9.774437, 1.048272, -0.636978, 29.702197, -95.838176, 0.007000, 0.000000, -0.332820, 0.138245, -0.274555
29.0000, -0.116879, 0.171715, 9.789245, 0.001334, -0.005870, -0.005102, 0.968495, -0.956021, 173.076469, 66.437836, 13.904957, 32.110481, -34.303035, 0.932162, 1.749739, -1.605446, -0.122331, 0.166937, 9.798373, 1.004862, -0.683946, 29.702197, -95.838176, 0.007000, 20.900000, -0.332390, 0.138675, -0.276705
29.1000, -0.110456, 0.176029, 9.794722, 0.006679, -0.006939, -0.003117, 0.998299, -0.941643, 172.336949, 65.882854, 14.002198, 32.284832, -34.463833, 0.958992, 1.745589, -1.607130, -0.106174, 0.178905, 9.798373, 1.029533, -0.645996, 29.702197, -95.838176, 0.007000, 20.900000, -0.331530, 0.142115, -0.270685
29.2000, -0.111477, 0.187449, 9.766753, 0.003472, -0.008772, -0.003117, 1.015976, -0.937299, 171.569965, 65.906288, 14.102091, 32.458583, -34.625214, 0.985616, 1.740204, -1.611589, -0.112158, 0.195062, 9.748107, 1.099445, -0.653821, 29.702197, -95.838176, 0.007000, 20.900000, -0.334110, 0.142545, -0.270685
29.3000, -0.099678, 0.202070, 9.787879, 0.000265, -0.002358, 0.040407, 1.024459, -0.891546, 171.027959, 66.150974, 14.204323, 32.631613, -34.786715, 1.010085, 1.733603, -1.613869, -0.091812, 0.211818, 9.801964, 1.182638, -0.583345, 29.702197, -95.838176, 0.007000, 20.900000, -0.334110, 0.140825, -0.265525
29.4000, -0.106807, 0.184581, 9.790944, 0.006069, -0.009536, -0.004950, 1.052101, -0.889959, 170.185166, 65.453965, 14.309146, 32.804241, -34.948405, 1.035514, 1.728719, -1.615885, -0.111559, 0.172921, 9.792988, 1.079958, -0.624888, 29.702197, -95.838176, 0.007000, 20.900000, -0.334110, 0.146415, -0.267675
29.5000, -0.111094, 0.169686, 9.795761, 0.002709, -0.008008, -0.006019, 1.050685, -0.881763, 169.360423, 66.000367, 14.416585, 32.976535, -35.110228, 1.061433, 1.724864, -1.617450, -0.113953, 0.159756, 9.798972, 0.992335, -0.649670, 29.702197, -95.838176, 0.007000, 20.900000, -0.330240, 0.141255, -0.266385
29.6000, -0.141533, 0.090123, 9.778658, 0.004541, -0.007245, -0.240133, 1.010296, -0.887811, 167.481715, 68.133146, 14.527287, 33.149274, -35.272492, 1.091824, 1.726548, -1.620914, -0.161826, 0.037082, 9.767256, 0.527987, -0.829188, 29.702197, -95.838175, 0.008000, 0.000000, -0.336690, 0.132225, -0.273695
29.7000, -0.089080, 0.249311, 9.782947, 0.006985, -0.010910, -0.355128, 1.080624, -0.879785, 165.177506, 67.663770, 14.639691, 33.320071, -35.434983, 1.113304, 1.714164, -1.623575, -0.054112, 0.355436, 9.785807, 1.459763, -0.521534, 29.702197, -95.838175, 0.008000, 20.900000, -0.335400, 0.127065, -0.278855
29.8000, 0.066902, 0.259488, 9.775687, 0.009276, -0.009230, -0.562822, 1.163870, -0.767111, 162.163224, 70.101354, 14.751656, 33.490324, -35.597806, 1.117534, 1.706409, -1.626679, 0.170890, 0.266273, 9.770846, 1.520480, 0.391971, 29.702197, -95.838175, 0.008000, 20.900000, -0.336690, 0.116315, -0.274555
29.9000, 0.195718, 0.103424, 9.795761, 0.005152, -0.007703, -0.715386, 1.124281, -0.573590, 159.015016, 74.770584, 14.862519, 33.662733, -35.760663, 1.111598, 1.718196, -1.627942, 0.281596, -0.000618, 9.809145, 0.604790, 1.144548, 29.702197, -95.838175, 0.008000, 20.900000, -0.335830, 0.093525, -0.271115
30.0000, 0.105063, 0.274020, 9.816717, 0.010803, -0.017935, -0.775251, 1.218045, -0.498117, 156.121849, 75.953820, 14.973012, 33.833777, -35.923295, 1.107155, 1.713024, -1.626855, 0.044626, 0.387750, 9.830687, 1.598824, 0.612942, 29.702197, -95.838175, 0.008000, 20.900000, -0.336690, 0.073315, -0.288315
30.1000, 0.237911, 0.222696, 9.793144, 0.012483, -0.009536, -1.470263, 1.282085, -0.300246, 150.509040, 82.682553, 15.081266, 34.006411, -36.086178, 1.090742, 1.721902, -1.628176, 0.326477, 0.188480, 9.777429, 1.302295, 1.391290, 29.702197, -95.838175, 0.008000, 20.900000, -0.333680, 0.038915, -0.275845
30.2000, 0.318338, 0.112764, 9.865937, 0.006679, -0.004649, -1.048613, 1.242554, -0.040810, 148.213659, 86.769915, 15.187170, 34.182351, -36.248152, 1.069611, 1.746903, -1.622548, 0.371956, 0.039475, 9.914465, 0.654498, 1.847966, 29.702197, -95.838175, 0.008000, 20.900000, -0.339700, 0.018705, -0.270255
30.3000, 0.283367, 0.496414, 9.823962, 0.005458, -0.009230, -1.186516, 1.429715, 0.158363, 145.981596, 90.363851, 15.288163, 34.356525, -36.410069, 1.029820, 1.743461, -1.620301, 0.260053, 0.752182, 9.795980, 2.891551, 1.650105, 29.702197, -95.838175, 0.019000, 0.000000, -0.312610, -0.022575, -0.275845
30.4000, 0.404739, 0.295137, 9.680070, -0.003247, -0.018240, -1.472706, 1.442027, 0.376193, 105.965528, 98.058495, 15.388471, 34.537413, -36.574026, 1.011993, 1.787071, -1.633144, 0.485654, 0.160953, 9.584143, 1.744837, 2.393123, 29.702197, -95.838175, 0.019000, 20.900000, -0.304010, -0.049235, -0.271545
30.5000, -0.236439, 0.312646, 9.739922, 0.007138, -0.031832, -1.271732, 1.517775, 0.120406, 70.376718, 108.861418, 15.487811, 34.713344, -36.738311, 0.999602, 1.768561, -1.639618, -0.663892, 0.324319, 9.779823, 1.837991, -1.389883, 29.702197, -95.838175, 0.019000, 20.900000, -0.253270, -0.089655, -0.272835
30.6000, -0.429719, 0.183930, 9.787559, 0.003472, -0.018088, -1.338469, 1.489518, -0.163462, 37.900646, 121.134902, 15.583005, 34.885148, -36.902607, 0.967824, 1.734881, -1.641841, -0.558572, 0.098120, 9.819318, 1.075554, -2.513490, 29.702197, -95.838175, 0.019000, 20.900000, -0.213710, -0.122335, -0.274555
30.7000, -0.565555, 0.101566, 9.855804, 0.000723, -0.017171, -1.123597, 1.397272, -0.506488, 10.066267, 134.696847, 15.670512, 35.054875, -37.066191, 0.905990, 1.709808, -1.637845, -0.656112, 0.046656, 9.901300, 0.589453, -3.284024, 29.702197, -95.838175, 0.019000, 20.900000, -0.163400, -0.145125, -0.267675
30.8000, -0.287413, 0.136480, 9.781491, 0.007596, -0.017019, -0.027094, 1.367055, -0.662706, -9.270351, 139.138086, 15.754947, 35.225389, -37.230456, 0.864898, 1.706695, -1.641046, -0.101985, 0.159756, 9.731950, 0.799044, -1.682893, 29.702197, -95.838175, 0.019000, 20.900000, -0.134160, -0.156305, -0.274985
30.9000, -0.195544, -0.000713, 9.625023, -0.016534, 0.015663, 0.030480, 1.129469, -0.586817, -26.649239, 139.326365, 15.836213, 35.395484, -37.397401, 0.830071, 1.702865, -1.659983, -0.134299, -0.092175, 9.520711, -0.004243, -1.163876, 29.702197, -95.838175, 0.019000, 20.900000, -0.137600, -0.152865, -0.277135
31.0000, -0.169569, 0.060741, 9.721493, 0.002861, -0.009077, -0.003575, 1.047287, -0.632033, -42.920935, 138.202173, 15.914985, 35.567313, -37.564772, 0.801838, 1.713150, -1.669131, -0.152251, 0.101710, 9.785807, 0.357931, -0.999269, 29.702197, -95.838175, 0.019000, 20.900000, -0.141040, -0.155875, -0.270255
31.1000, -0.142662, 0.072756, 9.767621, 0.002861, -0.007703, -0.001437, 0.976861, -0.650716, -57.869332, 139.805077, 15.991955, 35.741101, -37.732357, 0.780409, 1.729636, -1.673612, -0.124724, 0.080766, 9.798373, 0.426724, -0.836757, 29.702197, -95.838174, 0.014000, 20.900000, -0.130720, -0.152865, -0.271975
31.2000, -0.139080, 0.084025, 9.783918, 0.001334, -0.010605, -0.008004, 0.909554, -0.681093, -71.811982, 137.378990, 16.067784, 35.917370, -37.900143, 0.765665, 1.751672, -1.676445, -0.136693, 0.091537, 9.794783, 0.491996, -0.814386, 29.702197, -95.838174, 0.014000, 20.900000, -0.139750, -0.150285, -0.273265
31.3000, -0.136571, 0.089609, 9.792591, 0.003625, -0.004649, -0.004339, 0.861970, -0.676893, -84.586617, 138.696618, 16.143132, 36.096222, -38.068080, 0.757539, 1.776240, -1.678391, -0.134897, 0.093332, 9.798373, 0.524232, -0.798979, 29.702197, -95.838174, 0.014000, 20.900000, -0.138030, -0.155445, -0.270685
31.4000, -0.134849, 0.093279, 9.796060, 0.005152, -0.011063, -0.006324, 0.827457, -0.705682, -96.255010, 139.343387, 16.218585, 36.277735, -38.236159, 0.755532, 1.802163, -1.679993, -0.133700, 0.095726, 9.798373, 0.545509, -0.788624, 29.702197, -95.838174, 0.014000, 20.900000, -0.134160, -0.154585, -0.268105
31.5000, -0.133442, 0.095106, 9.790267, 0.001792, -0.010757, -0.004186, 0.778817, -0.729580, -106.875021, 139.352914, 16.294716, 36.461821, -38.404486, 0.759390, 1.827963, -1.682177, -0.132504, 0.096324, 9.786405, 0.556524, -0.780858, 29.702197, -95.838174, 0.014000, 20.900000, -0.133730, -0.154155, -0.273695
31.6000, -0.132161, 0.089374, 9.791181, -0.000346, -0.008314, -0.004033, 0.719497, -0.737956, -116.623881, 137.640614, 16.371941, 36.648306, -38.573018, 0.767961, 1.852556, -1.684275, -0.131307, 0.085553, 9.791791, 0.522936, -0.773296, 29.702197, -95.838174, 0.014000, 20.900000, -0.135020, -0.146415, -0.279715
31.7000, -0.115850, 0.061230, 9.795497, 0.003625, -0.005870, -0.003423, 0.668500, -0.723183, -125.345457, 139.841310, 16.450166, 36.836952, -38.741696, 0.777487, 1.875159, -1.685945, -0.104977, 0.042467, 9.798373, 0.358118, -0.677587, 29.702197, -95.838174, 0.014000, 20.900000, -0.132010, -0.154155, -0.273265
31.8000, -0.131228, 0.083005, 9.791119, 0.003014, -0.008925, -0.003881, 0.631136, -0.734736, -133.184932, 139.378191, 16.530279, 37.027532, -38.910606, 0.793247, 1.895582, -1.688050, -0.141480, 0.097521, 9.788200, 0.485673, -0.767848, 29.702197, -95.838174, 0.014000, 20.900000, -0.132010, -0.152005, -0.276705
31.9000, -0.164667, 0.145572, 9.774647, -0.001262, -0.014728, -0.005713, 0.613006, -0.795544, -140.225390, 138.986818, 16.613460, 37.219500, -39.079975, 0.818956, 1.911650, -1.691808, -0.186959, 0.187283, 9.763666, 0.853109, -0.965023, 29.702197, -95.838174, 0.020000, 20.900000, -0.132440, -0.151575, -0.267245
32.0000, -0.149318, 0.108124, 9.775598, 0.001182, -0.008161, -0.003423, 0.587887, -0.807944, -146.478059, 139.002544, 16.699011, 37.412946, -39.249709, 0.843327, 1.926856, -1.695497, -0.139086, 0.083159, 9.776232, 0.633627, -0.875049, 29.702197, -95.838174, 0.020000, 20.900000, -0.133300, -0.151145, -0.282295
32.1000, 0.524287, 0.026722, 9.788545, 0.008665, -0.010910, -0.056262, 0.554503, -0.424488, -152.716839, 132.339763, 16.776854, 37.603432, -39.419530, 0.800059, 1.912193, -1.697301, 0.973358, -0.027546, 9.797176, 0.156188, 3.065897, 29.702197, -95.838174, 0.020000, 20.900000, -0.140180, -0.150285, -0.265095
32.2000, 0.215307, 0.051608, 9.798392, 0.002709, -0.008619, 0.334233, 0.506842, -0.236823, -156.185490, 135.039213, 16.854248, 37.794074, -39.589421, 0.782651, 1.908343, -1.698373, 0.009319, 0.068199, 9.804956, 0.301702, 1.258779, 29.702197, -95.838174, 0.020000, 20.900000, -0.142330, -0.144695, -0.274125
32.3000, -0.134126, 0.143066, 9.792277, -0.000040, -0.000831, 0.448618, 0.504407, -0.232254, -158.536188, 135.676264, 16.935252, 37.985069, -39.759520, 0.800908, 1.909412, -1.700120, -0.367080, 0.204038, 9.788200, 0.836959, -0.784652, 29.702197, -95.838174, 0.020000, 20.900000, -0.150070, -0.148995, -0.268105
32.4000, -1.458032, -0.208120, 9.881388, -0.006454, 0.076291, 1.138895, 0.260403, -0.624898, -156.027834, 151.779392, 17.035261, 38.189020, -39.928724, 0.933693, 1.996146, -1.694735, -2.340637, -0.442245, 9.940795, -1.193656, -8.391786, 29.702197, -95.838174, 0.020000, 20.900000, -0.152220, -0.144265, -0.277565
32.5000, -0.769352, -0.045560, 9.851686, -0.001720, -0.014575, -0.199663, 0.154257, -1.079925, -161.489369, 128.960305, 17.141869, 38.394207, -40.097818, 1.021953, 2.033297, -1.692207, -0.310231, 0.062813, 9.831884, -0.264164, -4.465313, 29.702197, -95.838174, 0.020000, 20.900000, -0.172000, -0.133945, -0.267245
32.6000, -0.622418, 0.122510, 9.745376, -0.002484, -0.015033, -0.741959, 0.154859, -1.425101, -168.924748, 136.081271, 17.257069, 38.598613, -40.268282, 1.108651, 2.040468, -1.700490, -0.524462, 0.234557, 9.674502, 0.718770, -3.654118, 29.702198, -95.838174, 0.031000, 0.000000, -0.151790, -0.148995, -0.270255
32.7000, -0.515891, -0.048309, 9.732293, 0.000876, -0.012437, -0.540984, 0.071766, -1.669440, -174.113350, 139.522796, 17.379766, 38.804792, -40.439785, 1.187529, 2.054683, -1.710183, -0.444874, -0.162189, 9.723572, -0.284004, -3.034269, 29.702198, -95.838174, 0.031000, 20.900000, -0.146200, -0.152435, -0.265095
32.8000, -0.413320, 0.554420, 9.772659, -0.005843, -0.031069, -0.642846, 0.326987, -1.927861, -179.295173, 133.545399, 17.509739, 39.002918, -40.611610, 1.262332, 2.005735, -1.715561, -0.344939, 0.956240, 9.799570, 3.244115, -2.417913, 29.702198, -95.838174, 0.031000, 20.900000, -0.140180, -0.151145, -0.263375
32.9000, 0.422277, -0.014137, 9.737103, -0.000804, -0.012590, 0.485422, 0.252803, -1.558624, -177.871281, 135.852183, 17.633583, 39.204260, -40.784143, 1.246403, 2.010857, -1.722078, 0.979342, -0.393175, 9.713399, -0.083108, 2.483236, 29.702198, -95.838174, 0.031000, 20.900000, -0.133730, -0.154585, -0.267245
33.0000, 0.079714, 0.042087, 9.769557, -0.007065, -0.027709, -0.002354, 0.186506, -1.491621, -178.696255, 138.371798, 17.760845, 39.405251, -40.956975, 1.263884, 2.010226, -1.726237, -0.148661, 0.079569, 9.791192, 0.246816, 0.467489, 29.702198, -95.838174, 0.031000, 20.900000, -0.134160, -0.148565, -0.267675
33.1000, 0.492389, 2.005220, 9.750942, 0.001182, -0.017477, -0.664684, 1.348859, -1.122510, -183.375047, 123.006546, 17.881168, 39.579958, -41.129700, 1.223446, 1.834790, -1.726916, 0.767505, 3.313975, 9.738532, 11.606129, 2.831628, 29.702198, -95.838174, 0.031000, 20.900000, -0.091160, -0.164905, -0.268535
33.2000, 0.355501, 1.424662, 10.411681, -0.034554, 0.005125, 2.004491, 1.868915, -0.746001, -172.848475, 141.283541, 18.002272, 39.746889, -41.292697, 1.215178, 1.724467, -1.662281, 0.264242, 1.037623, 10.852173, 7.787085, 1.937531, 29.702198, -95.838174, 0.031000, 20.900000, -0.099760, -0.157595, -0.260795
33.3000, 0.141688, 0.516355, 9.916594, 0.027296, -0.004496, 0.060107, 2.187268, -0.558993, -172.789578, 142.699432, 18.123382, 39.917205, -41.457125, 1.212458, 1.710263, -1.650283, -0.000853, -0.089183, 9.586536, 2.980384, 0.817479, 29.702198, -95.838174, 0.016000, 0.000000, -0.123840, -0.160175, -0.253915
33.4000, -0.379001, 0.732533, 9.860023, -0.002636, -0.004343, -0.497307, 2.454727, -0.695507, -174.930132, 147.730651, 18.252493, 40.084267, -41.621148, 1.264891, 1.683838, -1.643581, -0.726126, 0.876651, 9.822310, 4.245757, -2.195213, 29.702198, -95.838174, 0.016000, 20.900000, -0.102770, -0.156305, -0.264235
33.5000, -0.218177, 0.549001, 9.869350, 0.014926, -0.010757, 0.168536, 2.684478, -0.762693, -173.292568, 142.484560, 18.384343, 40.251980, -41.784449, 1.300631, 1.679366, -1.636535, -0.110961, 0.426647, 9.875568, 3.183128, -1.264449, 29.702198, -95.838174, 0.016000, 20.900000, -0.118250, -0.161465, -0.253915
33.6000, 0.194427, 0.155319, 9.767521, 0.011261, -0.001900, -0.076116, 2.638533, -0.530673, -172.865289, 142.618259, 18.512310, 40.424106, -41.948767, 1.286656, 1.707295, -1.640966, 0.469497, -0.107135, 9.699636, 0.910839, 1.140206, 29.702198, -95.838174, 0.016000, 20.900000, -0.113520, -0.161895, -0.256925
33.7000, -0.042303, -0.026927, 9.758745, 0.011414, 0.002987, 0.367525, 2.477373, -0.432284, -169.783708, 145.545687, 18.641492, 40.601768, -42.113796, 1.290098, 1.753511, -1.647179, -0.200124, -0.148425, 9.752894, -0.158095, -0.248371, 29.702198, -95.838174, 0.016000, 20.900000, -0.115670, -0.156305, -0.271115
33.8000, -0.246146, -0.156555, 9.770314, 0.005305, -0.004649, 0.099355, 2.207758, -0.506271, -167.951129, 147.597726, 18.773709, 40.785976, -42.279347, 1.311479, 1.812557, -1.652732, -0.382041, -0.242974, 9.778027, -0.917714, -1.442975, 29.702198, -95.838174, 0.016000, 20.900000, -0.115670, -0.159315, -0.263375
33.9000, -0.674162, 0.076317, 9.823772, 0.008207, -0.009841, -0.010753, 2.104625, -0.862262, -166.466439, 148.854209, 18.915843, 40.974266, -42.444640, 1.384725, 1.859450, -1.652863, -0.959506, 0.231565, 9.859411, 0.444054, -3.925683, 29.702198, -95.838174, 0.016000, 20.900000, -0.115670, -0.154585, -0.264665
34.0000, -0.194418, 0.156899, 9.816791, 0.006679, -0.006481, -0.005102, 2.043856, -0.891722, -165.501272, 137.952078, 19.058632, 41.164322, -42.609897, 1.413496, 1.886857, -1.652670, 0.125411, 0.210621, 9.812137, 0.915486, -1.134430, 29.702199, -95.838173, 0.026000, 20.900000, -0.132010, -0.155445, -0.255205
34.1000, -0.005393, 0.079264, 9.804663, 0.000876, -0.008161, -0.020680, 1.906240, -0.813647, -164.554500, 140.824261, 19.201085, 41.357155, -42.775302, 1.420856, 1.914508, -1.653589, 0.120624, 0.027507, 9.796578, 0.463187, -0.031514, 29.702199, -95.838173, 0.026000, 20.900000, -0.127710, -0.161465, -0.265525
34.2000, -0.263696, 0.274050, 9.779347, 0.006832, -0.008772, -0.047252, 1.923773, -0.899362, -163.352961, 145.746706, 19.348933, 41.551181, -42.941145, 1.459271, 1.931672, -1.656820, -0.435898, 0.403907, 9.762469, 1.604616, -1.543975, 29.702199, -95.838173, 0.026000, 20.900000, -0.119110, -0.168775, -0.262085
34.3000, -0.763045, 0.179981, 9.811946, 0.012483, -0.007398, -0.018389, 1.908880, -1.274012, -161.665918, 147.906335, 19.508135, 41.751069, -43.107081, 1.547771, 1.976481, -1.658509, -1.095944, 0.117269, 9.833679, 1.047700, -4.446020, 29.702199, -95.838173, 0.026000, 20.900000, -0.127710, -0.159315, -0.262515
34.4000, -0.360305, 0.134814, 9.751023, 0.003778, -0.011215, -0.005408, 1.819357, -1.405536, -160.105308, 142.638605, 19.670474, 41.954243, -43.274002, 1.598181, 2.013317, -1.665648, -0.091812, 0.104702, 9.710407, 0.791558, -2.115941, 29.702199, -95.838173, 0.026000, 20.900000, -0.125560, -0.164045, -0.265525
34.5000, -0.244449, 0.153369, 9.767944, -0.000498, -0.015033, -0.023428, 1.722510, -1.476200, -158.810773, 140.758957, 19.836468, 42.160226, -43.441338, 1.639357, 2.044328, -1.670788, -0.167211, 0.165740, 9.779224, 0.899263, -1.433386, 29.702199, -95.838173, 0.026000, 20.900000, -0.132010, -0.160605, -0.265095
34.6000, -0.197388, 0.123451, 9.785124, 0.001640, -0.008925, -0.002201, 1.623689, -1.479078, -157.501453, 139.878198, 20.005755, 42.369373, -43.608922, 1.675034, 2.075758, -1.674154, -0.166015, 0.103505, 9.796578, 0.722669, -1.155538, 29.702199, -95.838173, 0.026000, 20.900000, -0.132010, -0.154155, -0.262085
34.7000, -0.188258, 0.111125, 9.793074, 0.005305, -0.008467, -0.004492, 1.541284, -1.471830, -156.131883, 141.509688, 20.178366, 42.581707, -43.776720, 1.709082, 2.107480, -1.676709, -0.182172, 0.102907, 9.798373, 0.650002, -1.101226, 29.702199, -95.838174, 0.012000, 0.000000, -0.129430, -0.159315, -0.268965
34.8000, -0.185683, 0.101885, 9.796253, -0.000956, -0.010910, -0.006171, 1.424590, -1.474178, -154.709126, 141.979520, 20.354301, 42.797181, -43.944725, 1.742597, 2.138987, -1.678935, -0.183967, 0.095726, 9.798373, 0.595773, -1.085827, 29.702199, -95.838174, 0.012000, 21.000000, -0.131580, -0.164475, -0.268105
34.9000, -0.183217, 0.101062, 9.796448, 0.004694, -0.008619, -0.005408, 1.343816, -1.460815, -153.350235, 140.551143, 20.533499, 43.015718, -44.112945, 1.775514, 2.169908, -1.681108, -0.181573, 0.100513, 9.796578, 0.590950, -1.071388, 29.702199, -95.838174, 0.012000, 21.000000, -0.133730, -0.159315, -0.262085
35.0000, -0.184744, 0.103246, 9.799398, -0.000498, -0.007703, -0.008004, 1.241793, -1.442814, -152.014369, 140.886498, 20.715997, 43.237191, -44.281332, 1.808490, 2.199791, -1.682950, -0.185762, 0.104702, 9.801365, 0.603537, -1.079987, 29.702199, -95.838174, 0.012000, 21.000000, -0.129860, -0.156305, -0.270685
35.1000, -0.169916, 0.120636, 9.807400, -0.003400, -0.008161, -0.003728, 1.142329, -1.417891, -150.709059, 140.214095, 20.901693, 43.461178, -44.449767, 1.840806, 2.226508, -1.683885, -0.160031, 0.132229, 9.812735, 0.704625, -0.992491, 29.702199, -95.838174, 0.012000, 21.000000, -0.129000, -0.153295, -0.267675
35.2000, -0.169370, 0.110717, 9.800189, 0.000876, -0.008772, -0.004339, 1.066695, -1.396022, -149.402432, 140.820288, 21.090495, 43.687871, -44.618403, 1.872281, 2.253455, -1.685534, -0.169007, 0.104104, 9.795381, 0.647169, -0.990045, 29.702199, -95.838174, 0.012000, 21.000000, -0.126850, -0.152865, -0.264665
35.3000, -0.156586, 0.104954, 9.813820, 0.003778, -0.011215, -0.002048, 1.007846, -1.378777, -147.915047, 143.754286, 21.282174, 43.917205, -44.786993, 1.901957, 2.280048, -1.685780, -0.148062, 0.101112, 9.822908, 0.612647, -0.914060, 29.702199, -95.838174, 0.012000, 21.000000, -0.119110, -0.159745, -0.266385
35.4000, -0.160807, 0.100135, 9.804552, 0.004541, -0.005412, -0.003728, 0.953918, -1.333533, -146.456157, 142.831022, 21.476709, 44.149223, -44.955744, 1.930887, 2.306800, -1.686933, -0.163621, 0.096923, 9.798373, 0.585070, -0.939589, 29.702199, -95.838174, 0.012000, 21.000000, -0.116100, -0.149855, -0.270255
35.5000, -0.170394, 0.103593, 9.811257, -0.000651, -0.010299, -0.006477, 0.878884, -1.321584, -145.112419, 141.769632, 21.674276, 44.383883, -45.124510, 1.960739, 2.333335, -1.687418, -0.176786, 0.105899, 9.815727, 0.604851, -0.994913, 29.702199, -95.838174, 0.030000, 0.000000, -0.122980, -0.152865, -0.269395
35.6000, -0.354470, -0.192672, 9.775162, 0.003472, -0.008314, -0.175228, 0.651343, -1.411079, -144.464298, 145.620970, 21.874964, 44.626112, -45.293992, 1.991502, 2.392638, -1.692353, -0.477188, -0.390183, 9.751099, -1.128435, -2.076367, 29.702199, -95.838174, 0.030000, 21.000000, -0.122980, -0.149425, -0.269395
35.7000, -0.224163, 0.596131, 9.800937, -0.001262, -0.007092, -0.908878, 0.891324, -1.409013, -147.770103, 140.098181, 22.083567, 44.863470, -45.463369, 2.054520, 2.379929, -1.693299, -0.137291, 1.121999, 9.818121, 3.479753, -1.307799, 29.702199, -95.838174, 0.030000, 21.000000, -0.105350, -0.152865, -0.265525
35.8000, -0.216561, 0.211512, 9.787909, 0.003625, -0.014728, -0.584050, 0.913464, -1.441581, -148.189667, 154.196592, 22.295357, 45.104415, -45.633127, 2.096770, 2.399611, -1.696150, -0.211494, -0.044900, 9.779224, 1.237639, -1.267189, 29.702199, -95.838174, 0.030000, 21.000000, -0.082130, -0.156305, -0.274125
35.9000, 0.290580, -0.157763, 9.548959, -0.040205, -0.027403, -1.722092, 0.483420, -1.222435, -153.829213, 155.854131, 22.502288, 45.347010, -45.806622, 2.078466, 2.417171, -1.722018, 0.628674, -0.403946, 9.389659, -0.946088, 1.742765, 29.702199, -95.838174, 0.030000, 21.000000, -0.058910, -0.160175, -0.271115
36.0000, -0.512611, 0.537208, 9.817452, -0.004316, -0.021447, -1.004478, 0.697044, -1.469293, -153.540636, 179.473064, 22.723190, 45.588226, -45.978871, 2.165505, 2.413828, -1.722330, -1.048071, 1.000522, 9.996447, 3.127831, -2.984484, 29.702199, -95.838174, 0.030000, 21.000000, -0.030100, -0.161895, -0.276705
