Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
0,-0.004462,-0.001448,5.876511,0.000571,0.000544,-0.000979,-0.014057,-0.043275,94.15103,4.148447,1E-05,-0.000133,-0.059002,6.5E-05,-0.000888,-0.393349,-0.007436,-0.002413,9.794184,-0.014118,-0.0435,29.702198,-95.838145,0.067,0,-0.02193,0.299495,-0.279715
0.1,-0.001938,-0.007413,8.228192,-0.002484,-0.001289,-0.001132,-0.041601,-0.029495,94.170913,4.209298,4.5E-05,-0.000313,-0.122064,0.000253,-0.001493,-0.55153,-0.000255,-0.011389,9.79598,-0.051618,-0.013493,29.702198,-95.838145,0.067,26.4,-0.02193,0.298205,-0.293045
0.2,-0.003082,-0.005131,9.170301,0.000418,0.001307,-0.000368,-0.03696,-0.018115,94.750964,5.858894,6.6E-05,-0.000552,-0.186813,0.000225,-0.002095,-0.6155,-0.003846,-0.00361,9.798373,-0.032059,-0.019259,29.702198,-95.838145,0.067,26.4,-0.03053,0.296485,-0.299495
0.3,-0.001027,-0.008168,9.547144,-0.000651,0.00314,0.000243,-0.045685,-0.001109,95.006874,4.897878,9.8E-05,-0.000779,-0.252306,0.000291,-0.002211,-0.641785,0.000343,-0.010193,9.798373,-0.049019,-0.006163,29.702198,-95.838145,0.067,26.4,-0.02537,0.296485,-0.295195
0.4,-0.001282,-0.007228,9.697882,0.002709,0.001613,0.001617,-0.037781,0.001511,95.112692,4.942756,0.000141,-0.001015,-0.318166,0.000383,-0.002306,-0.652997,-0.001452,-0.006602,9.798373,-0.042706,-0.007574,29.702198,-95.838145,0.067,26.4,-0.02537,0.293045,-0.299065
0.5,-0.00282,-0.006494,9.758177,0.000876,-0.0019,-0.000216,-0.037452,-0.012818,95.23951,5.291694,0.000188,-0.00132,-0.384243,0.00044,-0.002803,-0.658179,-0.003846,-0.006004,9.798373,-0.038128,-0.016558,29.702198,-95.838145,0.067,26.4,-0.02752,0.296055,-0.295195
0.6,-0.003794,-0.001891,9.780858,-0.000956,-0.000525,0.000395,-0.031558,-0.01915,95.471905,5.797124,0.00019,-0.001711,-0.450498,0.000159,-0.00354,-0.661093,-0.004444,0.001177,9.79598,-0.011078,-0.022227,29.702198,-95.838145,0.067,26.4,-0.02967,0.290895,-0.293475
0.7,-0.003107,-0.003282,9.791367,-0.002789,-0.000525,-0.001743,-0.036748,-0.021486,95.449529,4.879531,0.00017,-0.00217,-0.516887,-7.5E-05,-0.004243,-0.662957,-0.002649,-0.004208,9.798373,-0.019203,-0.018181,29.702198,-95.838145,0.067,26.4,-0.02494,0.291325,-0.297345
0.8,-0.001037,-0.004556,9.793776,0.000113,0.000849,-0.000368,-0.031699,-0.013451,95.450762,5.233648,0.000155,-0.002645,-0.583426,-0.000129,-0.004583,-0.664579,0.000343,-0.005405,9.795381,-0.026652,-0.006065,29.702198,-95.838145,0.067,26.4,-0.02666,0.291325,-0.293905
0.9,0.002664,-0.005066,9.792226,0.002098,-0.000678,0.001312,-0.021702,-0.006469,95.508051,5.473135,0.00016,-0.003079,-0.65015,-9E-06,-0.004415,-0.666357,0.005131,-0.005405,9.791192,-0.029639,0.015586,29.702198,-95.838146,0.05,0,-0.02795,0.293475,-0.293905
1,-0.003037,-0.003474,9.791965,-0.001567,-0.001289,0.002381,-0.026502,-0.014102,95.444689,4.81147,0.000151,-0.003603,-0.717057,-6.2E-05,-0.004967,-0.66816,-0.006838,-0.002413,9.791791,-0.020328,-0.017771,29.702198,-95.838146,0.05,26.6,-0.02537,0.299065,-0.290035
1.1,-0.00424,-0.001401,9.790783,0.001487,-0.000983,-0.000826,-0.013878,-0.020376,95.32041,4.681825,0.000141,-0.004216,-0.784161,-8.7E-05,-0.005745,-0.670082,-0.005042,-2E-05,9.789996,-0.008201,-0.024814,29.702198,-95.838146,0.05,26.6,-0.02408,0.292185,-0.293905
1.2,0.003537,-0.00524,9.795337,0.00332,-0.000373,0.004213,-0.003078,-0.010077,95.52001,6.500944,0.0002,-0.004757,-0.851389,0.000365,-0.005519,-0.671548,0.008721,-0.007799,9.798373,-0.03065,0.020686,29.702198,-95.838146,0.05,26.6,-0.03354,0.296915,-0.299925
1.3,-0.002329,-0.00498,9.797159,-0.001109,0.001765,-0.000368,-0.013833,-0.001718,95.78171,6.681894,0.00028,-0.005344,-0.918737,0.000651,-0.005754,-0.672832,-0.006239,-0.004807,9.798373,-0.029125,-0.01362,29.702198,-95.838146,0.05,26.6,-0.0344,0.292185,-0.293045
1.4,0.000711,-0.004876,9.793938,0.003014,-0.001442,0.001922,-0.004057,-0.005159,95.728651,4.496086,0.000407,-0.005916,-0.986261,0.001069,-0.005729,-0.674438,0.002737,-0.004807,9.791791,-0.028526,0.004157,29.702198,-95.838146,0.05,26.6,-0.02322,0.296485,-0.293905
1.5,-0.005614,-0.005194,9.795163,-0.001262,-0.000983,-0.000979,-0.016055,-0.014126,95.782462,6.046437,0.000563,-0.006605,-1.053927,0.001394,-0.006503,-0.675922,-0.00983,-0.005405,9.79598,-0.03038,-0.032836,29.702198,-95.838146,0.05,26.6,-0.03182,0.297775,-0.294765
1.6,0.004064,-0.00568,9.793499,-0.001109,0.001155,-0.002354,-0.025499,0.000523,95.878523,6.188579,0.000716,-0.007191,-1.121767,0.001482,-0.006077,-0.677572,0.010516,-0.006004,9.792389,-0.033228,0.023778,29.702198,-95.838146,0.05,26.6,-0.03182,0.296485,-0.288315
1.7,0.001832,-0.005874,9.796423,0.000723,0.001002,-0.000521,-0.024943,0.008947,95.747572,4.240935,0.000883,-0.007746,-1.189728,0.001609,-0.005726,-0.67893,0.000343,-0.006004,9.798373,-0.034356,0.010713,29.702198,-95.838146,0.05,26.6,-0.02193,0.296055,-0.293045
1.8,-0.002652,-0.01026,9.796516,0.000265,-0.001136,0.002075,-0.031687,0.000748,95.669228,5.118954,0.00112,-0.008349,-1.257823,0.002116,-0.005929,-0.680278,-0.005641,-0.013185,9.796578,-0.060009,-0.015509,29.702199,-95.838146,0.09,0,-0.02623,0.291325,-0.291755
1.9,-0.005163,-0.009861,9.79763,-0.001415,-0.001136,-0.000521,-0.044717,-0.008759,95.506651,4.309522,0.001374,-0.009039,-1.326036,0.0024,-0.006571,-0.681514,-0.006838,-0.009594,9.798373,-0.057664,-0.030194,29.702199,-95.838146,0.09,26.5,-0.02236,0.294335,-0.287885
2,-0.005809,-0.007547,9.795922,-0.002636,0.000849,0.002839,-0.058797,-0.008021,95.35808,4.361946,0.001587,-0.009806,-1.394399,0.002218,-0.00731,-0.682922,-0.006239,-0.006004,9.794783,-0.044139,-0.033975,29.702199,-95.838146,0.09,26.5,-0.02236,0.290895,-0.290035
2.1,-0.006067,-0.005903,9.79093,-0.002636,0.001765,-0.00159,-0.068722,-0.003463,95.216455,4.526728,0.00173,-0.010645,-1.462977,0.001696,-0.008026,-0.684829,-0.006239,-0.004807,9.787602,-0.034542,-0.035504,29.702199,-95.838146,0.09,26.5,-0.02365,0.296485,-0.295625
2.2,-0.005452,-0.004886,9.792524,-0.001415,0.00314,-0.000368,-0.070005,0.007348,95.003294,3.525963,0.0018,-0.011519,-1.531722,0.001028,-0.008505,-0.686577,-0.005042,-0.004208,9.793586,-0.028589,-0.031901,29.702199,-95.838146,0.09,26.5,-0.01849,0.297775,-0.290465
2.3,-0.003411,-0.010583,9.796033,0.001029,-0.001289,-0.000979,-0.064459,-0.003158,94.899859,4.790184,0.001901,-0.01243,-1.600589,0.001018,-0.008903,-0.687973,-0.00205,-0.014381,9.798373,-0.061901,-0.019951,29.702199,-95.838146,0.09,26.5,-0.02451,0.292185,-0.289605
2.4,-0.007621,-0.011067,9.79636,0.001487,0.002682,9E-05,-0.057979,0.003305,94.875841,5.088228,0.002029,-0.013424,-1.669591,0.001193,-0.009596,-0.689336,-0.010428,-0.011389,9.796578,-0.064727,-0.044574,29.702199,-95.838146,0.09,26.5,-0.02623,0.291325,-0.302075
2.5,-0.009305,-0.006952,9.797927,0.000571,0.000696,0.001312,-0.053356,-0.002561,94.809621,4.252444,0.002128,-0.014532,-1.738705,0.001058,-0.010585,-0.690543,-0.010428,-0.004208,9.798972,-0.040653,-0.054415,29.702199,-95.838146,0.09,26.5,-0.02193,0.290895,-0.290895
2.6,-0.006748,-0.004588,9.794245,0.002251,0.000696,-0.000674,-0.039114,-0.00563,94.679813,3.771114,0.002212,-0.015708,-1.807996,0.000912,-0.011371,-0.692119,-0.005042,-0.003012,9.791791,-0.026838,-0.039473,29.702199,-95.838143,0.076,0,-0.01935,0.291325,-0.298635
2.7,-0.000698,-0.005437,9.7899,-0.000804,0.00146,9E-05,-0.042564,0.000343,94.560874,3.955628,0.002276,-0.016857,-1.877509,0.000734,-0.011449,-0.694128,0.003335,-0.006004,9.787003,-0.031822,-0.004084,29.702199,-95.838143,0.076,26.4,-0.02021,0.293905,-0.295195
2.8,-0.005459,-0.002546,9.791394,-0.000193,-0.002358,-0.003117,-0.040146,-0.017222,94.494883,4.660904,0.002295,-0.018133,-1.947201,0.00037,-0.012321,-0.695989,-0.008633,-0.000618,9.792389,-0.014897,-0.031943,29.702199,-95.838143,0.076,26.4,-0.02408,0.292185,-0.295195
2.9,-0.007722,-0.006416,9.795581,0.002251,0.000544,0.000395,-0.028856,-0.019873,94.435005,4.147506,0.002367,-0.019529,-2.017017,0.000604,-0.013418,-0.697431,-0.009231,-0.008996,9.798373,-0.037527,-0.045168,29.702199,-95.838143,0.076,26.4,-0.02107,0.287025,-0.293045
3,-0.005396,-0.001142,9.794743,0.001029,-6.7E-05,-0.001437,-0.021125,-0.023545,94.359994,4.082616,0.002401,-0.021015,-2.086989,0.000429,-0.014376,-0.698957,-0.003846,0.002374,9.794184,-0.00668,-0.031566,29.702199,-95.838143,0.076,26.4,-0.02107,0.293475,-0.299925
3.1,-0.00662,-0.005854,9.796203,0.000265,0.001613,0.001617,-0.021668,-0.019307,94.343752,4.597689,0.002488,-0.022598,-2.157091,0.000718,-0.015349,-0.700337,-0.007436,-0.008996,9.797176,-0.03424,-0.038719,29.702199,-95.838143,0.076,26.4,-0.02408,0.296915,-0.296055
3.2,-0.00711,-0.006662,9.796069,-0.000193,-0.003732,0.002533,-0.025085,-0.042825,94.343609,4.540953,0.002611,-0.024346,-2.227334,0.001064,-0.01677,-0.701731,-0.007436,-0.007201,9.79598,-0.038965,-0.041583,29.702199,-95.838143,0.076,26.4,-0.02365,0.295195,-0.293045
3.3,-0.011255,-0.006267,9.796374,0.001945,-0.000373,-0.000826,-0.017117,-0.049547,94.239038,3.292071,0.00279,-0.026315,-2.297712,0.001543,-0.018712,-0.703095,-0.014018,-0.006004,9.796578,-0.036654,-0.065826,29.702199,-95.838143,0.076,26.4,-0.0172,0.291755,-0.299495
3.4,-0.008245,-0.011854,9.794342,-0.002636,-0.00022,-0.003575,-0.037227,-0.052631,94.171272,4.327414,0.003045,-0.028438,-2.368256,0.002216,-0.020392,-0.704661,-0.006239,-0.015578,9.792988,-0.069343,-0.048235,29.702199,-95.838143,0.076,26.4,-0.02236,0.293475,-0.294765
3.5,-0.002733,-0.015166,9.794248,0.001334,0.001307,0.000548,-0.037351,-0.043782,94.196721,5.008911,0.003409,-0.03062,-2.438958,0.003167,-0.021347,-0.706236,0.000942,-0.017374,9.794184,-0.088718,-0.015989,29.702199,-95.838142,0.047,0,-0.0258,0.295195,-0.287885
3.6,-0.001605,-0.007514,9.796723,0.001029,0.002071,-0.003117,-0.03399,-0.031209,94.187537,4.43589,0.003759,-0.032857,-2.509781,0.003387,-0.022027,-0.707564,-0.000853,-0.002413,9.798373,-0.043947,-0.009389,29.702199,-95.838142,0.047,26.4,-0.02322,0.299065,-0.290465
3.7,0.000282,-0.004454,9.797713,0.003167,-0.002969,0.001006,-0.018159,-0.04425,94.151283,3.787729,0.004126,-0.035167,-2.580722,0.003575,-0.022744,-0.708792,0.00154,-0.002413,9.798373,-0.026044,0.001649,29.702199,-95.838142,0.047,26.4,-0.01935,0.293045,-0.293905
3.8,-0.005426,0.003592,9.797032,0.000113,-0.000373,0.004977,-0.014303,-0.046222,94.137465,4.060767,0.004407,-0.037648,-2.651796,0.003068,-0.024117,-0.71009,-0.009231,0.008957,9.796578,0.02101,-0.031732,29.702199,-95.838142,0.047,26.4,-0.02064,0.286595,-0.291755
3.9,-0.006273,0.001066,9.785988,0.002403,-0.001594,-0.001743,-0.000738,-0.054678,94.114295,4.414054,0.004713,-0.040294,-2.723165,0.003062,-0.025682,-0.712492,-0.006838,-0.000618,9.778626,0.006242,-0.036727,29.702199,-95.838142,0.047,26.4,-0.02322,0.298205,-0.289175
4,-0.009484,-0.00928,9.793419,0.000723,-0.002205,-0.001437,-0.003965,-0.067308,94.109341,4.47798,0.005171,-0.043167,-2.794663,0.00407,-0.027714,-0.714152,-0.011625,-0.016177,9.798373,-0.054289,-0.055486,29.702199,-95.838142,0.047,26.4,-0.02322,0.292615,-0.287455
4.1,-0.004306,-0.002287,9.792442,0.002861,0.001002,-6.3E-05,0.008342,-0.058789,94.06071,3.604561,0.005648,-0.046149,-2.866342,0.004542,-0.02912,-0.715909,-0.000853,0.002374,9.791791,-0.013384,-0.025193,29.702199,-95.838142,0.047,26.4,-0.01849,0.293045,-0.290465
4.2,-0.005107,-0.004876,9.793488,0.000571,0.001307,-0.00159,0.005845,-0.049996,94.04704,4.500969,0.006205,-0.049259,-2.938181,0.005224,-0.03044,-0.717561,-0.005641,-0.006602,9.794184,-0.028528,-0.029876,29.702199,-95.838142,0.047,26.4,-0.02322,0.293045,-0.290465
4.3,0.000677,-0.005194,9.796419,0.001334,-0.002358,-6.3E-05,0.007147,-0.057091,94.046704,4.313978,0.006833,-0.052432,-3.010141,0.005928,-0.031301,-0.71892,0.004532,-0.005405,9.798373,-0.030376,0.003957,29.702199,-95.838142,0.047,26.4,-0.02193,0.292615,-0.284875
4.4,-0.001678,-0.004962,9.796155,0.002709,-0.000831,-0.000979,0.015288,-0.056796,94.090107,5.022492,0.007551,-0.055725,-3.08224,0.006765,-0.032383,-0.720305,-0.003247,-0.004807,9.79598,-0.029019,-0.009812,29.7022,-95.838141,0.04,0,-0.0258,0.292615,-0.290465
4.5,-0.008723,-0.004151,9.792459,0.00332,-0.003274,-0.000826,0.025962,-0.073219,94.144583,4.912228,0.008379,-0.059272,-3.154534,0.007775,-0.034439,-0.722061,-0.01342,-0.00361,9.789996,-0.024286,-0.051039,29.7022,-95.838141,0.04,26.4,-0.0258,0.295625,-0.293045
4.6,-0.013696,-0.00634,9.79529,-0.000956,-0.003732,9E-05,0.011986,-0.093225,94.143128,3.929469,0.009314,-0.06315,-3.226962,0.008826,-0.037334,-0.723536,-0.017011,-0.007799,9.797176,-0.037083,-0.08011,29.7022,-95.838141,0.04,26.4,-0.02064,0.293475,-0.286165
4.7,-0.012094,-0.00542,9.795345,0.001487,-0.000373,0.000243,0.012325,-0.092835,94.218511,5.471411,0.010341,-0.067293,-3.299536,0.009782,-0.040067,-0.725005,-0.011026,-0.004807,9.795381,-0.031703,-0.070742,29.7022,-95.838141,0.04,26.4,-0.02838,0.293045,-0.287885
4.8,-0.00535,-0.003975,9.792853,0.002709,0.002834,-0.001285,0.019549,-0.071762,94.271976,4.839911,0.011448,-0.071555,-3.372293,0.010643,-0.04177,-0.726721,-0.000853,-0.003012,9.791192,-0.023257,-0.0313,29.7022,-95.838141,0.04,26.4,-0.02494,0.294335,-0.286595
4.9,-0.005883,-0.006269,9.796165,0.000418,-0.000525,0.000548,0.012628,-0.070245,94.281626,4.097968,0.012658,-0.07599,-3.445173,0.011617,-0.043491,-0.728106,-0.006239,-0.007799,9.798373,-0.036668,-0.034411,29.7022,-95.838141,0.04,26.4,-0.02107,0.291755,-0.288315
5,-0.007892,-0.006469,9.796054,0.004694,-6.7E-05,0.001617,0.027967,-0.067585,94.262045,3.878232,0.01401,-0.080618,-3.518193,0.012884,-0.045347,-0.729503,-0.009231,-0.006602,9.79598,-0.037836,-0.04616,29.7022,-95.838141,0.04,26.4,-0.02021,0.294335,-0.286165
5.1,-0.01085,-0.005831,9.794932,0.003167,-0.005412,0.00345,0.033901,-0.094314,94.257499,4.16597,0.015502,-0.085543,-3.59137,0.014244,-0.04795,-0.731013,-0.012822,-0.005405,9.794184,-0.034107,-0.063466,29.7022,-95.838141,0.04,26.4,-0.02193,0.296055,-0.288315
5.2,-0.010238,-0.003421,9.795202,0.003014,-0.002053,-0.000521,0.039537,-0.100466,94.272631,4.78168,0.01711,-0.090737,-3.664694,0.015463,-0.050608,-0.732497,-0.00983,-0.001815,9.795381,-0.020012,-0.059884,29.7022,-95.83814,0.023,0,-0.02451,0.289605,-0.287885
5.3,-0.005684,-0.002457,9.793155,0.002709,-0.0019,0.00177,0.04328,-0.102182,94.372446,5.68387,0.01883,-0.096133,-3.738197,0.016622,-0.052841,-0.734184,-0.002649,-0.001815,9.791791,-0.014377,-0.033257,29.7022,-95.83814,0.023,26.4,-0.02924,0.293045,-0.291755
5.4,-0.003145,-0.009612,9.794491,-0.004316,-0.002969,-0.001743,0.005897,-0.107272,94.387108,4.237247,0.020676,-0.101726,-3.811848,0.017845,-0.054902,-0.735738,-0.001452,-0.014381,9.795381,-0.056227,-0.018397,29.7022,-95.83814,0.023,26.4,-0.0215,0.290035,-0.294335
5.5,-0.001411,-0.003857,9.79682,-0.000651,0.00146,0.000853,-0.005606,-0.087553,94.402318,4.432517,0.022522,-0.107458,-3.88562,0.01826,-0.056513,-0.737057,-0.000255,-2E-05,9.798373,-0.022554,-0.008252,29.7022,-95.83814,0.023,26.4,-0.02279,0.293905,-0.287885
5.6,-0.003949,-0.005863,9.797752,0.003014,0.000696,0.001006,0.001584,-0.074915,94.534183,6.372203,0.02446,-0.113352,-3.95951,0.019004,-0.058135,-0.738283,-0.005641,-0.007201,9.798373,-0.034286,-0.023092,29.7022,-95.83814,0.023,26.4,-0.03311,0.295195,-0.290895
5.7,-0.006041,-0.009179,9.797048,0.003472,-0.003427,-0.002201,0.008156,-0.085742,94.597408,4.917786,0.026543,-0.119463,-4.033533,0.020224,-0.060114,-0.739581,-0.007436,-0.011389,9.796578,-0.05368,-0.03533,29.7022,-95.83814,0.023,26.4,-0.02537,0.292615,-0.292185
5.8,-0.002929,-0.00871,9.793894,-0.005385,-0.000525,-0.000826,-0.031487,-0.078372,94.659345,5.12288,0.028635,-0.125714,-4.107732,0.020688,-0.061714,-0.741192,-0.000853,-0.008397,9.791791,-0.050954,-0.017132,29.7022,-95.83814,0.023,26.4,-0.02666,0.297345,-0.290465
5.9,-0.003838,-0.01319,9.794786,0.002709,-0.000831,-0.003423,-0.028289,-0.073545,94.74668,5.828375,0.030849,-0.13212,-4.18208,0.021656,-0.06328,-0.742714,-0.004444,-0.016177,9.795381,-0.077156,-0.022449,29.7022,-95.83814,0.023,26.4,-0.03096,0.302505,-0.285305
6,-0.000252,-0.00816,9.791912,-0.001109,0.001002,0.001312,-0.042242,-0.057344,94.807856,4.82231,0.033042,-0.138597,-4.256623,0.021834,-0.064274,-0.744523,0.002139,-0.004807,9.789996,-0.047748,-0.001474,29.7022,-95.83814,0.023,26.4,-0.02494,0.296485,-0.280145
6.1,-0.006358,-0.004712,9.789326,-0.003094,0.001613,-0.002659,-0.062871,-0.043089,94.871117,5.556957,0.035152,-0.145238,-4.331385,0.02135,-0.065692,-0.746592,-0.010428,-0.002413,9.787602,-0.027579,-0.03721,29.7022,-95.83814,0.067,0,-0.02881,0.293045,-0.287025
6.2,-0.008441,-0.006564,9.792959,0.000113,-0.000678,-0.005102,-0.065817,-0.04331,94.889092,4.919221,0.037238,-0.15205,-4.4063,0.021018,-0.067311,-0.748296,-0.00983,-0.007799,9.795381,-0.038405,-0.049385,29.7022,-95.83814,0.067,26.4,-0.02623,0.301645,-0.286595
6.3,-0.003529,-0.00551,9.79513,0.001487,-0.000678,-0.002201,-0.060603,-0.040555,94.869876,4.276419,0.03928,-0.158943,-4.481353,0.020624,-0.068395,-0.749784,-0.000255,-0.004807,9.796578,-0.032229,-0.020645,29.7022,-95.83814,0.067,26.4,-0.02236,0.299065,-0.284445
6.4,-0.002642,-0.00796,9.795999,0.005458,0.001002,0.001617,-0.036872,-0.028809,94.887577,4.87707,0.041377,-0.165894,-4.556541,0.020853,-0.069135,-0.751184,-0.00205,-0.009594,9.796578,-0.04656,-0.015452,29.7022,-95.83814,0.067,26.4,-0.02537,0.296915,-0.279285
6.5,-0.004441,-0.003196,9.796705,-0.000193,0.00314,9E-05,-0.041778,-0.008324,94.959612,5.816659,0.043411,-0.1729,-4.631859,0.020511,-0.069753,-0.752513,-0.005641,-2E-05,9.797176,-0.018691,-0.025974,29.7022,-95.83814,0.067,26.4,-0.02967,0.289605,-0.291755
6.6,-0.007674,0.001582,9.796629,0.001945,-0.001747,0.001312,-0.032163,-0.017122,94.973863,4.446413,0.04537,-0.180043,-4.707311,0.019897,-0.07087,-0.753851,-0.00983,0.004768,9.796578,0.009254,-0.044883,29.7022,-95.83814,0.067,26.4,-0.02322,0.294765,-0.287025
6.7,-0.005377,-0.006919,9.797317,0.001334,-0.002969,0.002381,-0.031612,-0.030041,95.025986,5.378502,0.047396,-0.187285,-4.782887,0.02014,-0.071905,-0.75512,-0.003846,-0.012586,9.797775,-0.040462,-0.031445,29.7022,-95.83814,0.067,26.4,-0.02795,0.296055,-0.282295
6.8,-0.009126,-0.003138,9.795078,-0.000193,-0.000831,0.001006,-0.036713,-0.032927,95.069631,5.209629,0.049383,-0.1947,-4.858622,0.019958,-0.073402,-0.756612,-0.011625,-0.000618,9.793586,-0.018358,-0.05338,29.7022,-95.83814,0.067,26.4,-0.02709,0.293475,-0.281005
6.9,-0.005599,-0.00773,9.795978,-0.002178,-0.0019,-0.002506,-0.054163,-0.038975,95.079273,4.993176,0.051372,-0.202226,-4.934494,0.019914,-0.074637,-0.758015,-0.003247,-0.010791,9.796578,-0.045212,-0.032745,29.7022,-95.838139,0.181,0,-0.02537,0.289605,-0.287455
7,-0.002033,-0.007412,9.794902,0.000418,0.001918,0.002075,-0.056228,-0.022591,95.107824,5.015051,0.053339,-0.20978,-5.010522,0.019747,-0.075244,-0.759525,0.000343,-0.007201,9.794184,-0.043359,-0.011895,29.7022,-95.838139,0.181,26.2,-0.0258,0.294335,-0.290035
7.1,-0.011738,-0.007285,9.796985,0.001182,-0.002816,0.000853,-0.054006,-0.03805,95.092429,4.488875,0.055308,-0.21758,-5.08667,0.019715,-0.077078,-0.760827,-0.018207,-0.007201,9.798373,-0.042606,-0.068646,29.7022,-95.838139,0.181,26.2,-0.02365,0.294765,-0.282725
7.2,-0.009516,-0.008312,9.79315,0.003167,-0.000983,0.002228,-0.042381,-0.04132,95.067167,4.443972,0.057318,-0.225534,-5.163005,0.019968,-0.07872,-0.762513,-0.008034,-0.008996,9.790594,-0.048628,-0.055673,29.7022,-95.838139,0.181,26.2,-0.02279,0.290465,-0.287885
7.3,-0.006473,-0.004414,9.794848,0.000113,-0.002816,-0.002048,-0.045313,-0.051892,95.038595,4.852179,0.059285,-0.23364,-5.239484,0.019771,-0.080278,-0.764029,-0.004444,-0.001815,9.79598,-0.025817,-0.037862,29.7022,-95.838139,0.181,26.2,-0.02537,0.297345,-0.293475
7.4,-0.00346,-0.007522,9.792655,-0.000346,-0.003274,-0.002354,-0.052072,-0.061808,94.95992,3.937994,0.06126,-0.241879,-5.316147,0.019755,-0.081687,-0.765764,-0.001452,-0.009594,9.791192,-0.04401,-0.020245,29.7022,-95.838139,0.181,26.2,-0.02064,0.299495,-0.284015
7.5,-0.006564,-0.004457,9.796086,0.000418,0.001155,0.000853,-0.052298,-0.049603,94.970602,5.35188,0.063188,-0.250278,-5.392932,0.019438,-0.083225,-0.767156,-0.008633,-0.002413,9.798373,-0.026067,-0.03839,29.7022,-95.838139,0.181,26.2,-0.02838,0.300355,-0.282725
7.6,-0.009241,-0.002872,9.796381,-0.000346,-6.7E-05,9E-05,-0.055309,-0.046502,94.996687,5.249376,0.065056,-0.258866,-5.469853,0.018932,-0.084995,-0.768519,-0.011026,-0.001815,9.796578,-0.016795,-0.05405,29.7022,-95.838139,0.181,26.2,-0.02752,0.296055,-0.288315
7.7,-0.007799,-0.003315,9.796499,0.003472,-0.001136,-0.001132,-0.038454,-0.048378,95.050037,5.686637,0.066921,-0.26761,-5.546907,0.018749,-0.086624,-0.76987,-0.006838,-0.00361,9.796578,-0.019386,-0.045614,29.7022,-95.838139,0.181,26.2,-0.02967,0.296055,-0.286595
7.8,-0.009017,-0.00816,9.797624,-0.000804,0.000391,-0.000368,-0.04814,-0.042942,95.057909,4.718618,0.068817,-0.276517,-5.62408,0.018886,-0.088254,-0.771109,-0.00983,-0.011389,9.798373,-0.047716,-0.052733,29.7022,-95.838138,0.151,0,-0.02494,0.299065,-0.280575
7.9,-0.010582,-0.006866,9.797355,-4E-05,0.000391,-0.001285,-0.052111,-0.039077,95.007457,4.16765,0.070697,-0.285603,-5.701381,0.018833,-0.089992,-0.772374,-0.011625,-0.006004,9.797176,-0.040153,-0.061884,29.7022,-95.838138,0.151,26.1,-0.02193,0.296485,-0.285305
8,-0.007258,-0.004553,9.790067,0.001182,8.6E-05,9E-05,-0.047926,-0.035296,94.972194,4.599903,0.072544,-0.294806,-5.778917,0.018586,-0.091348,-0.774368,-0.005042,-0.003012,9.785208,-0.026649,-0.042478,29.7022,-95.838138,0.151,26.1,-0.02365,0.292185,-0.289175
8.1,-0.003415,-0.001474,9.793974,0.004694,-0.002205,-0.001132,-0.024148,-0.041373,94.976692,5.285544,0.074376,-0.3041,-5.856594,0.018412,-0.092415,-0.775971,-0.000853,0.000579,9.796578,-0.008624,-0.01998,29.7022,-95.838138,0.151,26.1,-0.02666,0.287885,-0.291325
8.2,0.000276,-0.005628,9.7941,-0.000804,-0.001747,-0.004033,-0.033503,-0.042102,94.957796,4.863022,0.076225,-0.313446,-5.93443,0.018462,-0.093106,-0.777561,0.002737,-0.008397,9.794184,-0.032924,0.001615,29.7022,-95.838138,0.151,26.1,-0.02494,0.294335,-0.289605
8.3,0.001394,-0.006212,9.795228,0.002098,0.00146,0.000243,-0.02734,-0.025362,94.933667,4.454299,0.078098,-0.322798,-6.012408,0.018641,-0.093386,-0.779038,0.002139,-0.006602,9.79598,-0.036339,0.008151,29.7022,-95.838138,0.151,26.1,-0.02322,0.299065,-0.284015
8.4,-0.003904,-0.007164,9.797115,0.002556,-0.00022,0.000548,-0.020093,-0.022013,94.987585,5.850287,0.080028,-0.332246,-6.090505,0.019079,-0.094117,-0.780327,-0.007436,-0.007799,9.798373,-0.041899,-0.022832,29.7022,-95.838138,0.151,26.1,-0.03053,0.296055,-0.288315
8.5,-0.008178,-0.001082,9.79787,0.000723,0.001002,9E-05,-0.019438,-0.015338,95.042828,5.479245,0.081916,-0.341822,-6.168719,0.018951,-0.095213,-0.78154,-0.011026,0.002972,9.798373,-0.006329,-0.04782,29.7022,-95.838138,0.151,26.1,-0.02881,0.296915,-0.284875
8.6,-0.000911,-0.004753,9.796736,0.001182,0.000238,-0.000979,-0.018654,-0.009049,95.044793,4.723929,0.083838,-0.351378,-6.247072,0.019128,-0.095444,-0.782866,0.003934,-0.007201,9.79598,-0.027799,-0.005326,29.7022,-95.838138,0.151,26.1,-0.02451,0.298205,-0.286165
