Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
31.7000, -1.768636, -0.762150, 9.769907, -1.921517, -1.638255, 2.085737, -55.707849, -3.284281, 48.803235, 247.439369, -11.134307, -30.864371, -88.576327, -6.043453, 5.602511, -33.018918, -1.722479, -0.193306, 11.347058, -4.389549, -10.230645, 29.702158, -95.838188, 0.065000, 25.100000, 0.149210, -0.075895, -0.312395
31.8000, -1.583680, -2.239412, 9.434045, 0.402062, 0.782909, 3.116724, -51.876771, -0.822992, 54.404338, 239.854414, -11.827089, -30.272037, -91.911934, -6.633032, 5.816402, -33.243685, -1.460375, -3.224253, 9.210136, -13.175676, -9.276215, 29.702158, -95.838188, 0.065000, 25.100000, 0.249830, -0.100405, -0.253055
31.9000, -4.434127, 0.421563, 10.069853, 1.607299, -1.173081, 2.168661, -40.439443, -10.210990, 54.140819, 233.923766, -12.623556, -29.699162, -95.286140, -7.520791, 5.757964, -33.575932, -6.334425, 2.195547, 10.493726, 2.194151, -23.747163, 29.702158, -95.838188, 0.051000, 0.000000, 0.190060, -0.218225, -0.208765
32.0000, -6.710327, 2.747641, 8.677951, 4.161174, 4.921521, 1.276646, -15.601505, 11.280419, 48.048644, 213.761222, -13.482236, -29.130211, -98.659113, -8.231467, 5.712326, -33.678464, -8.227794, 4.298359, 7.750016, 14.061825, -36.397353, 29.702158, -95.838188, 0.051000, 25.200000, 0.197370, -0.312395, -0.088795
32.1000, -3.893910, 3.876984, 0.169398, 4.998823, 4.921521, 3.180407, 14.323560, 29.367175, 47.794145, 153.306528, -14.375301, -28.553132, -102.130781, -8.697586, 5.751302, -34.370611, -2.016298, 4.629879, -5.502970, 44.848117, -45.097481, 29.702158, -95.838188, 0.051000, 25.200000, -0.129000, -0.315835, 0.334755
32.2000, 0.169294, 2.307651, -7.209380, 0.738801, -0.337570, 0.493516, 16.627941, 22.962951, 27.107239, 112.771061, -15.304736, -27.936526, -105.802270, -9.095432, 6.027810, -35.933464, 2.878097, 1.261429, -12.128566, 17.744765, 1.281190, 29.702158, -95.838188, 0.051000, 25.200000, -0.394740, -0.075035, 0.391945
32.3000, 0.431278, 2.786856, -7.819553, -1.457717, -0.299544, 0.870420, 7.612030, 17.471296, 8.006652, 114.788447, -16.249022, -27.281100, -109.650323, -9.327050, 6.378780, -37.631509, 0.605934, 3.106327, -8.226334, 19.588357, 2.974011, 29.702158, -95.838188, 0.051000, 25.200000, -0.405490, -0.019565, 0.413015
32.4000, 1.301199, 3.567733, -9.235189, 0.881591, 1.385222, 0.349505, 11.751662, 21.586839, -13.510471, 111.828796, -17.189866, -26.558364, -113.683782, -9.381310, 6.944500, -39.433558, 1.881146, 4.088317, -10.178946, 20.933906, 7.487426, 29.702158, -95.838188, 0.051000, 25.200000, -0.446340, 0.015695, 0.373885
32.5000, 1.769448, 2.376399, -9.117820, 1.017203, 1.326274, 0.588659, 15.526892, 25.219211, -34.436995, 84.137331, -18.111022, -25.789519, -117.896180, -9.268142, 7.440465, -41.227172, 2.081613, 1.582176, -9.039574, 14.351751, 10.635778, 29.702158, -95.838188, 0.051000, 25.200000, -0.510840, 0.118465, 0.316695
32.6000, 4.760178, -1.738348, -6.779799, 3.651560, 1.575354, 0.044378, 29.710794, 32.118723, -23.055840, 31.080851, -19.020855, -25.022535, -122.289764, -9.154934, 7.593384, -43.032955, 6.753999, -4.481512, -5.221119, -11.851191, 34.220089, 29.702158, -95.838188, 0.052000, 0.000000, -0.561580, 0.225535, 0.145985
32.7000, 5.879635, -6.213529, -3.100762, 0.326620, 2.497455, 1.438983, 21.872919, 43.675207, -4.047066, 54.505382, -19.931253, -24.332895, -126.857446, -9.120960, 7.128723, -44.795533, 6.625939, -9.196983, -0.648070, -43.068828, 40.254275, 29.702158, -95.838188, 0.052000, 25.200000, -0.529330, 0.265955, -0.016555
32.8000, 7.256987, -5.888820, -7.072643, -5.008830, 3.684214, -4.772600, -11.577333, 59.899184, -17.195982, 62.362140, -20.894319, -23.717121, -131.621558, -9.460761, 6.481404, -46.692588, 8.175222, -5.672348, -9.720564, -30.162104, 38.256530, 29.702158, -95.838188, 0.052000, 25.200000, -0.438600, 0.204895, -0.169205
32.9000, 5.629596, -1.375703, 1.182927, 1.341878, -1.690026, 0.841251, -7.316348, 50.236948, 2.238413, 65.255440, -21.770176, -23.084458, -136.489941, -8.992639, 6.378223, -48.020082, 4.544669, 1.633041, 6.686641, -13.449528, 72.136475, 29.702158, -95.838188, 0.052000, 25.200000, 0.067510, -0.016555, -0.334325
33.0000, 2.292976, 2.219747, 5.917390, 0.756516, 1.969210, 1.062232, -3.141075, 55.073892, 16.845671, 293.859953, -22.593523, -22.383830, -141.417602, -8.486521, 6.796926, -48.857771, 0.068562, 4.616714, 9.073699, 19.278822, 19.941322, 29.702158, -95.838188, 0.052000, 25.200000, 0.150930, -0.075035, -0.291755
33.1000, 0.841638, 1.770781, 9.941395, 0.944358, -1.007231, -0.606041, 0.736255, 42.350282, 7.546336, 250.975340, -23.336355, -21.665260, -146.348585, -7.781057, 7.056107, -49.159139, -0.125921, 1.471471, 12.624065, 10.064451, 4.764477, 29.702158, -95.838188, 0.052000, 25.200000, 0.220590, -0.107715, -0.261655
33.2000, -0.059167, 1.618841, 11.524787, -1.380443, 3.275545, -0.058706, -7.888141, 52.200532, 1.566839, 254.595251, -23.983690, -20.908277, -151.308039, -6.909250, 7.398590, -49.449410, -0.659703, 1.517548, 12.580381, 7.995694, -0.291287, 29.702158, -95.838188, 0.052000, 25.200000, 0.304010, -0.109005, -0.197585
33.3000, -6.721464, 2.503434, 5.086015, -1.534381, 4.921521, 0.400207, -15.430489, 64.037246, -2.623649, 178.628787, -24.659045, -20.112576, -156.281663, -6.805453, 7.770872, -49.640625, -11.162995, 3.093162, 0.793500, 16.541814, -49.856378, 29.702159, -95.838187, 0.028000, 0.000000, 0.410650, -0.151575, 0.128785
33.4000, -6.655120, 2.594090, -2.177199, 1.450918, 4.921521, -1.474539, -6.286264, 72.631069, -25.088873, 144.221714, -25.383437, -19.276202, -161.308563, -7.097761, 8.166118, -50.059542, -6.610890, 2.654527, -7.019341, 20.328044, -63.029318, 29.702159, -95.838187, 0.028000, 25.100000, 0.141470, -0.111155, 0.436235
33.5000, -5.641565, 2.117275, -6.649361, -0.067693, 4.921521, -1.881986, -6.431311, 82.061335, -52.450896, 96.129326, -26.146144, -18.357279, -166.392034, -7.450635, 8.848192, -50.576326, -4.965861, 1.799399, -9.630803, 13.647449, -38.953544, 29.702159, -95.838187, 0.028000, 25.100000, -0.371950, -0.017415, 0.428495
33.6000, 0.060863, 1.994768, -7.589082, 0.004694, 1.896364, -1.369928, -5.963554, 78.381084, -74.598505, 127.911146, -26.904132, -17.358021, -171.621140, -7.536798, 9.611115, -51.719480, 3.862481, 1.913097, -8.215563, 14.726456, 0.444397, 29.702159, -95.838187, 0.028000, 25.100000, -0.442040, -0.087075, 0.351525
33.7000, 5.955632, 2.602102, -4.696216, -1.828054, 1.765791, 1.179060, -14.400758, 78.902330, -77.368121, 191.026540, -27.650982, -16.334624, -177.042904, -7.491264, 10.026353, -53.384916, 9.885478, 3.006991, -2.767638, 18.936245, 47.965740, 29.702159, -95.838187, 0.028000, 25.100000, -0.465260, -0.124915, 0.294335
33.8000, 4.691484, 1.530927, -7.059156, -0.698259, 1.556570, 0.924787, -16.874325, 76.566380, -86.077167, 103.698259, -28.414916, -15.244105, -182.622081, -7.589985, 10.612242, -54.989489, 3.848718, 0.816810, -8.634450, 10.238384, 33.003607, 29.702159, -95.838187, 0.028000, 25.100000, -0.536640, -0.055685, 0.235855
33.9000, 6.819786, -0.310389, -4.436133, -2.076371, 3.586781, 0.220001, -27.303060, 87.129964, -99.784406, 22.232631, -29.199267, -14.125945, -188.373202, -7.759003, 10.991817, -56.670636, 8.238654, -1.537933, -2.687451, -2.184875, 56.892829, 29.702159, -95.838187, 0.028000, 25.100000, -0.575340, 0.011395, 0.088365
34.0000, 8.949310, -0.240857, -2.495772, 0.429245, 0.632789, 1.929202, -23.568011, 83.068867, -103.301956, 55.596600, -29.989177, -13.006568, -194.324641, -7.852400, 11.126448, -58.566471, 10.368993, -0.194503, -1.202198, -1.485019, 74.348491, 29.702159, -95.838187, 0.028000, 25.100000, -0.549970, -0.017845, -0.036765
34.1000, 6.933779, -2.014378, 0.180803, 3.261522, 4.921521, -1.138257, -7.078687, 101.338515, -122.068584, 80.244977, -30.792027, -11.866182, -200.431676, -7.969797, 11.311388, -60.235724, 5.590091, -3.196726, 1.965186, -16.194247, 73.738850, 29.702160, -95.838187, 0.019000, 0.000000, -0.305300, -0.028165, -0.278425
34.2000, 3.223602, 0.750342, 4.346051, 0.348306, 3.279057, -0.902005, -4.811251, 105.220970, -137.585504, 184.358897, -31.613986, -10.780462, -206.665863, -8.136328, 11.008598, -61.639824, 0.750151, 2.593489, 7.122882, 7.894734, 36.163738, 29.702160, -95.838187, 0.019000, 24.900000, 0.033970, -0.181245, -0.288315
34.3000, 0.102282, 2.722968, 7.863032, 0.329064, 3.537453, 0.229012, -1.642772, 105.954361, -134.735566, 243.477738, -32.474909, -9.790142, -213.010555, -8.451596, 10.271663, -62.844556, -1.978599, 4.038051, 10.207686, 19.099469, 0.704230, 29.702160, -95.838187, 0.019000, 24.900000, 0.196080, -0.198875, -0.225105
34.4000, 0.627082, 3.084753, 5.174904, 0.532634, 4.921521, 0.142727, 3.555323, 113.664500, -129.193751, 263.409140, -33.332125, -8.843224, -219.483025, -8.531970, 9.736677, -64.097980, 0.976948, 3.325943, 3.382820, 30.615756, 5.942378, 29.702160, -95.838187, 0.019000, 24.900000, 0.291970, -0.215645, -0.119755
34.5000, -3.688055, 2.106371, 0.441334, 3.082997, 4.921521, -0.232955, 21.353416, 113.145254, -132.873623, 122.087207, -34.191372, -7.915781, -225.996050, -8.572307, 9.428514, -64.786162, -6.564813, 1.454117, -2.714380, 29.557029, -59.734939, 29.702160, -95.838187, 0.019000, 24.900000, -0.003870, -0.188125, 0.444405
34.6000, 0.416438, 0.576843, -5.594049, 2.627139, 3.539133, -1.139632, 32.551372, 111.239564, -145.669212, 84.023864, -34.966302, -6.980227, -232.603702, -8.023631, 9.379862, -65.646402, 3.152767, -0.442843, -9.617638, 5.871240, 4.235049, 29.702160, -95.838187, 0.019000, 24.900000, -0.363780, -0.002365, 0.437095
34.7000, 3.719542, -0.390424, -7.593504, -0.259200, 1.868417, -0.955761, 26.730682, 102.611151, -122.896378, 61.518357, -35.668108, -5.971482, -239.347153, -7.353250, 9.851588, -66.838475, 5.921610, -1.035269, -8.926474, -2.643683, 26.067227, 29.702160, -95.838186, 0.018000, 0.000000, -0.481170, 0.047515, 0.355395
34.8000, 4.663784, 0.322427, -6.286763, -1.075774, 1.585892, 0.926620, 17.673571, 94.079245, -127.312024, 112.318189, -36.320543, -4.932396, -246.241643, -6.800654, 10.211104, -68.242757, 5.293280, 0.797661, -5.415603, 2.358681, 36.533571, 29.702160, -95.838186, 0.018000, 24.800000, -0.551690, -0.025585, 0.209195
34.9000, 5.559944, 0.879365, -6.481800, -1.371127, 0.293912, 0.008031, 8.318418, 79.869564, -136.362675, 107.372652, -36.925331, -3.876976, -253.311753, -6.298803, 10.439833, -69.881654, 6.157384, 1.250657, -6.611824, 5.879231, 40.364245, 29.702160, -95.838186, 0.018000, 24.800000, -0.571040, 0.001505, 0.176945
35.0000, 6.488932, 4.431215, -8.376587, -1.258117, 2.150637, 1.789925, 2.246174, 75.825488, -134.850483, 121.950595, -37.437374, -2.815695, -260.571546, -5.513219, 10.555150, -71.692504, 7.108257, 6.799115, -9.639779, 22.694693, 34.401150, 29.702160, -95.838186, 0.018000, 24.800000, -0.570610, -0.030315, 0.135235
35.1000, 5.841555, 2.379262, -7.756843, -2.619736, 2.128035, -0.680109, -10.997981, 71.990149, -146.477078, 107.179638, -37.908241, -1.722280, -268.008695, -4.976858, 10.807818, -73.478493, 5.409970, 1.011293, -7.343680, 13.767456, 35.752992, 29.702160, -95.838186, 0.018000, 24.800000, -0.556850, -0.057405, 0.127925
35.2000, 4.734178, 4.193519, 0.374987, -2.069193, 4.921521, -2.215976, -17.026844, 83.999027, -165.857604, 97.112858, -38.385452, -0.700063, -275.575681, -4.840356, 10.417385, -74.939406, 3.995927, 5.403024, 5.796207, 41.445501, 48.352310, 29.702160, -95.838186, 0.018000, 24.800000, -0.325080, -0.131795, -0.240585
35.3000, 4.123912, 4.167021, 5.143611, 1.940984, 1.212348, -1.241646, -2.455847, 73.807387, -141.601216, 86.421308, -38.898163, 0.235047, -283.255427, -5.031528, 9.706529, -76.178110, 3.717068, 4.149355, 8.322694, 32.295676, 31.921791, 29.702160, -95.838186, 0.018000, 24.800000, -0.043860, -0.124055, -0.308955
35.4000, -0.247069, 7.112806, 6.291679, 1.830723, 0.741981, -0.982029, 11.914191, 58.552312, -128.698726, 273.480821, -39.394842, 1.077973, -290.957558, -4.988370, 8.855018, -76.740244, -3.161057, 9.076663, 7.057057, 48.483518, -1.490373, 29.702160, -95.838186, 0.018000, 24.800000, 0.172000, -0.207045, -0.232415
35.5000, -1.770340, 7.498347, 6.080567, -1.529189, -0.072149, -2.737655, 7.885990, 39.435284, -127.671208, 295.293462, -39.843927, 1.866086, -298.680168, -4.656689, 8.205760, -77.064146, -2.785854, 7.755374, 5.939826, 49.815848, -10.391450, 29.702161, -95.838186, 0.024000, 0.000000, 0.156520, -0.126635, -0.287455
35.6000, -1.806970, 6.174012, 5.390771, -1.128156, -0.391021, 0.111573, 6.318251, 20.170319, -110.834229, 303.277958, -40.233941, 2.651683, -306.439378, -4.152325, 7.972563, -77.416118, -1.831390, 5.291122, 4.930906, 47.358488, -12.432690, 29.702161, -95.838186, 0.024000, 24.700000, 0.178450, -0.025155, -0.296915
35.7000, -3.137525, 3.721945, 4.418303, -0.494688, 0.189148, -0.354517, 7.062615, 4.030492, -97.487074, 291.461588, -40.596868, 3.484266, -314.252376, -3.803619, 8.208074, -77.892022, -4.024562, 2.087234, 3.769991, 34.482589, -28.506468, 29.702161, -95.838186, 0.024000, 24.700000, 0.157810, 0.080625, -0.314975
35.8000, -3.042494, 0.617721, 5.886302, -3.206930, -0.074898, 0.835601, -9.067918, -11.839670, -79.746993, 293.685208, -40.965614, 4.370441, -322.114185, -3.726178, 8.643858, -78.376067, -2.979140, -1.451762, 6.864967, 5.326021, -27.205620, 29.702161, -95.838186, 0.024000, 24.700000, 0.141900, 0.158885, -0.302935
35.9000, -3.359219, -0.055958, 9.204046, -2.537422, 1.853298, 0.437317, -20.591336, -15.506092, -63.884152, 319.050406, -41.331955, 5.330546, -329.987592, -3.684335, 9.281989, -78.614735, -3.570369, -0.505078, 11.415876, -0.327227, -20.050326, 29.702161, -95.838186, 0.024000, 24.700000, 0.142330, 0.256065, -0.262085
36.0000, -3.700619, 1.225649, 9.744474, 2.102100, -1.503407, -0.390864, -6.250190, -36.115807, -52.250037, 322.145622, -41.752518, 6.381915, -337.913174, -4.031864, 10.103123, -79.042129, -3.928218, 2.080054, 10.104759, 6.706338, -20.646261, 29.702161, -95.838186, 0.024000, 24.700000, 0.149210, 0.264665, -0.256495
36.1000, -2.349651, -0.767849, 13.257046, 0.450473, -1.852516, 0.422045, -2.839826, -55.189497, -37.361454, 317.125869, -42.302682, 7.502366, -345.879769, -5.011713, 10.837378, -79.458007, -1.449006, -2.096848, 15.598761, -3.264114, -10.034135, 29.702161, -95.838186, 0.024000, 24.700000, 0.139320, 0.216075, -0.287025
36.2000, -0.863537, -1.235645, 10.606292, 1.105015, 0.286123, 0.264900, 3.226433, -60.483656, -22.688038, 350.307541, -42.947025, 8.616196, -353.906248, -5.966196, 11.037996, -79.995865, 0.127206, -1.547508, 8.839122, -6.623345, -4.623473, 29.702161, -95.838184, 0.034000, 0.000000, 0.039130, 0.259075, -0.290895
36.3000, -0.353826, -0.309361, 9.975409, 0.005458, -0.048020, -0.026941, 3.464238, -66.357623, -9.395124, 351.125924, -43.682710, 9.729146, -361.998063, -6.893294, 11.098999, -80.610718, -0.014018, 0.308162, 9.554820, -1.775192, -2.030443, 29.702161, -95.838184, 0.034000, 24.700000, 0.040850, 0.255205, -0.287455
36.4000, -0.616701, -0.617444, 9.860570, 0.017980, -0.036108, 0.114627, 3.524973, -71.355318, 3.792740, 345.983762, -44.512813, 10.811335, -370.168035, -7.831789, 10.914261, -81.336721, -0.791951, -0.822833, 9.784011, -3.576072, -3.571762, 29.702161, -95.838184, 0.034000, 24.700000, 0.036980, 0.264235, -0.285735
36.5000, -0.229240, -0.090805, 9.800273, 0.011872, -0.024960, -0.004186, 3.823805, -75.160337, 16.006791, 354.446387, -45.429964, 11.852716, -378.414638, -8.724933, 10.580624, -82.089595, 0.029067, 0.260289, 9.760075, -0.530714, -1.339916, 29.702161, -95.838184, 0.034000, 24.700000, 0.027090, 0.262085, -0.290035
36.6000, -0.086104, 0.091846, 9.779027, 0.002403, -0.014728, -0.001437, 4.129207, -78.011835, 27.502912, 353.618551, -46.425478, 12.836371, -386.741602, -9.545074, 10.084574, -82.876288, 0.009319, 0.213613, 9.764862, 0.538092, -0.504454, 29.702161, -95.838184, 0.034000, 24.700000, 0.030100, 0.260365, -0.290465
36.7000, -0.005512, 0.157725, 9.774837, 0.003778, -0.015186, -0.006935, 4.429671, -80.080447, 38.185628, 354.085504, -47.487781, 13.748639, -395.151248, -10.263708, 9.443313, -83.689737, 0.048216, 0.201645, 9.772043, 0.924434, -0.032305, 29.702161, -95.838184, 0.034000, 24.700000, 0.029670, 0.267245, -0.281435
36.8000, -0.049393, 0.205979, 9.745873, 0.022104, -0.033970, -0.011211, 4.802856, -81.602896, 47.891362, 351.817971, -48.604233, 14.579643, -403.646794, -10.864249, 8.687800, -84.533550, -0.078647, 0.238148, 9.726564, 1.210748, -0.290312, 29.702161, -95.838184, 0.034000, 24.700000, 0.035690, 0.257355, -0.285305
36.9000, 0.070928, 0.284882, 9.728543, -0.003247, -0.015644, 0.004519, 5.035154, -82.337879, 56.951739, 353.881849, -49.762182, 15.322809, -412.226812, -11.341077, 7.850370, -85.377976, 0.151143, 0.337484, 9.716990, 1.677272, 0.417543, 29.702162, -95.838184, 0.027000, 0.000000, 0.033540, 0.261655, -0.285735
37.0000, 0.039349, 0.223091, 9.765774, -0.003553, -0.016408, -0.005713, 5.184433, -82.549820, 65.229103, 354.289132, -50.948000, 15.972147, -420.892219, -11.685811, 6.945713, -86.228704, 0.018296, 0.181897, 9.790594, 1.308635, 0.230798, 29.702162, -95.838184, 0.027000, 24.800000, 0.027520, 0.264665, -0.283585
37.1000, 0.050773, 0.191194, 9.783897, 0.001487, -0.014728, -0.008768, 5.302449, -82.254036, 72.638567, 352.312563, -52.149617, 16.525171, -429.641753, -11.906050, 6.002060, -87.073130, 0.058389, 0.169929, 9.795980, 1.119497, 0.297274, 29.702162, -95.838184, 0.027000, 24.800000, 0.037840, 0.263375, -0.276275
37.2000, 0.032005, 0.200696, 9.763500, 0.004541, -0.009994, -0.009226, 5.406168, -81.507112, 79.342431, 353.062320, -53.356314, 16.981458, -438.474167, -12.013335, 5.042605, -87.907133, 0.019492, 0.207030, 9.749902, 1.177583, 0.187775, 29.702162, -95.838184, 0.027000, 24.800000, 0.033110, 0.261225, -0.290465
37.3000, 0.018394, 0.201983, 9.767190, 0.005305, -0.009230, -0.006171, 5.479761, -80.378058, 85.353000, 352.471286, -54.558378, 17.341277, -447.387334, -12.018200, 4.079662, -88.723488, 0.009319, 0.202841, 9.769650, 1.184692, 0.107876, 29.702162, -95.838184, 0.027000, 24.800000, 0.035690, 0.262085, -0.286595
37.4000, -0.011825, 0.205011, 9.755022, 0.003014, -0.008619, 0.002839, 5.511555, -78.924300, 90.779765, 352.830762, -55.747256, 17.606147, -456.378970, -11.931922, 3.125681, -89.518737, -0.031971, 0.207030, 9.746910, 1.203949, -0.069439, 29.702162, -95.838184, 0.027000, 24.800000, 0.032680, 0.261225, -0.280145
37.5000, 0.025636, 0.196528, 9.743333, 0.002861, -0.018393, 0.000395, 5.509772, -77.200873, 95.642711, 353.699473, -56.915436, 17.778443, -465.445328, -11.765177, 2.190539, -90.281969, 0.050610, 0.190873, 9.735540, 1.155527, 0.150721, 29.702162, -95.838184, 0.027000, 24.800000, 0.031390, 0.265525, -0.282295
37.6000, 0.002202, 0.203189, 9.740453, 0.002861, -0.007398, 0.001159, 5.487541, -75.174813, 99.938447, 353.382845, -58.056867, 17.860630, -474.583356, -11.531266, 1.278090, -91.014172, -0.013420, 0.207629, 9.738532, 1.195033, 0.012952, 29.702162, -95.838184, 0.027000, 24.800000, 0.030960, 0.264235, -0.286595
37.7000, 0.002523, 0.205853, 9.763716, 0.003625, -0.014423, -0.004644, 5.448484, -72.967862, 103.597342, 352.281804, -59.166630, 17.855231, -483.789096, -11.242170, 0.390040, -91.709663, 0.002737, 0.207629, 9.779224, 1.207813, 0.014803, 29.702163, -95.838183, 0.074000, 0.000000, 0.036120, 0.259935, -0.284875
37.8000, 0.006601, 0.199378, 9.761890, -0.000346, -0.017019, -0.005102, 5.365085, -70.586290, 106.757590, 352.752347, -60.240878, 17.765445, -493.058569, -10.909043, -0.468565, -92.366370, 0.009319, 0.195062, 9.760673, 1.170054, 0.038735, 29.702163, -95.838183, 0.074000, 24.800000, 0.034400, 0.262515, -0.292185
37.9000, 0.006796, 0.203251, 9.759724, 0.003167, -0.013048, -0.002812, 5.286938, -68.030258, 109.508672, 353.434688, -61.276708, 17.594443, -502.387620, -10.541886, -1.296198, -92.982464, 0.006926, 0.205833, 9.758280, 1.193042, 0.039888, 29.702163, -95.838183, 0.074000, 24.800000, 0.031390, 0.265095, -0.282725
38.0000, -0.000666, 0.202287, 9.768911, 0.005305, -0.012132, -0.002506, 5.203923, -65.352736, 111.860215, 353.707024, -62.271886, 17.345314, -511.772053, -10.148481, -2.092930, -93.557045, -0.005641, 0.201645, 9.775035, 1.186268, -0.003906, 29.702163, -95.838183, 0.074000, 24.800000, 0.029240, 0.260795, -0.286595
38.1000, 0.001376, 0.204774, 9.774022, 0.004999, -0.013506, -0.001285, 5.106585, -62.587766, 113.771432, 352.820542, -63.225245, 17.021200, -521.207534, -9.738549, -2.858400, -94.088885, 0.002737, 0.206432, 9.777429, 1.200219, 0.008063, 29.702163, -95.838183, 0.074000, 24.800000, 0.033540, 0.259505, -0.292185
38.2000, 0.021940, 0.205410, 9.758832, 0.009886, -0.013812, -0.005713, 5.022836, -59.743284, 115.359765, 354.247077, -64.136316, 16.625655, -530.689677, -9.319992, -3.589765, -94.577248, 0.035650, 0.205833, 9.748705, 1.205814, 0.128785, 29.702163, -95.838183, 0.074000, 24.800000, 0.028380, 0.265525, -0.282725
38.3000, 0.020831, 0.208177, 9.768913, 0.003625, -0.014270, -0.004339, 4.895503, -56.857020, 116.522384, 352.358283, -65.005298, 16.161446, -540.214322, -8.899877, -4.291319, -95.023385, 0.020091, 0.210022, 9.775634, 1.220795, 0.122146, 29.702163, -95.838183, 0.074000, 24.800000, 0.036120, 0.258645, -0.288745
38.4000, 0.016437, 0.210720, 9.777254, 0.004541, -0.014423, -0.003728, 4.766658, -53.950166, 117.410916, 353.481152, -65.832833, 15.631517, -549.777448, -8.483526, -4.963300, -95.428636, 0.013508, 0.212416, 9.782815, 1.234652, 0.096302, 29.702163, -95.838183, 0.011000, 0.000000, 0.031390, 0.265095, -0.286165
