Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
0.0000, -0.191095, -0.036617, 5.728584, -0.002523, -0.026271, -0.005237, -0.352467, -1.909264, 61.231566, 331.344090, -0.002739, -0.005031, -0.061363, -0.018257, -0.033538, -0.409085, -0.318491, -0.061028, 9.547639, -0.366023, -1.910533, 29.702598, -95.840475, 0.010000, 39.795000, 0.128140, 0.265525, -0.462895
0.1000, -0.129300, -0.051264, 8.155018, 0.004960, -0.026729, -0.007528, -0.346531, -1.404428, 62.523533, 334.426241, -0.006816, -0.012778, -0.127178, -0.033271, -0.062829, -0.575129, -0.088104, -0.061028, 9.772642, -0.360119, -0.908347, 29.702598, -95.840475, 0.010000, 39.795000, 0.116960, 0.256065, -0.465475
0.2000, -0.185368, -0.076152, 9.062041, 0.002975, -0.017871, -0.003404, -0.414391, -1.252519, 62.703235, 332.031535, -0.012639, -0.024245, -0.195999, -0.049911, -0.097388, -0.650515, -0.222746, -0.092744, 9.666723, -0.481365, -1.171803, 29.702598, -95.840475, 0.010000, 39.795000, 0.119540, 0.250045, -0.471925
0.3000, -0.282835, -0.000654, 9.335089, -0.001301, -0.021384, -0.004626, -0.218102, -1.473266, 62.936937, 333.097058, -0.021664, -0.040728, -0.268330, -0.076801, -0.142352, -0.699048, -0.347814, 0.049678, 9.517121, -0.004012, -1.735421, 29.702598, -95.840475, 0.010000, 39.795000, 0.115240, 0.258215, -0.467625
0.4000, -0.336543, 0.093455, 9.883062, 0.006487, -0.020009, -0.004168, 0.208405, -1.725490, 63.227608, 333.448966, -0.034398, -0.063065, -0.337354, -0.110493, -0.196364, -0.693176, -0.372348, 0.156195, 10.248378, 0.541465, -1.950224, 29.702598, -95.840475, 0.010000, 39.795000, 0.113950, 0.255205, -0.474075
0.5000, -0.259289, 0.046364, 9.934218, 0.002059, -0.013595, -0.005695, 0.322251, -1.645928, 63.624362, 334.131433, -0.048948, -0.090083, -0.404980, -0.133832, -0.245570, -0.681899, -0.207786, 0.014970, 9.968322, 0.267313, -1.495096, 29.702598, -95.840475, 0.010000, 39.795000, 0.114810, 0.256495, -0.476655
0.6000, -0.116723, 0.018552, 9.871382, 0.007709, -0.027340, -0.005848, 0.332919, -1.282874, 64.173407, 334.991735, -0.064014, -0.119453, -0.472326, -0.145051, -0.277658, -0.676275, -0.021680, 0.000010, 9.829491, 0.107670, -0.677457, 29.702598, -95.840475, 0.010000, 39.795000, 0.120830, 0.261225, -0.465905
0.7000, -0.238502, 0.008863, 9.725967, 0.004808, -0.019398, -0.007069, 0.298365, -1.301141, 64.156077, 332.979144, -0.080958, -0.153692, -0.541334, -0.161311, -0.320815, -0.685479, -0.319688, 0.002403, 9.629023, 0.052195, -1.404738, 29.702598, -95.840475, 0.010000, 39.795000, 0.114380, 0.254775, -0.472355
0.8000, -0.290086, 0.004628, 9.769770, -0.007104, -0.014664, -0.004626, 0.216838, -1.406529, 63.881477, 332.440349, -0.100152, -0.193123, -0.610638, -0.181731, -0.369809, -0.690514, -0.324476, 0.001805, 9.798972, 0.027130, -1.700740, 29.702599, -95.840475, 0.019000, 39.691000, 0.119110, 0.258215, -0.476225
0.9000, -0.274456, 0.114957, 9.979740, 0.007862, -0.027798, -0.005237, 0.428538, -1.490528, 63.733367, 333.136752, -0.122412, -0.237019, -0.677292, -0.208976, -0.415908, -0.674534, -0.264036, 0.188509, 10.119719, 0.659711, -1.575209, 29.702599, -95.840475, 0.019000, 39.691000, 0.119540, 0.251335, -0.465905
1.0000, -0.280412, 0.096973, 10.082757, 0.001448, -0.016650, -0.004626, 0.518922, -1.511406, 63.510892, 332.474353, -0.147040, -0.285905, -0.740811, -0.233847, -0.464548, -0.648302, -0.284382, 0.084984, 10.151435, 0.550824, -1.592970, 29.702599, -95.840475, 0.019000, 39.691000, 0.124700, 0.260365, -0.465905
1.1000, -0.303978, 0.091575, 10.115347, 0.007404, -0.022606, -0.006153, 0.598274, -1.588893, 63.204786, 331.953308, -0.174188, -0.340279, -0.801239, -0.258936, -0.517342, -0.618958, -0.319688, 0.087976, 10.137073, 0.518454, -1.721215, 29.702599, -95.840475, 0.019000, 39.691000, 0.123410, 0.255205, -0.468055
1.2000, -0.313404, 0.011503, 9.785494, 0.002364, -0.020162, -0.003099, 0.511364, -1.667518, 62.922525, 331.885574, -0.203152, -0.400518, -0.863706, -0.279405, -0.574041, -0.622764, -0.319688, -0.041879, 9.565592, 0.067315, -1.834407, 29.702599, -95.840475, 0.019000, 39.691000, 0.121260, 0.257785, -0.462895
1.3000, -0.301018, 0.016096, 9.759830, 0.008778, -0.019246, -0.005542, 0.476248, -1.706606, 62.750672, 332.418984, -0.234288, -0.466257, -0.926937, -0.300708, -0.629608, -0.629131, -0.292760, 0.019159, 9.742721, 0.094450, -1.766582, 29.702599, -95.840475, 0.019000, 39.691000, 0.123840, 0.262945, -0.467625
1.4000, -0.276315, -0.009713, 9.622462, 0.001600, -0.018940, -0.005695, 0.378188, -1.706227, 62.600460, 332.176937, -0.267268, -0.537217, -0.992855, -0.320102, -0.682934, -0.649161, -0.259847, -0.026919, 9.530884, -0.057809, -1.644833, 29.702599, -95.840475, 0.019000, 39.691000, 0.124270, 0.260795, -0.466765
1.5000, -0.238429, -0.044451, 9.604138, 0.005418, -0.020315, -0.003099, 0.268595, -1.660850, 62.507115, 332.326555, -0.301666, -0.613005, -1.061028, -0.336017, -0.732898, -0.670873, -0.213171, -0.067611, 9.591922, -0.265102, -1.422097, 29.702599, -95.840475, 0.019000, 39.691000, 0.126850, 0.264665, -0.462465
1.6000, -0.166904, -0.034650, 9.657487, 0.008778, -0.023675, -0.004321, 0.206639, -1.545394, 62.664392, 334.134934, -0.337285, -0.692467, -1.130526, -0.349466, -0.774046, -0.686945, -0.119221, -0.028115, 9.693053, -0.205538, -0.990101, 29.702599, -95.840475, 0.019000, 39.691000, 0.119970, 0.260795, -0.472785
1.7000, -0.165941, 0.064059, 9.816341, 0.013207, -0.020467, -0.007680, 0.293679, -1.430835, 62.727265, 332.930848, -0.375240, -0.775257, -1.199230, -0.369521, -0.809948, -0.687011, -0.165299, 0.129865, 9.922244, 0.373839, -0.968446, 29.702599, -95.840475, 0.019000, 39.691000, 0.124270, 0.252195, -0.462035
1.8000, -0.177763, 0.130471, 10.014525, 0.013512, -0.021536, -0.005390, 0.438491, -1.350222, 62.964257, 334.566686, -0.415732, -0.861412, -1.264958, -0.393121, -0.844351, -0.667185, -0.185644, 0.174746, 10.146648, 0.746299, -1.016836, 29.702599, -95.840475, 0.019000, 39.691000, 0.119110, 0.260365, -0.464185
1.9000, -0.197931, 0.127235, 9.925765, 0.008167, -0.015428, -0.007528, 0.530835, -1.277801, 63.157681, 334.036927, -0.458355, -0.951220, -1.330032, -0.415198, -0.880166, -0.656222, -0.211376, 0.125078, 9.866592, 0.734268, -1.142297, 29.702599, -95.840475, 0.019000, 39.691000, 0.119110, 0.259075, -0.462035
2.0000, -0.180865, 0.111220, 10.020954, 0.008015, -0.016497, -0.006306, 0.589331, -1.203222, 63.231934, 333.150876, -0.502627, -1.044421, -1.392570, -0.433547, -0.914733, -0.635666, -0.169487, 0.100543, 10.084413, 0.635779, -1.033936, 29.702599, -95.840475, 0.019000, 39.691000, 0.128140, 0.263805, -0.459455
2.1000, -0.213892, 0.094401, 10.031742, 0.004960, -0.014359, -0.005084, 0.606826, -1.162795, 63.226027, 332.766896, -0.548644, -1.141565, -1.452900, -0.451293, -0.952535, -0.614088, -0.235911, 0.083189, 10.038934, 0.539029, -1.221396, 29.702599, -95.840475, 0.019000, 39.691000, 0.120830, 0.251765, -0.455585
2.2000, -0.267676, 0.048538, 9.975379, -0.002981, -0.011457, -0.006459, 0.539935, -1.167876, 63.023988, 331.168147, -0.596370, -1.243423, -1.511941, -0.468603, -0.996567, -0.598302, -0.303531, 0.017962, 9.937803, 0.278684, -1.537067, 29.702599, -95.840475, 0.019000, 39.691000, 0.129000, 0.259075, -0.462895
2.3000, -0.295293, 0.046349, 9.862713, -0.005272, -0.015275, -0.002793, 0.469961, -1.220737, 62.952984, 332.817848, -0.646216, -1.350067, -1.571108, -0.488505, -1.043146, -0.593879, -0.313704, 0.044891, 9.787602, 0.269137, -1.714923, 29.702599, -95.840475, 0.019000, 39.691000, 0.119110, 0.258645, -0.463755
2.4000, -0.310648, 0.013519, 9.878684, 0.000684, -0.014206, -0.005848, 0.409220, -1.275853, 62.926067, 333.008819, -0.697926, -1.461856, -1.629608, -0.507573, -1.092981, -0.587962, -0.320885, -0.008368, 9.889332, 0.078371, -1.801146, 29.702599, -95.840475, 0.019000, 39.691000, 0.118680, 0.262945, -0.465905
2.5000, -0.270832, -0.011103, 9.616865, -0.002828, -0.021078, -0.002641, 0.317336, -1.330374, 63.101691, 334.855867, -0.751175, -1.578200, -1.691438, -0.524183, -1.139951, -0.608185, -0.244289, -0.027517, 9.442319, -0.066121, -1.613150, 29.702599, -95.840475, 0.019000, 39.691000, 0.111370, 0.264665, -0.473645
2.6000, -0.201408, -0.016284, 9.668323, 0.009084, -0.027034, -0.007069, 0.291035, -1.346362, 63.136273, 332.889146, -0.805623, -1.698372, -1.754496, -0.537713, -1.181133, -0.623113, -0.155126, -0.019738, 9.702628, -0.096478, -1.193398, 29.702599, -95.840475, 0.019000, 39.691000, 0.124700, 0.259075, -0.467195
2.7000, -0.216724, 0.019344, 9.960704, 0.006487, -0.014817, -0.006306, 0.283337, -1.306808, 63.194866, 333.621696, -0.861996, -1.822630, -1.814660, -0.555058, -1.222096, -0.608799, -0.226935, 0.043095, 10.155624, 0.111242, -1.246438, 29.702599, -95.840475, 0.019000, 39.691000, 0.119540, 0.259935, -0.464185
2.8000, -0.326256, -0.004464, 9.803345, -0.006188, -0.016039, -0.005848, 0.194432, -1.369198, 63.073570, 331.379974, -0.920804, -1.952591, -1.875800, -0.577072, -1.273770, -0.610531, -0.399277, -0.020336, 9.698439, -0.026077, -1.906102, 29.702599, -95.840475, 0.019000, 39.691000, 0.121690, 0.259075, -0.468055
2.9000, -0.291796, 0.022276, 9.771279, 0.002364, -0.024438, -0.006153, 0.179938, -1.440967, 62.996499, 332.646791, -0.982059, -2.087208, -1.937590, -0.600724, -1.322035, -0.615444, -0.268823, 0.040103, 9.749902, 0.130563, -1.710491, 29.702599, -95.840475, 0.019000, 39.691000, 0.121690, 0.258215, -0.468915
3.0000, -0.235286, -0.038119, 9.779637, 0.000073, -0.018177, -0.005848, 0.109380, -1.429792, 62.987127, 333.236053, -1.044637, -2.226203, -1.999725, -0.617431, -1.367310, -0.619381, -0.197613, -0.078382, 9.785208, -0.223259, -1.378190, 29.702599, -95.840475, 0.019000, 39.691000, 0.122980, 0.265955, -0.461605
3.1000, -0.219504, 0.008815, 9.893925, 0.007709, -0.015581, -0.004931, 0.119714, -1.393117, 62.986668, 332.966389, -1.109356, -2.369161, -2.060528, -0.637267, -1.408828, -0.611815, -0.208982, 0.040103, 9.970117, 0.051032, -1.270939, 29.702599, -95.840475, 0.019000, 39.691000, 0.123410, 0.259075, -0.465905
3.2000, -0.308338, 0.053080, 9.714877, 0.000990, -0.023675, -0.006306, 0.127653, -1.469714, 62.914394, 332.074841, -1.177309, -2.517274, -2.123301, -0.665446, -1.457025, -0.622428, -0.367561, 0.082590, 9.595512, 0.312891, -1.817860, 29.702599, -95.840475, 0.019000, 39.691000, 0.121260, 0.258215, -0.464615
3.3000, -0.171889, 0.101664, 9.902490, 0.015803, -0.029936, -0.008597, 0.243738, -1.468463, 63.036059, 335.075721, -1.247545, -2.668261, -2.184266, -0.690051, -1.492259, -0.613911, -0.080923, 0.134054, 10.027564, 0.588120, -0.994396, 29.702599, -95.840475, 0.019000, 39.691000, 0.122120, 0.264665, -0.461175
3.4000, -0.210661, 0.065087, 9.985074, 0.002364, -0.011457, -0.006000, 0.253640, -1.398114, 63.151711, 333.928080, -1.319906, -2.823425, -2.243150, -0.712428, -1.531843, -0.597195, -0.236509, 0.040702, 10.040131, 0.373388, -1.208599, 29.702599, -95.840475, 0.019000, 39.691000, 0.117820, 0.261225, -0.464615
3.5000, -0.173390, 0.032144, 10.026725, 0.001753, -0.009625, -0.005848, 0.237237, -1.300109, 63.197771, 333.130419, -1.393735, -2.982039, -2.299716, -0.729667, -1.568044, -0.576170, -0.148543, 0.010183, 10.054493, 0.183655, -0.990701, 29.702599, -95.840475, 0.019000, 39.691000, 0.124700, 0.259075, -0.461175
3.6000, -0.202645, 0.070670, 10.040872, 0.000379, -0.008403, -0.004626, 0.241294, -1.225408, 63.172687, 332.422176, -1.469907, -3.144238, -2.353966, -0.751034, -1.604004, -0.553725, -0.222147, 0.096354, 10.050304, 0.403172, -1.156156, 29.702599, -95.840475, 0.019000, 39.691000, 0.125130, 0.254775, -0.465045
3.7000, -0.170543, 0.044072, 10.078127, 0.001753, -0.011915, -0.004626, 0.234941, -1.155240, 63.227296, 333.984725, -1.547572, -3.309624, -2.405397, -0.768112, -1.637245, -0.527451, -0.149141, 0.026340, 10.102964, 0.250519, -0.969461, 29.702599, -95.840475, 0.019000, 39.691000, 0.119110, 0.256925, -0.466765
3.8000, -0.119643, 0.008659, 9.800766, 0.006335, -0.023064, -0.005237, 0.229818, -1.117974, 63.424164, 335.752686, -1.626058, -3.477724, -2.458345, -0.779277, -1.666416, -0.528799, -0.085710, -0.014950, 9.615858, 0.050614, -0.699404, 29.702599, -95.840475, 0.019000, 39.691000, 0.111800, 0.258215, -0.468915
3.9000, -0.241106, -0.010174, 9.686949, 0.002517, -0.024133, -0.005695, 0.192521, -1.170347, 63.408122, 331.941463, -1.706360, -3.650540, -2.513176, -0.795104, -1.707576, -0.541807, -0.322082, -0.022730, 9.611071, -0.060161, -1.425786, 29.702599, -95.840475, 0.019000, 39.691000, 0.118250, 0.252625, -0.474075
4.0000, -0.275689, 0.013529, 9.803352, 0.000379, -0.014359, -0.005695, 0.162846, -1.189012, 63.330338, 332.190940, -1.788903, -3.827815, -2.567574, -0.815325, -1.751029, -0.543255, -0.298744, 0.029332, 9.880954, 0.079041, -1.610840, 29.702599, -95.840475, 0.019000, 39.691000, 0.121260, 0.255635, -0.475365
4.1000, -0.273365, 0.149395, 10.076112, 0.011527, -0.024438, -0.006153, 0.278052, -1.252715, 63.322836, 333.523064, -1.875107, -4.008857, -2.618024, -0.846466, -1.790622, -0.517422, -0.271815, 0.239972, 10.257952, 0.849130, -1.553882, 29.702599, -95.840475, 0.019000, 39.691000, 0.117390, 0.250045, -0.480095
4.2000, -0.253406, 0.087410, 10.005693, 0.005266, -0.012832, -0.005695, 0.313226, -1.240387, 63.372938, 334.010593, -1.963351, -4.194001, -2.666944, -0.870452, -1.831167, -0.498603, -0.240100, 0.046087, 9.958747, 0.500367, -1.450717, 29.702601, -95.840477, 0.018000, 39.488000, 0.113090, 0.253055, -0.471495
4.3000, -0.155302, 0.128681, 10.029946, 0.014887, -0.027340, -0.007375, 0.420165, -1.243153, 63.490707, 334.889285, -2.053633, -4.381754, -2.713581, -0.892029, -1.862075, -0.477114, -0.089899, 0.156195, 10.046115, 0.734959, -0.887012, 29.702601, -95.840477, 0.018000, 39.488000, 0.117390, 0.252195, -0.473645
4.4000, -0.206180, 0.014497, 9.799087, 0.004808, -0.015428, -0.005695, 0.395308, -1.217381, 63.503251, 332.764827, -2.144896, -4.573879, -2.761557, -0.905760, -1.901524, -0.478878, -0.240100, -0.061626, 9.645180, 0.084743, -1.205369, 29.702601, -95.840477, 0.018000, 39.488000, 0.118680, 0.256065, -0.467195
4.5000, -0.280389, 0.032015, 9.663298, 0.002364, -0.022758, -0.005848, 0.370332, -1.280891, 63.545235, 333.910316, -2.238379, -4.770900, -2.811775, -0.925146, -1.947316, -0.494416, -0.329861, 0.043694, 9.572773, 0.189743, -1.662011, 29.702601, -95.840477, 0.018000, 39.488000, 0.109220, 0.253915, -0.471065
4.6000, -0.350285, 0.076004, 9.929611, 0.003433, -0.014817, -0.005390, 0.379140, -1.337253, 63.462186, 331.818304, -2.334932, -4.973372, -2.859581, -0.952067, -1.998918, -0.483514, -0.396883, 0.105330, 10.107153, 0.438276, -2.020318, 29.702601, -95.840477, 0.018000, 39.488000, 0.122120, 0.257785, -0.477085
4.7000, -0.253655, 0.038666, 10.103996, 0.003128, -0.018177, -0.006917, 0.362436, -1.346405, 63.459148, 333.871642, -2.433091, -5.180022, -2.903653, -0.971747, -2.043972, -0.454985, -0.189235, 0.013773, 10.220252, 0.219187, -1.438066, 29.702601, -95.840477, 0.018000, 39.488000, 0.119110, 0.259935, -0.471065
4.8000, -0.243727, 0.151191, 10.055624, 0.011222, -0.014817, -0.003252, 0.456263, -1.332583, 63.552012, 334.535626, -2.534411, -5.390357, -2.945580, -0.999383, -2.083560, -0.431173, -0.237108, 0.226209, 10.023375, 0.861154, -1.388298, 29.702601, -95.840477, 0.018000, 39.488000, 0.115670, 0.255635, -0.468055
4.9000, -0.139222, -0.038973, 9.825156, 0.015345, -0.026271, -0.008444, 0.448475, -1.318309, 63.544565, 333.018494, -2.635234, -5.604392, -2.988566, -1.005279, -2.121419, -0.430298, -0.069553, -0.165750, 9.671510, -0.227250, -0.811820, 29.702601, -95.840477, 0.018000, 39.488000, 0.120400, 0.251335, -0.474505
5.0000, -0.249656, 0.019603, 9.805496, 0.003891, -0.018482, -0.003557, 0.415171, -1.331011, 63.431660, 331.419024, -2.738274, -5.823283, -3.031792, -1.022028, -2.166415, -0.431605, -0.323279, 0.058654, 9.792389, 0.114508, -1.458481, 29.702601, -95.840477, 0.018000, 39.488000, 0.125990, 0.256925, -0.471925
5.1000, -0.311423, -0.037393, 9.643242, -0.006341, -0.019551, -0.004473, 0.295916, -1.389647, 63.396458, 333.445432, -2.842969, -6.047823, -3.077614, -1.038646, -2.219066, -0.449352, -0.352601, -0.075390, 9.535073, -0.222053, -1.849678, 29.702602, -95.840477, 0.012000, 39.395000, 0.111800, 0.261655, -0.465905
5.2000, -0.327513, 0.049318, 9.896814, 0.006487, -0.016497, -0.003862, 0.305333, -1.433762, 63.407931, 333.585324, -2.950649, -6.277465, -3.121415, -1.064081, -2.270641, -0.441787, -0.338239, 0.107125, 10.065863, 0.285359, -1.895358, 29.702602, -95.840477, 0.012000, 39.395000, 0.115670, 0.259505, -0.468915
5.3000, -0.291940, 0.088670, 10.029121, 0.007098, -0.020315, -0.006764, 0.339913, -1.471510, 63.432694, 333.797591, -3.061134, -6.511705, -3.162464, -1.091261, -2.318475, -0.420921, -0.268225, 0.114905, 10.117326, 0.506338, -1.667300, 29.702602, -95.840477, 0.012000, 39.395000, 0.116100, 0.255635, -0.464615
5.4000, -0.221341, 0.081432, 10.064810, 0.006946, -0.017871, -0.007833, 0.366532, -1.451276, 63.624198, 336.410816, -3.173663, -6.749838, -3.200861, -1.113943, -2.360380, -0.396292, -0.174275, 0.076606, 10.088602, 0.463443, -1.259779, 29.702602, -95.840477, 0.012000, 39.395000, 0.107500, 0.261225, -0.471065
5.5000, -0.146425, -0.029895, 9.734401, 0.004197, -0.020467, -0.004321, 0.310082, -1.403884, 63.748261, 334.095012, -3.286500, -6.991601, -3.241727, -1.123561, -2.398549, -0.404533, -0.096481, -0.104114, 9.514129, -0.175941, -0.861776, 29.702602, -95.840477, 0.012000, 39.395000, 0.116100, 0.253915, -0.467625
5.6000, -0.273003, -0.074785, 9.765963, -0.000843, -0.020467, -0.005848, 0.203572, -1.435500, 63.757662, 333.041750, -3.400816, -7.239145, -3.282994, -1.136626, -2.449812, -0.409960, -0.357388, -0.104712, 9.787003, -0.438577, -1.601213, 29.702602, -95.840477, 0.012000, 39.395000, 0.113090, 0.260795, -0.468485
5.7000, -0.336201, -0.039602, 9.732270, -0.007563, -0.018635, -0.002335, 0.091492, -1.494635, 63.788016, 333.712323, -3.517645, -7.492431, -3.325338, -1.157735, -2.505174, -0.418948, -0.378332, -0.016147, 9.709809, -0.233007, -1.978476, 29.702602, -95.840477, 0.012000, 39.395000, 0.107930, 0.256065, -0.468915
5.8000, -0.286080, 0.025814, 9.920577, 0.010458, -0.022300, -0.006611, 0.121527, -1.535135, 63.830321, 334.256628, -3.637132, -7.750345, -3.365742, -1.182498, -2.554483, -0.409010, -0.252666, 0.069425, 10.046115, 0.149026, -1.651777, 29.702602, -95.840477, 0.012000, 39.395000, 0.111800, 0.253055, -0.469775
5.9000, -0.264596, 0.080705, 10.097151, 0.006335, -0.012832, -0.006459, 0.159546, -1.507790, 63.907168, 334.601092, -3.759589, -8.012589, -3.402490, -1.210540, -2.599786, -0.381322, -0.250273, 0.117298, 10.214867, 0.457787, -1.501043, 29.702602, -95.840477, 0.012000, 39.395000, 0.115670, 0.262515, -0.471925
6.0000, -0.157623, 0.002128, 9.890238, 0.002669, -0.022758, -0.004168, 0.130152, -1.473069, 63.989638, 334.400668, -3.883077, -8.278253, -3.439529, -1.226772, -2.637689, -0.374032, -0.086308, -0.050257, 9.752296, 0.012325, -0.913060, 29.702602, -95.840478, 0.012000, 39.379000, 0.117390, 0.256065, -0.468055
6.1000, -0.235474, 0.020246, 9.711966, 0.009084, -0.024285, -0.006000, 0.147210, -1.496102, 63.887534, 331.685652, -4.008919, -8.548638, -3.478544, -1.247870, -2.681801, -0.384780, -0.287374, 0.032324, 9.593119, 0.119403, -1.388903, 29.702602, -95.840478, 0.012000, 39.379000, 0.124270, 0.255205, -0.471925
6.2000, -0.275231, -0.007694, 9.689488, -0.004814, -0.015275, -0.002183, 0.073853, -1.494626, 63.792904, 332.504507, -4.136931, -8.824056, -3.518987, -1.269371, -2.730053, -0.397880, -0.301736, -0.026320, 9.674502, -0.045477, -1.627056, 29.702602, -95.840478, 0.012000, 39.379000, 0.118250, 0.256495, -0.469775
6.3000, -0.343196, 0.105360, 9.840272, 0.004960, -0.016344, -0.006153, 0.126053, -1.538021, 63.712269, 333.066782, -4.269028, -9.104671, -3.558509, -1.303767, -2.780786, -0.396108, -0.388505, 0.180730, 9.940795, 0.613072, -1.997361, 29.702602, -95.840478, 0.012000, 39.379000, 0.115240, 0.254775, -0.477085
6.4000, -0.248665, 0.076618, 10.015121, 0.004197, -0.020620, -0.005237, 0.153500, -1.541715, 63.841056, 336.179705, -4.403501, -9.389395, -3.595196, -1.331074, -2.825088, -0.376610, -0.185644, 0.057457, 10.131688, 0.438185, -1.422260, 29.702602, -95.840478, 0.012000, 39.379000, 0.103200, 0.250475, -0.467195
6.5000, -0.199363, 0.097436, 9.963704, 0.011374, -0.020620, -0.007986, 0.229237, -1.515670, 64.002159, 335.693702, -4.540428, -9.677766, -3.630678, -1.356537, -2.864166, -0.362085, -0.166495, 0.111314, 9.929425, 0.560170, -1.146220, 29.702602, -95.840478, 0.012000, 39.379000, 0.110940, 0.257785, -0.468915
6.6000, -0.228832, 0.035749, 9.824651, 0.003280, -0.011152, -0.006917, 0.220888, -1.461151, 64.067160, 333.881692, -4.679196, -9.970662, -3.666801, -1.377305, -2.907361, -0.361516, -0.248477, -0.005376, 9.731950, 0.208424, -1.334260, 29.702602, -95.840478, 0.012000, 39.379000, 0.116530, 0.262085, -0.465475
6.7000, -0.275806, 0.059186, 9.696862, 0.003280, -0.024285, -0.005695, 0.227997, -1.509644, 64.109219, 334.056877, -4.820684, -10.268431, -3.704807, -1.402353, -2.954248, -0.373877, -0.307122, 0.074811, 9.611669, 0.349567, -1.629182, 29.702602, -95.840478, 0.012000, 39.379000, 0.113090, 0.259505, -0.468915
6.8000, -0.369277, 0.045582, 9.808035, 0.001142, -0.015275, -0.004779, 0.215410, -1.562258, 64.029882, 332.293946, -4.965218, -10.572382, -3.742428, -1.431010, -3.011093, -0.375435, -0.431591, 0.036513, 9.882151, 0.266088, -2.156170, 29.702602, -95.840478, 0.012000, 39.379000, 0.119540, 0.264665, -0.468915
6.9000, -0.287103, 0.093638, 10.027360, 0.007709, -0.020926, -0.004779, 0.266049, -1.588176, 64.088636, 335.186085, -5.112657, -10.880805, -3.776884, -1.459930, -3.059848, -0.354847, -0.232320, 0.125676, 10.173576, 0.534810, -1.639971, 29.702603, -95.840478, 0.019000, 39.425000, 0.115240, 0.266815, -0.474935
7.0000, -0.310963, 0.074084, 10.006299, 0.001906, -0.011610, -0.004626, 0.271649, -1.578406, 64.168804, 334.754292, -5.262843, -11.194534, -3.809606, -1.487882, -3.111475, -0.336430, -0.326869, 0.061048, 9.992258, 0.423990, -1.779942, 29.702603, -95.840478, 0.019000, 39.425000, 0.110080, 0.262945, -0.468055
7.1000, -0.213511, 0.051541, 9.970946, 0.012749, -0.020773, -0.005237, 0.319921, -1.560374, 64.155241, 333.235785, -5.414746, -11.512255, -3.840975, -1.508650, -3.155299, -0.321273, -0.148543, 0.036513, 9.947377, 0.296100, -1.226688, 29.702603, -95.840478, 0.019000, 39.425000, 0.123840, 0.257785, -0.472785
7.2000, -0.161964, -0.038261, 9.881046, 0.002364, -0.018024, -0.005084, 0.255925, -1.498327, 64.106207, 333.216666, -5.567252, -11.833996, -3.872155, -1.519591, -3.196705, -0.314957, -0.127599, -0.098129, 9.821113, -0.221828, -0.939063, 29.702603, -95.840478, 0.019000, 39.425000, 0.122120, 0.258645, -0.468485
7.3000, -0.306147, 0.029941, 9.681720, 0.004044, -0.018177, -0.005390, 0.245922, -1.530914, 64.051657, 333.333271, -5.722761, -12.161359, -3.905749, -1.543256, -3.247990, -0.328944, -0.402269, 0.075409, 9.548836, 0.177101, -1.811144, 29.702603, -95.840478, 0.019000, 39.425000, 0.116100, 0.266385, -0.465905
7.4000, -0.329711, 0.100667, 9.986528, 0.004044, -0.015122, -0.006000, 0.278128, -1.554309, 63.962526, 332.823164, -5.881744, -12.493907, -3.936179, -1.574304, -3.299653, -0.312516, -0.345420, 0.147817, 10.189733, 0.577222, -1.890868, 29.702603, -95.840478, 0.019000, 39.425000, 0.119540, 0.256925, -0.468915
7.5000, -0.221010, -0.005326, 10.005764, 0.000073, -0.018482, -0.004931, 0.225179, -1.529465, 63.871709, 332.892238, -6.041797, -12.830739, -3.964638, -1.591785, -3.345432, -0.293896, -0.148543, -0.075988, 10.018588, -0.030492, -1.265359, 29.702603, -95.840478, 0.019000, 39.425000, 0.119110, 0.249615, -0.464185
7.6000, -0.145216, 0.056400, 9.921543, 0.012443, -0.012526, -0.004321, 0.276783, -1.430784, 63.900430, 334.759674, -6.203682, -13.170519, -3.992452, -1.609831, -3.380343, -0.283398, -0.094686, 0.097551, 9.865395, 0.325664, -0.838531, 29.702603, -95.840478, 0.019000, 39.425000, 0.117390, 0.253915, -0.467195
7.7000, -0.266774, -0.000413, 9.746031, 0.000531, -0.020926, -0.002946, 0.228065, -1.457876, 63.736723, 330.887055, -6.367554, -13.515737, -4.021902, -1.629088, -3.428230, -0.290797, -0.347814, -0.038288, 9.629023, -0.002428, -1.567944, 29.702603, -95.840478, 0.019000, 39.425000, 0.125130, 0.256495, -0.464615
7.8000, -0.312526, -0.041809, 9.674749, 0.001295, -0.026882, -0.005542, 0.161566, -1.542676, 63.542407, 331.738085, -6.533363, -13.866714, -4.053192, -1.648426, -3.482595, -0.305530, -0.343026, -0.069406, 9.627228, -0.247469, -1.850177, 29.702603, -95.840479, 0.009000, 39.418000, 0.120400, 0.258645, -0.474505
