Time, AccX(m/s^2), AccY(m/s^2), AccZ(m/s^2), GyrX(rad/s), GyrY(rad/s), GyrZ(rad/s), Roll(deg), Pitch(deg), Yaw(deg), Heading, X(m), Y(m), Z(m),         Vx(m/s), Vy(m/s), Vz(m/s), AccXraw(m/s^2), AccYraw(m/s^2), AccZraw(m/s^2), RollAcc(deg/s^2), PitchAcc(deg/s^2), Latitude, Longitude,             GPShspeed(m/s), GPSalt(m), MagX(uT), MagY(ut), MagZ(uT)
9.3000, -0.178734, -0.690153, 9.839211, 0.063490, -0.061459, 2.057331, 0.966275, -2.650915, -16.062108, 184.125015, -0.440482, -8.077469, -8.421912, -0.437665, -1.355307, -1.154710, -0.336561, -1.172903, 9.873773, -4.011671, -1.038142, 29.702175, -95.838176, 0.076000, 27.700000, 0.007310, -0.207045, -0.296915
9.4000, -0.201980, -0.373015, 9.794243, -0.044786, 0.022382, 1.356516, 0.346812, -2.235354, -22.063478, 171.458310, -0.494799, -8.215720, -8.537886, -0.508004, -1.373443, -1.158063, -0.217478, -0.161590, 9.764264, -2.180601, -1.180551, 29.702175, -95.838176, 0.076000, 27.700000, -0.039130, -0.210915, -0.300785
9.5000, -0.020266, -0.271294, 9.795285, -0.040663, 0.016273, 0.008489, -0.139840, -1.778053, -35.822093, 164.395145, -0.551714, -8.353227, -8.653984, -0.548770, -1.374527, -1.160006, 0.100876, -0.203479, 9.795980, -1.586474, -0.118499, 29.702175, -95.838176, 0.076000, 27.700000, -0.058050, -0.212635, -0.294765
9.6000, -0.018672, -0.158078, 9.740409, 0.050204, -0.076578, -0.019152, -0.049432, -1.834671, -49.051063, 164.516412, -0.611536, -8.488407, -8.771110, -0.581736, -1.359373, -1.167511, -0.017609, -0.082600, 9.703825, -0.929772, -0.109819, 29.702176, -95.838176, 0.074000, 0.000000, -0.058480, -0.206615, -0.298635
9.7000, -0.019829, -0.163417, 9.753645, 0.031419, -0.015644, 0.001922, -0.072985, -1.563426, -61.336019, 163.380880, -0.673754, -8.621667, -8.888766, -0.608701, -1.341526, -1.173543, -0.020601, -0.166976, 9.762469, -0.959865, -0.116467, 29.702176, -95.838176, 0.074000, 27.600000, -0.062780, -0.203175, -0.297345
9.8000, -0.007367, -0.186377, 9.740628, 0.020424, -0.033817, -0.002354, -0.169738, -1.397845, -72.689788, 163.712728, -0.737974, -8.753014, -9.007200, -0.631029, -1.322823, -1.180737, 0.000942, -0.201684, 9.731950, -1.096162, -0.043324, 29.702176, -95.838176, 0.074000, 27.600000, -0.064070, -0.213065, -0.307235
9.9000, 0.120412, -0.180840, 9.790714, 0.009123, -0.021447, 0.058580, -0.315784, -1.100612, -82.852856, 162.358844, -0.803091, -8.884526, -9.125542, -0.644460, -1.317685, -1.182531, 0.205598, -0.177149, 9.824105, -1.058086, 0.704502, 29.702176, -95.838176, 0.074000, 27.600000, -0.062780, -0.211775, -0.300355
10.0000, 0.451939, -0.321885, 9.800695, 0.014621, 0.039486, -0.052292, -0.507883, -0.310306, -92.976085, 158.106849, -0.871368, -9.022086, -9.243863, -0.669999, -1.356295, -1.182984, 0.672956, -0.415915, 9.807349, -1.879097, 2.638784, 29.702176, -95.838176, 0.074000, 27.600000, -0.069230, -0.211345, -0.305515
10.1000, 0.548645, -0.139537, 9.674354, 0.023325, -0.061306, -0.224098, -0.533709, -0.039862, -103.053616, 159.607559, -0.940926, -9.165467, -9.364178, -0.687053, -1.407970, -1.196422, 0.613115, -0.017972, 9.590127, -0.825017, 3.245501, 29.702176, -95.838176, 0.074000, 27.600000, -0.060200, -0.214355, -0.310675
10.2000, 0.108360, 0.000544, 9.789338, -0.038372, 0.060256, -0.221349, -0.789341, 0.574297, -111.644003, 167.520915, -1.008886, -9.309892, -9.484167, -0.682082, -1.432155, -1.198740, -0.185164, 0.093931, 9.865994, 0.003182, 0.634189, 29.702176, -95.838176, 0.074000, 27.600000, -0.051600, -0.210915, -0.295195
10.3000, -0.004203, -0.070885, 9.687045, -0.051047, 0.005125, -0.013196, -1.122874, 0.773545, -117.918853, 169.469894, -1.076406, -9.455620, -9.605905, -0.677497, -1.448909, -1.211165, -0.079245, -0.118505, 9.618850, -0.419257, -0.024860, 29.702176, -95.838175, 0.063000, 0.000000, -0.043000, -0.214785, -0.292185
10.4000, 0.656297, -0.403928, 9.647564, 0.052800, -0.088948, -0.134148, -1.089326, 0.870725, -124.411363, 162.109707, -1.153690, -9.608579, -9.729536, -0.741059, -1.502692, -1.227924, 1.096630, -0.625956, 9.621244, -2.391960, 3.888281, 29.702176, -95.838175, 0.063000, 27.600000, -0.044290, -0.220805, -0.293045
10.5000, -0.133662, -0.281863, 9.859407, 0.051425, -0.017171, -0.126207, -0.995389, 0.859310, -129.543346, 173.125123, -1.229211, -9.757957, -9.851522, -0.750492, -1.496755, -1.222553, -0.660301, -0.200487, 10.000636, -1.637391, -0.776383, 29.702176, -95.838175, 0.063000, 27.600000, -0.045580, -0.213925, -0.288315
10.6000, 0.390881, -0.012583, 9.541654, -0.043412, -0.010605, -0.045420, -1.239693, 1.197605, -134.095033, 160.698872, -1.308332, -9.916014, -9.977986, -0.777638, -1.552630, -1.250609, 0.740577, 0.166937, 9.329818, -0.075497, 2.345852, 29.702176, -95.838175, 0.063000, 27.600000, -0.052460, -0.221235, -0.295195
10.7000, 0.343262, 0.065687, 9.651882, 0.035237, -0.119949, -0.095969, -0.999890, 0.913755, -137.993769, 168.804965, -1.389287, -10.078876, -10.105558, -0.798909, -1.603292, -1.267353, 0.311517, 0.117867, 9.725367, 0.389681, 2.036778, 29.702176, -95.838175, 0.063000, 27.600000, -0.034400, -0.224675, -0.293045
10.8000, -0.955066, 0.076529, 9.694896, -0.063417, 0.068655, 0.337746, -1.277393, 0.838797, -137.987296, 184.251181, -1.457178, -10.234304, -10.233888, -0.718910, -1.570615, -1.277980, -1.820618, 0.083758, 9.723572, 0.450093, -5.626009, 29.702176, -95.838175, 0.063000, 27.600000, -0.039990, -0.228115, -0.304655
10.9000, -0.492766, -0.129894, 9.966306, -0.075940, -0.196002, -0.299845, -1.704715, -0.333881, -141.562070, 168.761032, -1.521043, -10.388187, -10.359395, -0.665405, -1.549425, -1.262708, -0.184565, -0.267509, 10.147246, -0.745798, -2.830339, 29.702176, -95.838175, 0.063000, 27.600000, -0.053320, -0.232845, -0.301215
11.0000, -0.232805, -0.272423, 10.319381, 0.095408, -0.065582, 0.012765, -1.281905, -0.569639, -143.187506, 167.723498, -1.583928, -10.539616, -10.478015, -0.641037, -1.526004, -1.211702, -0.059498, -0.367443, 10.554764, -1.511827, -1.291921, 29.702175, -95.838175, 0.027000, 27.900000, -0.056330, -0.240585, -0.303365
11.1000, -0.024338, 0.011658, 10.266366, 0.046080, 0.037654, 0.041171, -0.993896, -0.134924, -144.350980, 167.722522, -1.645782, -10.694105, -10.592367, -0.626037, -1.538595, -1.166248, 0.114640, 0.201046, 10.231024, 0.065064, -0.135829, 29.702175, -95.838175, 0.027000, 27.900000, -0.049020, -0.246605, -0.299925
11.2000, -0.382219, 0.032298, 10.097593, 0.015842, 0.053384, -0.009531, -0.872779, 0.124521, -145.214771, 171.559316, -1.702355, -10.847175, -10.704691, -0.585830, -1.533326, -1.137575, -0.620806, 0.046058, 9.985077, 0.183134, -2.167742, 29.702175, -95.838175, 0.027000, 27.900000, -0.055470, -0.247465, -0.303795
11.3000, -0.174583, 0.081844, 9.899750, -0.000040, -0.012132, -0.004797, -0.809640, 0.127749, -145.934492, 166.591272, -1.757180, -11.001981, -10.817129, -0.560776, -1.543150, -1.128778, -0.036160, 0.114875, 9.767854, 0.473598, -1.010279, 29.702175, -95.838175, 0.027000, 27.900000, -0.059770, -0.249615, -0.297775
11.4000, -0.155798, 0.061809, 9.830666, 0.001945, -0.012743, -0.002812, -0.747344, 0.131663, -146.253068, 169.103227, -1.810012, -11.157556, -10.929716, -0.539143, -1.551551, -1.126842, -0.143275, 0.048452, 9.784610, 0.360188, -0.907941, 29.702175, -95.838175, 0.027000, 27.900000, -0.052890, -0.252625, -0.310675
11.5000, -0.158338, 0.066002, 9.822062, -0.157796, -0.117048, 1.342924, -1.502900, -0.407944, -139.632453, 164.473158, -1.858175, -11.314192, -11.042317, -0.500796, -1.561423, -1.126284, -0.160031, 0.068798, 9.816326, 0.384959, -0.923542, 29.702175, -95.838175, 0.027000, 27.900000, -0.070950, -0.239725, -0.302505
11.6000, 0.210823, -0.080607, 9.683619, -0.129085, -0.136748, 1.882624, -2.111333, -0.770313, -132.470250, 138.688799, -1.906015, -11.474024, -11.156866, -0.485869, -1.586023, -1.139087, 0.456930, -0.178346, 9.591323, -0.476808, 1.247152, 29.702175, -95.838175, 0.040000, 0.000000, -0.157380, -0.189845, -0.303795
11.7000, 0.063711, 0.223386, 9.760011, -0.191088, -0.291144, 1.895299, -2.780117, -1.967052, -128.338803, 112.400409, -1.943890, -11.635924, -11.271912, -0.414453, -1.608006, -1.146673, -0.034364, 0.426048, 9.810940, 1.311124, 0.373907, 29.702175, -95.838175, 0.040000, 27.800000, -0.258000, -0.119325, -0.305945
11.8000, -0.057967, 0.589853, 10.089295, 0.238808, -0.125600, 1.768697, -0.937588, -2.249150, -127.659945, 93.139694, -1.972216, -11.798258, -11.382706, -0.326990, -1.618229, -1.120848, -0.139086, 0.834164, 10.308817, 3.345833, -0.328625, 29.702175, -95.838175, 0.040000, 27.800000, -0.335830, -0.041925, -0.287885
11.9000, -0.281494, 1.227973, 10.043639, 0.432758, -0.266099, 1.854677, 2.109889, -3.343798, -128.269760, 82.268696, -1.986744, -11.957812, -11.491214, -0.205850, -1.603101, -1.097002, -0.430512, 1.653387, 10.013202, 6.967894, -1.593554, 29.702175, -95.838175, 0.040000, 27.800000, -0.361630, -0.002795, -0.292615
12.0000, -0.513446, 0.584171, 9.918741, 0.143513, 0.076444, 0.779401, 3.009541, -2.697619, -98.073078, 77.548577, -2.004333, -12.103692, -11.599556, -0.185882, -1.506902, -1.087947, -0.668081, 0.154969, 9.835475, 3.366081, -2.958168, 29.702175, -95.838175, 0.040000, 27.800000, -0.374100, 0.073745, -0.269825
12.1000, 0.282053, 0.817465, 9.759631, 0.150691, -0.017630, -0.105437, 4.002069, -2.124764, -74.664375, 73.031617, -2.021301, -12.252674, -11.708551, -0.175076, -1.495516, -1.089286, 0.812386, 0.972995, 9.653558, 4.785921, 1.649612, 29.702175, -95.838175, 0.040000, 27.800000, -0.368080, 0.095675, -0.265955
12.2000, 0.175501, -0.184666, 9.812677, -0.202542, 0.101489, 0.057969, 2.473563, -1.043165, -51.419797, 77.028583, -2.045964, -12.407880, -11.817673, -0.222783, -1.533208, -1.090572, 0.104467, -0.852754, 9.848041, -1.077958, 1.024453, 29.702175, -95.838175, 0.014000, 0.000000, -0.348300, 0.103845, -0.265525
12.3000, 0.095540, -0.556077, 9.997621, -0.149091, 0.061936, 0.502679, 1.139460, -0.314785, -27.106920, 75.971141, -2.072858, -12.571556, -11.924105, -0.253553, -1.602249, -1.073076, 0.042232, -0.803684, 10.120916, -3.183420, 0.546671, 29.702175, -95.838175, 0.014000, 27.900000, -0.339270, 0.106425, -0.267245
12.4000, -0.365146, 0.158505, 9.692804, -0.002484, -0.040232, -0.080850, 1.099700, -0.462382, -7.660218, 68.774479, -2.104860, -12.731304, -12.033201, -0.297861, -1.599069, -1.084996, -0.672269, 0.634893, 9.489594, 0.936203, -2.157129, 29.702175, -95.838175, 0.014000, 27.900000, -0.338410, 0.105565, -0.257355
12.5000, -0.602918, 0.183312, 10.178384, 0.036306, -0.012437, 0.116002, 1.272054, -0.589475, 11.602642, 69.669148, -2.144914, -12.893973, -12.136253, -0.366319, -1.617483, -1.048676, -0.761433, 0.199849, 10.502103, 1.029975, -3.389413, 29.702175, -95.838175, 0.014000, 27.900000, -0.333680, 0.111155, -0.256065
12.6000, 0.572637, 0.202929, 10.311219, -0.175206, -0.297864, -0.141478, 0.348996, -1.503208, 28.601452, 73.940154, -2.178576, -13.051708, -12.233414, -0.346519, -1.590728, -0.997302, 1.356340, 0.216006, 10.399775, 1.125722, 3.178062, 29.702175, -95.838175, 0.014000, 27.900000, -0.328950, 0.099115, -0.259075
12.7000, -1.532937, -0.223311, 9.476791, -0.014243, 0.165783, -0.006324, 0.097519, -1.198112, 45.167502, 70.902735, -2.228985, -13.231724, -12.338660, -0.451562, -1.730349, -1.034075, -2.936653, -0.507471, 8.920506, -1.332555, -9.185897, 29.702175, -95.838175, 0.014000, 27.900000, -0.324220, 0.098685, -0.256065
12.8000, -0.732890, -0.330256, 9.750526, 0.004389, 0.129284, 0.000701, -0.102785, -0.649914, 60.852856, 73.662528, -2.276206, -13.418094, -12.443086, -0.465327, -1.819246, -1.040859, -0.199526, -0.401553, 9.933016, -1.934448, -4.296052, 29.702175, -95.838175, 0.014000, 27.900000, -0.315190, 0.101695, -0.260365
12.9000, -1.661633, 0.556536, 9.683010, 0.057228, -0.140566, -0.063593, 0.515952, -2.128128, 74.508915, 60.069162, -2.337616, -13.627341, -12.550033, -0.564512, -2.001396, -1.059935, -2.280796, 1.147731, 9.637999, 3.242198, -9.721549, 29.702175, -95.838175, 0.014000, 27.900000, -0.311750, 0.099975, -0.271545
13.0000, -0.685272, 0.465318, 9.749356, 0.156341, -0.085283, -0.014571, 1.541283, -2.619946, 87.785819, 71.535562, -2.397764, -13.844309, -12.657424, -0.589157, -2.113589, -1.069253, -0.034364, 0.404506, 9.793586, 2.725827, -4.016091, 29.702176, -95.838174, 0.085000, 27.700000, -0.302290, 0.089225, -0.276705
13.1000, -0.335659, 0.153801, 9.667103, 0.149469, -0.068790, -0.035340, 2.243242, -2.773476, 100.186085, 72.876768, -2.451232, -14.066927, -12.766927, -0.552840, -2.188646, -1.086438, -0.102583, -0.053877, 9.612268, 0.910936, -1.988359, 29.702176, -95.838174, 0.085000, 27.700000, -0.312610, 0.096965, -0.276275
13.2000, -0.534394, -0.236499, 9.955189, 0.148095, 0.228091, 0.081640, 2.622105, -1.494634, 112.432595, 74.742362, -2.492385, -14.292832, -12.873971, -0.458633, -2.235580, -1.075775, -0.666884, -0.496700, 10.147246, -1.358930, -3.071819, 29.702176, -95.838174, 0.085000, 27.700000, -0.314760, 0.095245, -0.273265
13.3000, -0.367223, -0.075941, 10.059652, -0.025391, 0.216637, 0.157846, 2.144395, -0.314454, 124.086135, 73.347602, -2.529079, -14.517834, -12.977985, -0.397502, -2.245213, -1.052015, -0.255776, 0.031098, 10.129294, -0.432235, -2.090569, 29.702176, -95.838174, 0.085000, 27.700000, -0.310890, 0.090085, -0.268535
13.4000, -0.273427, 0.129387, 9.847592, -0.035318, 0.111110, 0.360653, 1.773635, 0.243197, 135.634920, 70.760288, -2.564505, -14.742904, -13.082617, -0.368674, -2.248865, -1.048220, -0.210895, 0.266273, 9.706218, 0.752474, -1.590319, 29.702176, -95.838174, 0.085000, 27.700000, -0.307880, 0.097825, -0.270255
13.5000, -0.351162, 0.259272, 9.854683, -0.041732, 0.020397, 0.300483, 1.480852, 0.220061, 145.504679, 66.559139, -2.597537, -14.970507, -13.186698, -0.343109, -2.266980, -1.043283, -0.402985, 0.345861, 9.859411, 1.506120, -2.040108, 29.702176, -95.838174, 0.085000, 27.700000, -0.299280, 0.114595, -0.278855
13.6000, -0.289981, 0.109801, 9.993957, -0.157033, 0.178305, 0.225194, 0.535526, 1.036584, 153.654748, 62.498360, -2.630490, -15.198152, -13.288204, -0.334057, -2.273291, -1.024467, -0.249194, 0.010153, 10.086807, 0.629202, -1.661906, 29.702176, -95.838174, 0.104000, 0.000000, -0.277350, 0.140395, -0.284445
13.7000, -0.394406, -0.613864, 9.777869, -0.231558, -0.314816, 0.855759, -1.131713, -0.845866, 164.022149, 62.573273, -2.654389, -15.421640, -13.391083, -0.270674, -2.247686, -1.027348, -0.464023, -1.096307, 9.633811, -3.589457, -2.305331, 29.702176, -95.838174, 0.104000, 27.600000, -0.272620, 0.169205, -0.287455
13.8000, -1.061275, -0.574443, 9.514065, 0.056465, 0.058729, 1.351935, -1.144761, -1.043304, 174.841991, 48.147432, -2.662495, -15.642333, -13.498427, -0.144269, -2.220515, -1.058073, -1.505855, -0.548163, 9.338196, -3.433982, -6.353443, 29.702176, -95.838174, 0.104000, 27.600000, -0.261010, 0.210055, -0.278855
13.9000, -1.487080, -0.792414, 9.701884, -0.326700, -0.157518, 1.399888, -3.259613, -2.602905, 183.565146, 38.032068, -2.648289, -15.859002, -13.606579, 0.046617, -2.184628, -1.073706, -1.770950, -0.937728, 9.827097, -4.615675, -8.685849, 29.702176, -95.838174, 0.104000, 27.600000, -0.222310, 0.247035, -0.284015
14.0000, -1.031944, -0.573695, 9.892984, -0.344568, -0.235708, 1.450131, -5.117936, -4.152186, 190.767158, 35.024587, -2.617021, -16.077155, -13.714040, 0.223994, -2.182565, -1.074306, -0.728520, -0.427883, 10.020383, -3.301002, -5.945111, 29.702176, -95.838174, 0.104000, 27.600000, -0.201670, 0.271115, -0.275415
14.1000, -1.184880, -0.874337, 9.764408, 0.352124, -0.228225, 1.462196, -3.380267, -5.610649, 196.149398, 26.754970, -2.565068, -16.282214, -13.824077, 0.421020, -2.094584, -1.091687, -1.286837, -1.074764, 9.678691, -5.079736, -6.891525, 29.702176, -95.838174, 0.104000, 27.600000, -0.173290, 0.305515, -0.263375
14.2000, -0.351311, -0.175609, 9.813511, 0.378544, -0.058863, 0.943419, -1.276029, -5.552797, 197.284254, 21.278554, -2.504164, -16.486497, -13.934372, 0.546368, -2.060081, -1.099194, 0.204401, 0.290209, 9.846246, -1.024521, -2.049912, 29.702176, -95.838174, 0.104000, 27.600000, -0.116100, 0.304655, -0.268965
14.3000, -0.858051, 0.442103, 8.726931, 0.225064, -0.102387, 1.701350, 0.229051, -6.073894, 200.507555, 4.725227, -2.422424, -16.688889, -14.062609, 0.727055, -2.035974, -1.221310, -1.195878, 0.853911, 8.002545, 2.886211, -5.608254, 29.702176, -95.838175, 0.020000, 0.000000, -0.066650, 0.298205, -0.265525
14.4000, -0.383587, 0.190832, 9.398520, 0.096477, -0.053365, -0.016556, 0.753777, -5.946950, 193.548089, 5.240838, -2.329716, -16.888703, -14.192242, 0.860403, -2.010751, -1.271322, -0.067277, 0.023318, 9.846246, 1.162235, -2.336665, 29.702176, -95.838175, 0.020000, 27.600000, -0.028810, 0.293905, -0.262515
14.5000, -0.148920, 0.084220, 9.625865, 0.005763, -0.014117, -0.003423, 0.691944, -5.460598, 186.668248, 5.881868, -2.227875, -17.087447, -14.322999, 0.965739, -1.995211, -1.295489, 0.007524, 0.013145, 9.777429, 0.501229, -0.886309, 29.702176, -95.838175, 0.020000, 27.600000, -0.029670, 0.289605, -0.261655
14.6000, -0.061157, 0.036549, 9.726498, -0.001262, -0.011674, -0.004033, 0.569695, -4.931595, 179.884624, 5.350938, -2.117844, -17.286093, -14.454421, 1.055458, -1.989375, -1.307977, -0.002649, 0.004768, 9.793586, 0.215292, -0.360251, 29.702176, -95.838175, 0.020000, 27.600000, -0.027090, 0.288315, -0.269825
14.7000, -0.023898, 0.016403, 9.762083, 0.001792, -0.013964, -0.006019, 0.461451, -4.420465, 173.386401, 7.122828, -2.000624, -17.485445, -14.586404, 1.133281, -1.992135, -1.315876, 0.000942, 0.002972, 9.785807, 0.096272, -0.140261, 29.702176, -95.838175, 0.020000, 27.600000, -0.036550, 0.292615, -0.266385
14.8000, -0.005404, 0.011217, 9.752620, 0.016759, -0.018393, -0.002964, 0.436065, -3.949554, 167.126576, 6.432432, -1.877184, -17.686000, -14.719208, 1.200695, -2.001079, -1.323987, 0.006926, 0.007760, 9.746312, 0.065899, -0.031746, 29.702176, -95.838175, 0.020000, 27.600000, -0.032680, 0.291325, -0.264665
14.9000, 0.537691, 0.007347, 9.946310, 0.092659, -0.123615, 0.382797, 0.798493, -3.721083, 163.366094, 10.808844, -1.754986, -17.884688, -14.849366, 1.214886, -1.991619, -1.309049, 0.899754, 0.004768, 10.075437, 0.042263, 3.094358, 29.702176, -95.838175, 0.020000, 27.600000, -0.031390, 0.288745, -0.268535
15.0000, 0.626749, -0.137819, 10.221980, -0.023711, -0.012895, 0.027273, 0.437049, -2.866118, 157.676271, 6.935685, -1.633862, -18.080201, -14.973833, 1.212453, -1.967293, -1.266131, 0.686121, -0.234596, 10.405759, -0.771001, 3.508315, 29.702176, -95.838175, 0.020000, 27.600000, -0.016770, 0.287885, -0.266815
15.1000, 0.232594, -0.204502, 10.045011, -0.009203, 0.082858, 0.125623, 0.139758, -1.798513, 152.422978, 2.720826, -1.509926, -18.274461, -15.096894, 1.230391, -1.950825, -1.242447, -0.030176, -0.248958, 9.927031, -1.165989, 1.326184, 29.702175, -95.838175, 0.039000, 0.000000, -0.014190, 0.288745, -0.255635
15.2000, -0.095974, 0.065755, 9.912467, -0.029820, 0.123633, 0.224736, -0.079479, -0.809836, 147.401796, 356.898684, -1.384547, -18.472456, -15.219638, 1.245995, -1.970241, -1.232445, -0.315019, 0.245927, 9.824105, 0.380053, -0.554714, 29.702175, -95.838175, 0.039000, 27.800000, 0.007310, 0.279715, -0.255635
15.3000, 0.142058, -0.295415, 9.932336, 0.069140, -0.114452, -0.237231, 0.018532, -1.002268, 140.044159, 357.397002, -1.256706, -18.666351, -15.341034, 1.267603, -1.949386, -1.220125, 0.300745, -0.536195, 9.945582, -1.703457, 0.819057, 29.702175, -95.838175, 0.039000, 27.800000, 0.020210, 0.283585, -0.264235
15.4000, -0.011549, -0.042060, 9.839751, 0.044706, -0.007856, 0.074005, 0.122516, -0.709023, 134.617833, 356.321577, -1.127868, -18.862049, -15.462616, 1.281457, -1.954443, -1.217251, -0.113953, 0.126843, 9.778027, -0.244909, -0.067246, 29.702175, -95.838175, 0.039000, 27.800000, 0.015050, 0.277995, -0.260795
15.5000, -0.179987, 0.009734, 9.781533, -0.090143, -0.028931, -0.014113, -0.447470, -0.653228, 128.866042, 354.506465, -0.997984, -19.061708, -15.584814, 1.293043, -1.982543, -1.220403, -0.292279, 0.044263, 9.742721, 0.057006, -1.054162, 29.702175, -95.838175, 0.039000, 27.800000, 0.019350, 0.282295, -0.264235
15.6000, -0.228692, 0.055225, 9.790201, 0.006527, -0.015033, -0.003728, -0.431422, -0.563616, 123.514274, 355.493810, -0.867601, -19.265094, -15.707202, 1.300236, -2.016757, -1.222725, -0.261162, 0.085553, 9.795980, 0.323107, -1.338123, 29.702175, -95.838175, 0.039000, 27.800000, 0.015050, 0.274555, -0.253915
15.7000, -0.243147, 0.074499, 9.785769, 0.002251, -0.013201, -0.002506, -0.422988, -0.487136, 118.411549, 353.971670, -0.737184, -19.472123, -15.829887, 1.302856, -2.052442, -1.225472, -0.252784, 0.087348, 9.782815, 0.436050, -1.423295, 29.702174, -95.838176, 0.061000, 0.000000, 0.023220, 0.282295, -0.265095
15.8000, -0.283757, 0.091185, 9.794050, 0.003778, -0.014423, -0.008004, -0.392624, -0.454698, 113.615381, 354.527535, -0.606902, -19.683286, -15.952725, 1.302832, -2.091903, -1.227408, -0.310830, 0.102308, 9.799570, 0.533197, -1.659458, 29.702174, -95.838176, 0.061000, 27.900000, 0.018920, 0.284015, -0.270255
15.9000, -0.274149, 0.073444, 9.793412, 0.004847, -0.014423, -0.000674, -0.365428, -0.426655, 109.203229, 354.774542, -0.476832, -19.898063, -16.075759, 1.301413, -2.129148, -1.229365, -0.267744, 0.061617, 9.792988, 0.429503, -1.603431, 29.702174, -95.838176, 0.061000, 27.900000, 0.018920, 0.282725, -0.259505
16.0000, -0.296158, 0.093635, 9.794594, 0.010803, -0.023738, -0.003881, -0.293711, -0.469370, 105.078954, 354.446812, -0.347305, -20.116990, -16.198977, 1.297316, -2.169232, -1.231242, -0.310830, 0.107096, 9.795381, 0.547473, -1.731837, 29.702174, -95.838176, 0.061000, 27.900000, 0.019350, 0.281435, -0.261655
16.1000, -0.285572, 0.084118, 9.783577, 0.002251, -0.013964, -0.001437, -0.274290, -0.458411, 101.311823, 355.076041, -0.218429, -20.339650, -16.322544, 1.291612, -2.207477, -1.234196, -0.278516, 0.077774, 9.776232, 0.492402, -1.671868, 29.702174, -95.838176, 0.061000, 27.900000, 0.017200, 0.283155, -0.259075
16.2000, -0.286365, 0.085697, 9.778452, -0.010578, -0.007550, -0.004186, -0.317415, -0.423118, 97.819219, 354.717408, -0.090615, -20.566012, -16.446482, 1.282633, -2.244903, -1.237651, -0.286893, 0.086750, 9.775035, 0.501905, -1.677381, 29.702174, -95.838176, 0.061000, 27.900000, 0.018490, 0.282725, -0.268535
16.3000, -0.271961, 0.069813, 9.787532, 0.004999, -0.013201, -0.002048, -0.281118, -0.418723, 94.672088, 355.532429, 0.036306, -20.795781, -16.570625, 1.273687, -2.280097, -1.240169, -0.262359, 0.059223, 9.793586, 0.408516, -1.591599, 29.702174, -95.838176, 0.061000, 27.900000, 0.014190, 0.272405, -0.269825
16.4000, -0.278407, 0.067408, 9.790446, -0.000956, -0.010757, -0.002201, -0.276726, -0.412764, 91.788358, 355.080062, 0.162119, -21.029076, -16.694976, 1.263312, -2.315330, -1.242394, -0.282705, 0.065805, 9.792389, 0.394322, -1.628821, 29.702174, -95.838176, 0.061000, 27.900000, 0.016340, 0.276275, -0.263375
16.5000, -0.280627, 0.067883, 9.784431, -0.000804, -0.012284, -0.005102, -0.267882, -0.423623, 89.237324, 356.501443, 0.286675, -21.265880, -16.819640, 1.251480, -2.350472, -1.245228, -0.282106, 0.068199, 9.780421, 0.397339, -1.642806, 29.702174, -95.838178, 0.069000, 28.000000, 0.009890, 0.284875, -0.265095
16.6000, -0.280078, 0.070586, 9.791719, 0.003778, -0.011063, -0.003881, -0.231042, -0.433547, 86.895530, 355.261652, 0.409887, -21.506143, -16.944478, 1.238571, -2.385239, -1.247332, -0.279713, 0.072388, 9.796578, 0.412854, -1.638375, 29.702174, -95.838178, 0.069000, 28.000000, 0.015480, 0.274125, -0.259505
16.7000, -0.275909, 0.062691, 9.795712, 0.000876, -0.016408, -0.002354, -0.214076, -0.474134, 84.726850, 354.415197, 0.531769, -21.749861, -17.069470, 1.225404, -2.419872, -1.249053, -0.273130, 0.057428, 9.798373, 0.366534, -1.613352, 29.702174, -95.838178, 0.069000, 28.000000, 0.019350, 0.272405, -0.267245
16.8000, -0.281064, 0.063842, 9.792641, 0.000571, -0.012895, -0.005255, -0.196431, -0.502122, 82.720411, 354.090311, 0.652163, -21.997122, -17.194682, 1.211092, -2.455028, -1.251101, -0.284500, 0.064609, 9.790594, 0.373372, -1.643989, 29.702174, -95.838178, 0.069000, 28.000000, 0.021070, 0.276705, -0.267245
16.9000, -0.287434, 0.060711, 9.794644, 0.003472, -0.012743, -0.005408, -0.164390, -0.536737, 81.004172, 355.579264, 0.771067, -22.248034, -17.320073, 1.196391, -2.491091, -1.252970, -0.291681, 0.058625, 9.795980, 0.354986, -1.680889, 29.702174, -95.838178, 0.069000, 28.000000, 0.013330, 0.274125, -0.268535
17.0000, -0.282442, 0.061614, 9.791496, 0.006985, -0.012437, -0.003728, -0.114129, -0.569717, 79.546555, 355.879678, 0.888476, -22.502525, -17.445699, 1.181523, -2.526967, -1.255164, -0.279114, 0.062215, 9.789397, 0.360382, -1.652243, 29.702174, -95.838178, 0.069000, 28.000000, 0.012900, 0.278855, -0.256495
17.1000, -0.280445, 0.066642, 9.782697, 0.007138, -0.011368, -0.003881, -0.062516, -0.598873, 78.216253, 354.652813, 1.004320, -22.760604, -17.571678, 1.166140, -2.562850, -1.258248, -0.279114, 0.069994, 9.776831, 0.390146, -1.642038, 29.702172, -95.838179, 0.126000, 0.000000, 0.018920, 0.279715, -0.260795
